ID	Topic words	Coherence	Repetitive	Readability	Number of Outliers	Outliers	Number of Same Concept Pairs	Same Concept Pairs	Number of Non-words	Non-words
0	wanna support city excuse york dslr penny flip rhino photograph	2.0	2.6	2.0	1	'penny'	2	"[(""'wanna'"", ""'want'""), (""'york'"", ""'city'"")]"	1	'dslr'
1	lose weight kick excited positive imma thought reading lbs effect	2.8	1.8	2.0	3	'kick' 'excited' 'imma'	3	"[(""'lose'"", ""'weight'""), (""'lbs'"", ""'weight'""), (""'kick'"", ""'effect'"")]"	1	'imma'
2	hair stuff effort drive pretend peace business high load force	2.2	2.4	2.2	2	'peace' 'stuff'	2	"[(""'force'"", ""'effort'""), (""'load'"", ""'business'"")]"	2	'stuff' 'pretend'
3	watch netflix kill episode friends pet eye season head stack	2.8	1.6	2.2	0		4	"[(""'watch'"", ""'episode'""), (""'friends'"", ""'pet'""), (""'eye'"", ""'head'""), (""'season'"", ""'stack'"")]"	1	'kill'
4	today listen sugar cookie homeless cross rule cheek disappoint low	1.6	2.2	2.0	0		4	"[(""'today'"", ""'homeless'""), (""'listen'"", ""'disappoint'""), (""'sugar'"", ""'cookie'""), (""'cheek'"", ""'cross'"")]"	0	
5	nice school weird neighbor small fix manage express compassion poorly	1.8	2.0	2.0	2	'small' 'express'	1	"[(""'small'"", ""'poorly'"")]"	2	'weird' 'poorly'
6	daily lie everybody community party root refer stay dress west	2.4	2.0	2.4	2	'lie' 'refer'	1	"[(""'everybody'"", ""'everybody'"")]"	1	'lie'
7	drink coffee head kiss ball screw cold pen pot case	1.8	1.8	2.0	2	'ball' 'pen'	0	[]	0	
8	cotton umm jointhefamily consistent search newjob dont dirt submit bedscroll	1.8	2.6	2.0	3	'umm' 'jointhefamily' 'bedscroll'	3	"[(""'jointhefamily'"", ""'submit'""), (""'search'"", ""'newjob'""), (""'don't'"", ""'umm'"")]"	0	
9	healthy travel increase inspiration patient chance emotional smoothie physical brown	2.6	2.0	3.0	2	'travel' 'brown'	3	"[(""'healthy"", ""patient'""), (""'increase"", ""chance'""), (""'emotional"", ""inspiration'"")]"	0	
10	quit fast food lmfao sign star procrastination potato couch cigarette	1.8	2.0	2.0	2	'lmfao' 'cigarette'	2	"[(""'quit'"", ""'cigarette'""), (""'couch'"", ""'procrastination'"")]"	1	'lmfao'
11	pray account hug somebody blessing twitter engage tennis resolut touch	2.4	2.0	2.2	2	'twitter' 'tennis'	3	"[(""'pray'"", ""'blessing'""), (""'hug'"", ""'touch'""), (""'account'"", ""'resolut'"")]"	1	'resolut'
12	girl kind pack notice beautiful vacation fam material history prob	2.2	2.0	2.2	3	'pack' 'material' 'prob'	3	"[(""'girl'"", ""'fam'""), (""'pack'"", ""'vacation'""), (""'history'"", ""'material'"")]"	1	'prob'
13	long shoe sock miss embrace paper wash instead hurt mind	1.8	1.8	2.0	3	'shoe' 'sock' 'wash'	4	"[(""'long'"", ""'hurt'""), (""'shoe'"", ""'sock'""), (""'embrace'"", ""'miss'""), (""'wash'"", ""'paper'"")]"	1	'embrace'
14	game food job list feel seriously sad vow suck add	1.4	2.2	2.0	3	'seriously' 'sad' 'vow'	2	"[(""'game'"", ""'add'""), (""'list'"", ""'vow'"")]"	1	'vow'
15	finish draw breakfast adult meal intensely novel write excited run	2.6	2.0	2.8	0		2	"[(""'finish'"", ""'breakfast'""), (""'write'"", ""'novel'"")]"	1	'novel'
16	thank look morning video routine podcast eve check solidify ultron	2.0	2.2	2.2	0		2	"[(""'thank'"", ""'eve'""), (""'video'"", ""'podcast'"")]"	1	'ultron'
