ID	Topic words	Coherence	Repetitive	Readability	Number of Outliers	Outliers	Number of Same Concept Pairs	Same Concept Pairs	Number of Non-words	Non-words
0	level sub different regime method research irrigation recommend design test	2.4	2.0	3.0	1	'irrigation'	2	"[(""'level'"", ""'regime'""), (""'method'"", ""'research'"")]"	1	but in this context
1	receive treatment control herbicide spray post pendimethalin hand pre treat	3.0	2.0	3.0	0		3	"[(""'receive'"", ""'treat'""), (""'treatment'"", ""'post'""), (""'herbicide'"", ""'spray'"")]"	0	
2	state village respondent district province extension interview university training scheme	3.0	2.0	3.0	2	university training	2	"[(""'state'"", ""'province'""), (""'village'"", ""'district'"")]"	0	
3	scenario hydrological regional scale multi simulation different model series variable	2.6	2.0	3.0	0		1	"[(""'model'"", ""'simulation'"")]"	1	'hydrological' - While a valid word
4	profile saline moisture layer sandy soil texture clay sodic depth	3.0	2.0	3.0	2	'saline' 'moisture'	3	"[(""'soil'"", ""'sandy'""), (""'soil'"", ""'clay'""), (""'soil'"", ""'sodic'"")]"	0	
5	cultivate rainfed rain feed cultivation region irrigate production expansion vegetable	3.0	2.0	3.0	0		4	"[(""'cultivate'"", ""'cultivation'""), (""'rain'"", ""'rainfed'""), (""'rain'"", ""'irrigate'""), (""'feed'"", ""'production'"")]"	0	
6	phase vegetative stage early degree growth end reproductive flowering late	3.0	2.0	3.0	0		3	"[(""'phase'"", ""'stage'""), (""'early'"", ""'late'""), (""'reproductive'"", ""'flowering'"")]"	1	'degree' - While a valid word
7	water potential mpa stem deficit supply midday predawn capacity dawn	2.0	2.0	3.0	2	'midday' 'dawn'	2	"[(""'potential'"", ""'capacity'""), (""'midday'"", ""'dawn'"")]"	0	
8	block row plastic space split apart design spacing plot bed	2.0	2.0	3.0	2	'design' 'bed'	3	"[(""'block'"", ""'plastic'""), (""'row'"", ""'block'""), (""'block'"", ""'split'"")]"	0	
9	salt saline seedling salinity germination tolerance tolerant quinoa nacl rootstock	3.0	1.8	3.0	1	rootstock	4	"[(""'salt'"", ""'saline'""), (""'salinity'"", ""'salt'""), (""'salinity'"", ""'saline'""), (""'seedling'"", ""'germination'"")]"	0	
10	annual reduction runoff decline decrease loss increase storage percent year	2.6	2.0	3.0	0		4	"[(""'reduction'"", ""'decrease'""), (""'reduction'"", ""'loss'""), (""'decrease'"", ""'loss'""), (""'storage'"", ""'increase'"")]"	0	
11	fraction amendment organic biochar clay material manure matter sorption compost	2.0	2.0	3.0	2	amendment organic	3	"[(""'organic'"", ""'compost'""), (""'organic'"", ""'biochar'""), (""'clay'"", ""'material'"")]"	1	'amendment' - While a valid word
12	soil capacity moisture site depth irrigate plot low non field	2.4	2.0	3.0	2	irrigate plot	1	"[(""'site'"", ""'plot'"")]"	0	
13	fresh weight decrease sugar shoot leave soluble solid increase length	2.0	2.0	3.0	0		3	"[(""'fresh'"", ""'solid'""), (""'fresh'"", ""'soluble'""), (""'increase'"", ""'decrease'"")]"	0	
14	green source product waste industry material environment urban produce consumption	2.2	2.0	3.0	0		2	"[(""'industry'"", ""'material'""), (""'urban'"", ""'environment'"")]"	0	
15	correlate relationship difference correlation number lai height matter index leaf	3.0	2.0	3.0	0		2	"[(""'correlate'"", ""'correlation'""), (""'leaf'"", ""'lai'"")]"	0	
16	drought recovery stress tolerance expression tolerant heat gene trait genotype	3.0	2.0	3.0	0		1	"[(""'drought'"", ""'recovery'"")]"	0	
17	local service scale ecosystem ecological relate community adaptation vulnerability landscape	2.0	2.0	3.0	2	ecological landscape	1	[('local', 'community')]	0	
18	operation maintenance power optimal tank operate pump rainwater generation canal	2.4	2.0	3.0	0		2	"[(""'operation'"", ""'operate'""), (""'tank'"", ""'pump'"")]"	0	
19	shallow aquifer depletion suitability groundwater seawater origin rock isotopic recharge	3.0	2.0	3.0	0		1	"[(""'aquifer'"", ""'groundwater'"")]"	0	
20	high low produce solid level oil total value vegetable acid	2.0	2.0	3.0	0		3	"[(""'high'"", ""'low'""), (""'produce'"", ""'vegetable'""), (""'level'"", ""'total'"")]"	0	
21	uptake total biomass estimate nutrient nitrogen dry matter efficiency base	2.6	2.0	3.0	0		3	"[(""'total'"", ""'biomass'""), (""'nutrient'"", ""'nitrogen'""), (""'dry'"", ""'matter'"")]"	0	
22	trend seasonal precipitation climatic pattern variability variation series vegetation cover	3.0	2.0	3.0	2	vegetation cover	3	"[(""'pattern'"", ""'variability'""), (""'pattern'"", ""'variation'""), (""'seasonal'"", ""'trend'"")]"	0	
23	output price net percent return income benefit input hectare gross	3.0	2.0	3.0	1	'hectare'	4	"[(""'net'"", ""'income'""), (""'net'"", ""'output'""), (""'price'"", ""'return'""), (""'gross'"", ""'income'"")]"	0	
24	soybean yield corn sorghum cotton grain component gap location planting	3.0	2.0	3.0	2	component planting	4	"[(""'corn'"", ""'grain'""), (""'soybean'"", ""'grain'""), (""'sorghum'"", ""'grain'""), (""'cotton'"", ""'grain'"")]"	0	
25	old mixed trial fine sand grass location green grow sandy	2.0	2.0	3.0	2	'location' 'green'	1	"[(""'sand'"", ""'sandy'"")]"	0	
26	regime different growth maize nitrogen uptake potato winter fertilization wheat	2.4	2.0	3.0	0		1	"[(""'maize'"", ""'wheat'"")]"	0	
27	irrigation reduce leach source application fertilizer risk pesticide contamination drip	3.0	2.0	3.0	0		2	"[(""'irrigation'"", ""'drip'""), (""'fertilizer'"", ""'application'"")]"	1	'leach' - While a valid word
28	oxide emission methane ghg fertilization phosphorus ammonia greenhouse n₂o co₂	2.2	2.0	3.0	3	'fertilization' 'phosphorus' 'ammonia'	2	"[(""'co₂'"", ""'ghg'""), (""'n₂o'"", ""'ghg'"")]"	0	
29	lowland upland cultivation variety rice aerobic hybrid seeded sri flood	3.0	2.0	3.0	0		1	"[(""'rice'"", ""'hybrid'"")]"	0	
30	plan action transfer local program stakeholder knowledge science problem management	2.0	2.0	3.0	2	science knowledge	3	"[(""'plan'"", ""'program'""), (""'action'"", ""'management'""), (""'knowledge'"", ""'science'"")]"	0	
31	relative plant stress growth reduction uptake leaf biomass activity photosynthetic	3.0	2.0	3.0	0		2	"[(""'plant'"", ""'leaf'""), (""'photosynthetic'"", ""'activity'"")]"	0	
32	exposure health risk human vegetable contaminate contamination cancer heavy safety	2.8	2.0	3.0	1	'vegetable'	2	"[(""'contamination'"", ""'contaminate'""), (""'health'"", ""'safety'"")]"	0	
33	irrigation zone wet water dry depth season deep deficit root	3.0	2.0	3.0	0		2	"[(""'wet'"", ""'water'""), (""'deep'"", ""'depth'"")]"	0	
34	deep transport table drainage recharge leach nitrate drain shallow no₃	2.2	2.0	3.0	1	table	1	"[(""'drain'"", ""'drainage'"")]"	0	
35	level foliar decrease activity increase concentration low leave salinity application	2.0	2.0	3.0	0		2	"[(""'level'"", ""'concentration'""), (""'increase'"", ""'decrease'"")]"	1	'foliar' - While a valid word
36	wet summer end dry season rainy normal year monsoon rain	3.0	2.0	3.0	0		2	"[(""'wet'"", ""'rain'""), (""'rainy'"", ""'rain'"")]"	0	
37	feddan clm hunan blackgram nmol soyabean prb cobs pfp lrwc	2.0	2.0	2.0	2	hunan lrwc	1	"[(""'hunan'"", ""'blackgram'"")]"	0	
38	band vegetation index spectral correlation ndvi red standard edge regression	2.2	2.0	3.0	2	'edge' 'regression'	2	"[(""'ndvi'"", ""'index'""), (""'red'"", ""'spectral'"")]"	0	
39	rotation residue corn winter maize soybean barley conventional cropping cover	3.0	2.0	3.0	0		1	"[(""'corn'"", ""'maize'"")]"	0	
40	compound cell extract activity metabolite acid expression bacteria gene pathway	3.0	2.0	3.0	0		2	"[(""'cell'"", ""'bacteria'""), (""'gene'"", ""'pathway'"")]"	0	
41	sugar soluble phosphorus total potassium solid protein content carbon correlate	2.6	2.0	3.0	2	protein correlate	3	"[(""'sugar'"", ""'solid'""), (""'sugar'"", ""'carbon'""), (""'phosphorus'"", ""'potassium'"")]"	1	'correlate' - While a valid word
42	component principal type cluster analysis correlation dominant group variable pattern	3.0	2.0	3.0	0		2	"[(""'component'"", ""'group'""), (""'dominant'"", ""'principal'"")]"	0	
43	zone root uptake shoot plant growth tomato density rot length	3.0	2.0	3.0	2	tomato length	2	"[(""'plant'"", ""'tomato'""), (""'growth'"", ""'length'"")]"	0	
44	heat flux thermal radiation air measurement chamber solar wind evaporation	3.0	2.0	3.0	2	measurement chamber	4	"[(""'heat'"", ""'thermal'""), (""'heat'"", ""'radiation'""), (""'air'"", ""'wind'""), (""'solar'"", ""'radiation'"")]"	0	
45	record wue high return low maximum respectively net yield mm	2.0	2.0	2.6	2	'respectively' 'mm'	4	"[(""'record'"", ""'high'""), (""'record'"", ""'low'""), (""'maximum'"", ""'high'""), (""'net'"", ""'yield'"")]"	0	
46	summer temperature winter reduction decline precipitation scenario early rainfall late	2.0	2.0	3.0	1	'scenario'	4	"[(""'summer'"", ""'winter'""), (""'temperature'"", ""'reduction'""), (""'temperature'"", ""'decline'""), (""'rainfall'"", ""'precipitation'"")]"	0	
47	variable time function pressure point sensitivity test infiltration equation flow	3.0	2.0	3.0	0		8	"[(""'variable'"", ""'time'""), (""'variable'"", ""'function'""), (""'variable'"", ""'pressure'""), (""'variable'"", ""'sensitivity'""), (""'variable'"", ""'flow'""), (""'time'"", ""'function'""), (""'time'"", ""'pressure'""), (""'time'"", ""'sensitivity'"")]"	0	
48	spring line tolerant hybrid late early sorghum variety program durum	2.0	2.0	3.0	2	tolerant program	3	"[(""'spring'"", ""'early'""), (""'spring'"", ""'late'""), (""'sorghum'"", ""'durum'"")]"	0	
49	square mean length range coefficient diameter depth zone volume error	3.0	2.0	3.0	1	error	2	"[(""'square'"", ""'diameter'""), (""'mean'"", ""'coefficient'"")]"	0	
50	clm prb nts hunan nmol blackgram feddan ctw sst soyabean	2.0	2.0	2.2	5	'hunan' 'nmol' 'feddan' 'ctw' 'sst'	1	"[(""'blackgram'"", ""'soyabean'"")]"	0	
51	detect count bacterial coli bacteria prevalence pathogen spp isolate detection	3.0	2.0	3.0	0		3	"[(""'detect'"", ""'detection'""), (""'bacterial'"", ""'bacteria'""), (""'coli'"", ""'bacterial'"")]"	0	
52	electron photosynthetic transpiration co₂ net reduction stomatal conductance light quantum	3.0	2.0	3.0	0		2	"[(""'electron'"", ""'quantum'""), (""'co²'"", ""'reduction'"")]"	1	'quantum' - While a valid word
53	water saline irrigate different irrigation deficit grow capacity regime control	3.0	2.0	3.0	0		3	"[(""'water'"", ""'irrigate'""), (""'irrigate'"", ""'irrigation'""), (""'deficit'"", ""'control'"")]"	1	'saline' - While a valid word
54	year harvest fertilizer fruit manure number application apply fertilization yield	3.0	2.0	3.0	2	'number' 'apply'	4	"[(""'year'"", ""'number'""), (""'fertilizer'"", ""'fertilization'""), (""'fertilizer'"", ""'application'""), (""'fertilizer'"", ""'manure'"")]"	0	
55	effluent removal industrial sewage treat reuse municipal waste wastewater pollutant	3.0	2.0	3.0	1	reuse	3	"[(""'wastewater'"", ""'sewage'""), (""'industrial'"", ""'pollutant'""), (""'treat'"", ""'removal'"")]"	1	'effluent' - Generally valid
56	zone area east district waterlogging shallow province salinization suitable command	2.2	2.0	3.0	2	'suitable' 'command'	3	"[(""'zone'"", ""'district'""), (""'zone'"", ""'area'""), (""'east'"", ""'province'"")]"	0	
57	limit exceed standard arsenic heavy sample no₃ guideline dissolve range	2.4	2.0	3.0	0		2	"[(""'standard'"", ""'guideline'""), (""'heavy'"", ""'arsenic'"")]"	0	
58	species native fish landscape diversity specie bird abundance forest habitat	3.0	2.0	3.0	1	abundance	2	"[(""'species'"", ""'specie'""), (""'fish'"", ""'bird'"")]"	1	'specie'
59	percentage ratio sar residual sodium salinity permeability suitable adsorption low	2.0	2.0	3.0	2	sodium salinity	1	"[(""'sodium'"", ""'salinity'"")]"	0	
60	layer soil microbial moisture soc density decrease increase organic carbon	3.0	2.0	3.0	0		3	"[(""'soil'"", ""'organic'""), (""'soil'"", ""'layer'""), (""'microbial'"", ""'organic'"")]"	0	
61	june october december march month february november august date july	3.0	2.0	3.0	2	'date' 'month'	3	"[(""'june'"", ""'july'""), (""'march'"", ""'november'""), (""'december'"", ""'february'"")]"	0	
62	adoption knowledge lack behavior benefit access information technology financial training	2.0	2.0	3.0	0		1	"[(""'knowledge'"", ""'information'"")]"	0	
63	usda exp ars contribution res joint univ prb oklahoma clm	2.0	2.0	2.0	2	'oklahoma' 'clm'	2	"[(""'usda'"", ""'clm'""), (""'oklahoma'"", ""'univ'"")]"	0	
64	requirement coefficient evapotranspiration crop actual kcb simulation estimate maize evaporation	2.0	2.0	3.0	1	kcb	3	"[(""'requirement'"", ""'estimate'""), (""'crop'"", ""'maize'""), (""'evaporation'"", ""'evapotranspiration'"")]"	0	
65	non great low irrigated density area leaf tree high leave	2.0	2.0	2.0	2	'leaf' 'tree'	1	"[(""'leaf'"", ""'leave'"")]"	1	'leave'
66	irrigation interval apply deficit regime treatment stage frequency schedule day	3.0	2.0	3.0	0		4	"[(""'interval'"", ""'stage'""), (""'interval'"", ""'frequency'""), (""'interval'"", ""'day'""), (""'schedule'"", ""'day'"")]"	1	'interval' - While a valid word
67	demand supply water consumption allocation global resource scenario requirement footprint	3.0	2.0	3.0	0		2	"[(""'demand'"", ""'requirement'""), (""'supply'"", ""'resource'"")]"	0	
68	variety non environment rice yield local drought factor base seed	2.0	2.0	3.0	0		2	"[(""'rice'"", ""'seed'""), (""'local'"", ""'base'"")]"	2	'non' - This is a common prefix but in this context
69	olive orchard grape apple citrus orange pear young wine mango	2.4	2.0	3.0	2	'young' 'mango'	3	"[(""'olive'"", ""'grape'""), (""'grape'"", ""'orange'""), (""'grape'"", ""'mango'"")]"	0	
70	oil quality date harvest fruit component fiber seed tomato vegetative	2.4	2.0	3.0	2	vegetative date	2	"[(""'oil'"", ""'component'""), (""'fruit'"", ""'vegetative'"")]"	0	
71	pot medium substrate solution culture nutrient plant greenhouse container uptake	3.0	2.0	3.0	1	uptake	3	"[(""'plant'"", ""'culture'""), (""'plant'"", ""'nutrient'""), (""'substrate'"", ""'culture'"")]"	1	'culture' - While common
72	water ground quality standard source drinking fresh supply reclaimed lake	3.0	2.0	3.0	0		3	"[(""'water'"", ""'drinking'""), (""'water'"", ""'lake'""), (""'ground'"", ""'source'"")]"	0	
73	apply recommend manure application urea nitrate ammonium fertilizer coat leach	3.0	2.0	3.0	2	coat leach	4	"[(""'apply'"", ""'application'""), (""'urea'"", ""'nitrate'""), (""'urea'"", ""'ammonium'""), (""'fertilizer'"", ""'application'"")]"	0	
74	solution tissue calcium chloride aqueous ion leachate liquid form mass	2.0	2.0	3.0	2	'tissue' 'form'	2	"[(""'solution'"", ""'liquid'""), (""'aqueous'"", ""'liquid'"")]"	0	
75	genetic selection line group parent trait cluster marker association sequence	3.0	2.0	3.0	1	sequence	3	"[(""'genetic'"", ""'sequence'""), (""'line'"", ""'group'""), (""'parent'"", ""'group'"")]"	0	
76	water deficit index indicator potential relationship factor relate quality requirement	3.0	2.0	3.0	0		2	"[(""'deficit'"", ""'requirement'""), (""'index'"", ""'indicator'"")]"	0	
77	water scale resource supply local agricultural state demand management groundwater	3.0	2.0	3.0	0		2	"[(""'water'"", ""'groundwater'""), (""'resource'"", ""'supply'"")]"	0	
78	increase application yield grain decrease number reduction wue straw uptake	2.2	2.0	3.0	1	wue	2	"[(""'increase'"", ""'decrease'""), (""'grain'"", ""'straw'"")]"	0	
79	irrigation scheme requirement efficiency supply allocation water canal optimal saving	3.0	2.0	3.0	0		2	"[(""'water'"", ""'supply'""), (""'canal'"", ""'scheme'"")]"	1	'scheme' - While common
80	disease pest incidence damage resistant insect spot resistance germination severity	3.0	2.0	3.0	1	'germination'	3	"[(""'disease'"", ""'pest'""), (""'resistant'"", ""'resistance'""), (""'insect'"", ""'pest'"")]"	0	
81	clm hunan ctw lrwc prb soyabean stagnant feddan tsw omission	2.0	2.0	2.0	2	'stagnant' 'omission'	3	"[(""'clm'"", ""'ctw'""), (""'clm'"", ""'tsw'""), (""'hunan'"", ""'feddan'"")]"	2	'stagnant' 'feddan'
82	adaptation change scenario climate climatic global variability vulnerability rcp century	3.0	2.0	3.0	0		2	"[(""'climate'"", ""'climatic'""), (""'rcp'"", ""'century'"")]"	0	
83	non map irrigated site forest cropland class cultivate cover area	2.0	2.0	3.0	0		4	"[(""'non'"", ""'non'""), (""'forest'"", ""'forest'""), (""'cropland'"", ""'cropland'""), (""'area'"", ""'area'"")]"	0	
84	grower practice crop management information decision rotation production pest cropping	3.0	2.0	3.0	0		2	"[(""'crop'"", ""'cropping'""), (""'management'"", ""'practice'"")]"	0	
85	term microbial structure degradation community soil erosion carbon ecosystem activity	3.0	2.0	3.0	0		1	"[(""'term'"", ""'microbial'"")]"	0	
86	downstream dam stream sediment lake delta flood fish reservoir floodplain	3.0	2.0	3.0	1	fish	4	"[(""'stream'"", ""'dam'""), (""'stream'"", ""'lake'""), (""'stream'"", ""'floodplain'""), (""'dam'"", ""'reservoir'"")]"	0	
87	moisture soil measurement zone profile distribution hydraulic capacity content depth	3.0	2.0	3.0	1	measurement	3	"[(""'moisture'"", ""'content'""), (""'soil'"", ""'zone'""), (""'hydraulic'"", ""'capacity'"")]"	0	
