ID	Topic words	Coherence	Repetitive	Readability	Number of Outliers	Outliers	Number of Same Concept Pairs	Same Concept Pairs	Number of Non-words	Non-words
0	project state scheme problem district user action social local stakeholder	2.0	2.0	3.0	2	user social	3	"[(""'project'"", ""'scheme'""), (""'project'"", ""'stakeholder'""), (""'district'"", ""'local'"")]"	0	
1	irrigation scheme deficit regime schedule district frequency sprinkler drip requirement	3.0	2.0	3.0	0		3	"[(""'scheme'"", ""'regime'""), (""'schedule'"", ""'frequency'""), (""'district'"", ""'scheme'"")]"	0	
2	nitrogen fertilizer phosphorus nutrient fertilization uptake apply potassium nitrate urea	3.0	2.0	3.0	0		5	"[(""'nitrogen'"", ""'nitrate'""), (""'fertilizer'"", ""'fertilization'""), (""'fertilizer'"", ""'nutrient'""), (""'fertilization'"", ""'uptake'""), (""'potassium'"", ""'nutrient'"")]"	0	
3	groundwater aquifer recharge shallow table depletion deep alluvial decline rock	3.0	2.0	3.0	1	rock	1	"[(""'aquifer'"", ""'rock'"")]"	0	
4	distribution land pattern spatial variability cover map degradation vegetation cropland	3.0	2.0	3.0	0		4	"[(""'land'"", ""'vegetation'""), (""'land'"", ""'cropland'""), (""'map'"", ""'pattern'""), (""'pattern'"", ""'variability'"")]"	0	
5	base water content scale surface soil model datum parameter zone	2.4	2.0	3.0	0		2	"[(""'base'"", ""'datum'""), (""'zone'"", ""'surface'"")]"	0	
6	area cultivate command million urban km² suitable hectare irrigated unit	2.0	2.0	3.0	0		2	"[(""'area'"", ""'hectare'""), (""'unit'"", ""'km²'"")]"	0	
7	fruit harvest grape berry size wine tomato storage rdi sugar	3.0	2.0	3.0	1	'rdi'	3	"[(""'grape'"", ""'berry'""), (""'grape'"", ""'wine'""), (""'tomato'"", ""'sugar'"")]"	0	
8	loss reduce drainage runoff leach drain nitrate subsurface reduction surface	3.0	2.0	3.0	1	nitrate	3	"[(""'drain'"", ""'drainage'""), (""'drainage'"", ""'runoff'""), (""'nitrate'"", ""'reduction'"")]"	0	
9	deficit regime irrigation stage apply drip schedule efficiency wue yield	2.0	2.0	3.0	0		2	"[(""'deficit'"", ""'yield'""), (""'drip'"", ""'irrigation'"")]"	0	
10	medium material substrate form filter cell sand particle solution type	2.6	2.0	3.0	2	'cell' 'solution'	3	"[(""'medium'"", ""'type'""), (""'material'"", ""'substrate'""), (""'particle'"", ""'sand'"")]"	0	
11	soil moisture profile amendment sandy available layer texture heavy clay	3.0	2.0	3.0	0		3	"[(""'soil'"", ""'clay'""), (""'soil'"", ""'sandy'""), (""'moisture'"", ""'available'"")]"	0	
12	exp core agric deprivation adi apri photosynthate droughte salinized distil	2.0	2.0	2.0	2	'distil' 'photosynthate'	2	"[(""'exp'"", ""'adi'""), (""'apri'"", ""'adi'"")]"	0	
13	cost operation benefit optimal network power pump reservoir optimization energy	3.0	2.0	3.0	0		2	"[(""'power'"", ""'energy'""), (""'operation'"", ""'optimization'"")]"	0	
14	datum image map satellite information resolution set classification series weather	2.6	2.0	3.0	1	weather	5	"[(""'datum'"", ""'information'""), (""'image'"", ""'information'""), (""'map'"", ""'information'""), (""'satellite'"", ""'information'""), (""'weather'"", ""'information'"")]"	0	
15	salinity salt saline nacl tolerance tolerant sodicity sodic ion chloride	3.0	1.8	3.0	2	ion chloride	3	"[(""'salt'"", ""'nacl'""), (""'saline'"", ""'sodic'""), (""'salt'"", ""'chloride'"")]"	0	
16	drip sprinkler furrow subsurface fertigation mulch emitter plastic uniformity lateral	3.0	2.0	3.0	0		2	"[(""'sprinkler'"", ""'emitter'""), (""'plastic'"", ""'mulch'"")]"	1	furrow**: While a valid word
17	plant height uptake density pot inoculate tissue leave treat number	3.0	2.0	3.0	0		2	"[(""'plant'"", ""'pot'""), (""'height'"", ""'number'"")]"	0	
18	apply time plot interval day sub recommend split dose depth	2.2	2.0	3.0	2	recommend split	2	"[(""'time'"", ""'day'""), (""'interval'"", ""'time'"")]"	0	
19	potential deficit stomatal pressure conductance mpa midday stem transpiration osmotic	2.2	2.0	3.0	0		2	"[(""'osmotic'"", ""'pressure'""), (""'stomatal'"", ""'stem'"")]"	0	
20	rice cultivation paddy lowland flood aerobic upland cropping flooding awd	3.0	2.0	3.0	0		1	"[(""'rice'"", ""'paddy'"")]"	0	
21	season grow wet rainy summer dry winter end spring late	3.0	2.0	3.0	0		3	"[(""'summer'"", ""'season'""), (""'wet'"", ""'rainy'""), (""'spring'"", ""'summer'"")]"	0	
22	basin river lake hydrological catchment dam sub delta yellow nile	3.0	2.0	3.0	2	'yellow' 'nile'	2	"[(""'basin'"", ""'catchment'""), (""'nile'"", ""'river'"")]"	0	
23	tree orchard olive rootstock citrus apple old young graft peach	3.0	2.0	3.0	2	'old' 'young'	2	"[(""'apple'"", ""'peach'""), (""'citrus'"", ""'olive'"")]"	0	
24	grain yield filling component reduction spike gap straw biomass maximum	3.0	2.0	3.0	1	maximum	3	"[(""'grain'"", ""'straw'""), (""'grain'"", ""'biomass'""), (""'filling'"", ""'maximum'"")]"	0	
25	fertilization organic biomass nitrogen carbon microbial residue term manure straw	3.0	2.0	3.0	0		3	"[(""'manure'"", ""'residue'""), (""'manure'"", ""'straw'""), (""'nitrogen'"", ""'carbon'"")]"	0	
26	index vegetation difference relationship canopy correlation ndvi reflectance correlate normalize	3.0	2.0	3.0	0		2	"[(""'ndvi'"", ""'reflectance'""), (""'correlation'"", ""'correlate'"")]"	0	
27	cropping potato cultivation rainfed production maize wheat feed vegetable cotton	3.0	2.0	3.0	0		3	"[(""'potato'"", ""'vegetable'""), (""'maize'"", ""'wheat'""), (""'rainfed'"", ""'cultivation'"")]"	1	'cropping' - While a valid word
