ID	Topic words	Coherence	Repetitive	Readability	Number of Outliers	Outliers	Number of Same Concept Pairs	Same Concept Pairs	Number of Non-words	Non-words
0	level sub different regime method research irrigation recommend design test	2.0	2.0	3.0	2	'irrigation' 'test'	1	"[(""'test'"", ""'research'"")]"	0	
1	receive treatment control herbicide spray post pendimethalin hand pre treat	3.0	2.0	3.0	0		1	"[(""'treatment'"", ""'treat'"")]"	0	
2	state village respondent district province extension interview university training scheme	2.0	2.0	3.0	4	ˈrespondent ˈinterview ˈuniversity ˈtraining	2	"[(""'state'"", ""'province'""), (""'district'"", ""'province'"")]"	0	
3	scenario hydrological regional scale multi simulation different model series variable	3.0	2.0	3.0	2	ˈdifferent ˈseries	1	"[(""'multi'"", ""'series'"")]"	0	
4	profile saline moisture layer sandy soil texture clay sodic depth	3.0	2.0	3.0	2	ˈsaline ˈsodic	1	"[(""'soil'"", ""'texture'"")]"	0	
5	cultivate rainfed rain feed cultivation region irrigate production expansion vegetable	3.0	2.0	3.0	2	expansion feed	1	"[(""'cultivate'"", ""'cultivation'"")]"	0	
6	phase vegetative stage early degree growth end reproductive flowering late	3.0	1.0	3.0	0		2	"[(""'stage'"", ""'phase'""), (""'early'"", ""'late'"")]"	0	
7	water potential mpa stem deficit supply midday predawn capacity dawn	2.0	2.0	3.0	3	ˈmidday ˈdawn ˈstem	2	"[(""'predawn'"", ""'dawn'""), (""'midday'"", ""'dawn'"")]"	0	
8	block row plastic space split apart design spacing plot bed	2.0	2.0	3.0	0		4	"[(""'block'"", ""'plot'""), (""'row'"", ""'bed'""), (""'spacing'"", ""'space'""), (""'split'"", ""'apart'"")]"	0	
9	salt saline seedling salinity germination tolerance tolerant quinoa nacl rootstock	3.0	1.0	3.0	0		2	"[(""'salt'"", ""'nacl'""), (""'tolerant'"", ""'tolerance'"")]"	1	nacl**: While representing sodium chloride
10	annual reduction runoff decline decrease loss increase storage percent year	3.0	1.0	3.0	0		2	"[(""'decrease'"", ""'decline'""), (""'loss'"", ""'reduction'"")]"	0	
11	fraction amendment organic biochar clay material manure matter sorption compost	3.0	2.0	3.0	1	ˈæmɛndmənt	1	"[(""'matter'"", ""'material'"")]"	0	
12	soil capacity moisture site depth irrigate plot low non field	3.0	2.0	3.0	1	ˈnɒn	1	"[(""'soil'"", ""'field'"")]"	1	it's incomplete as a standalone topic word. It needs to be part of a larger term (e.g.
13	fresh weight decrease sugar shoot leave soluble solid increase length	2.0	2.0	3.0	2	ˈshoot ˈleave	1	"[(""'increase'"", ""'decrease'"")]"	0	
14	green source product waste industry material environment urban produce consumption	3.0	2.0	3.0	1	ˈurban	2	"[(""'produce'"", ""'product'""), (""'consumption'"", ""'waste'"")]"	0	
15	correlate relationship difference correlation number lai height matter index leaf	3.0	2.0	3.0	2	ˈnumber ˈmatter	2	"[(""'correlation'"", ""'correlate'""), (""'relationship'"", ""'correlation'"")]"	0	
