ID	Topic words	Coherence	Repetitive	Readability	Number of Outliers	Outliers	Number of Same Concept Pairs	Same Concept Pairs	Number of Non-words	Non-words
0	management resource allocation optimal decision plan practice conservation demand supply	3.0	2.0	3.0	3	conservation demand supply	1	"[(""'supply'"", ""'demand'"")]"	0	
1	drip irrigation sprinkler furrow schedule frequency subsurface regime deficit sdi	3.0	2.0	3.0	2	schedule frequency	1	"[(""'drip'"", ""'sdi'"")]"	0	
2	mean value range coefficient method correlation variation error time square	3.0	2.0	3.0	0		2	"[(""'mean'"", ""'value'""), (""'time'"", ""'square'"")]"	0	
3	drought tolerance stress tolerant salt genotype heat reproductive moderate trait	3.0	1.2	3.0	4	"reproductive moderate** 

**Reasoning:**

The core theme of the word set revolves around plant stress physiology – specifically how plants cope with environmental challenges like drought and salt. Words like 'drought' 'tolerance'"	1	"[(""'tolerance'"", ""'tolerant'"")]"	0	
4	water supply efficiency demand consumption footprint fresh wue saving requirement	3.0	2.0	3.0	1	ˈwue	2	"[(""'demand'"", ""'consumption'""), (""'supply'"", ""'requirement'"")]"	0	
5	rice emission cultivation paddy flood lowland n₂o cropping awd methane	3.0	1.8	3.0	0		2	"[(""'paddy'"", ""'rice'""), (""'n₂o'"", ""'methane'"")]"	1	n₂o**: While representing nitrous oxide
6	analysis spatial distribution structure network component cluster reservoir principal function	3.0	2.0	3.0	0		1	"[(""'cluster'"", ""'component'"")]"	0	
7	isolate detect strain bacterial specie disease sequence spp host infection	3.0	2.0	3.0	1	ˈspiːʃiː	1	"[(""'specie'"", ""'spp'"")]"	0	
8	line cultivar variety hybrid environment selection genetic breeding trait location	3.0	1.0	3.0	2	ˈenvironment ˈlocation	1	"[(""'cultivar'"", ""'variety'"")]"	0	
9	research state scheme project knowledge information program technology institute problem	3.0	2.0	3.0	0		1	"[(""'information'"", ""'knowledge'"")]"	0	
10	crop requirement rotation cover residue evapotranspiration coefficient maize cropping cotton	3.0	2.0	3.0	2	evapotranspiration coefficient	1	"[(""'crop'"", ""'cropping'"")]"	0	
11	farm farmer benefit cost farming income adoption access price labor	3.0	1.2	3.0	3	'benefit' 'cost' 'price'	2	"[(""'farm'"", ""'farming'""), (""'farmer'"", ""'farming'"")]"	0	
12	leach nitrate nitrogen phosphorus nutrient fertilization loss uptake solution potassium	3.0	1.0	3.0	0		2	"[(""'nitrogen'"", ""'nutrient'""), (""'phosphorus'"", ""'nutrient'"")]"	0	
13	development local country rural security people poverty urban sector food	2.0	2.0	3.0	0		2	"[(""'rural'"", ""'local'""), (""'urban'"", ""'local'"")]"	0	
