ID	Topic words	Coherence	Repetitive	Readability	Number of Outliers	Outliers	Number of Same Concept Pairs	Same Concept Pairs	Number of Non-words	Non-words
0	nutrient solution nacl element rich boron strength synthetic closed hydroponic	3.0	2.0	3.0	0		1	"[(""'nacl'"", ""'element'"")]"	0	
1	concentration total fresh soluble solid ion exceed dissolve leachate dominant	2.0	2.0	3.0	0		1	"[(""'total'"", ""'dominant'"")]"	0	
2	production gap begin coffee cranberry cocoa cacao constantly ouagadougou bog	2.0	2.0	3.0	0		1	"[(""'cacao'"", ""'cocoa'"")]"	0	
3	salt drainage leach subsurface tolerant drain humid migration ditch waterlogging	3.0	1.2	3.0	2	humid migration	2	"[(""'drain'"", ""'drainage'""), (""'leach'"", ""'subsurface'"")]"	0	
4	root activity shoot length protein sugar gene antioxidant enzyme fiber	2.8	2.0	3.0	1	ˈlength	1	"[(""'gene'"", ""'protein'"")]"	0	
5	produce indicator like pathogen survival chain gradient virus reaction organism	2.0	2.0	3.0	3	ˈlike ˈgradient ˈreaction	2	"[(""'pathogen'"", ""'virus'""), (""'organism'"", ""'pathogen'"")]"	0	
6	stress drought tolerance recovery compartment spi spei warning tam rewatere	3.0	2.0	2.0	1	ˈkompɑːtmənt	1	"[(""'spi'"", ""'spei'"")]"	1	'tam'**: This is a very short and ambiguous abbreviation. Without context
7	sample mass standard material phase extraction sampling category liquid deviation	2.8	2.0	3.0	0		2	"[(""'sample'"", ""'sampling'""), (""'mass'"", ""'material'"")]"	0	
8	efficiency resource water freshwater vulnerability competition withdrawal usage charge externality	3.0	2.0	3.0	2	ˈcharge ˈexternality	1	"[(""'usage'"", ""'withdrawal'"")]"	0	
9	soil depth carbon layer profile microbial soc pool respiration amend	3.0	2.0	3.0	2	ˈamend ˈrespiration	1	"[(""'soc'"", ""'soil organic carbon'"")]"	0	
10	irrigated pattern approximately water article trap internet iot mound moth	2.0	2.0	3.0	4	ˈmoth ˈarticle ˈtrap ˈapproximately	1	"[(""'water'"", ""'irrigated'"")]"	2	moth**: While a valid word IoT
11	region great arid suitable history mena sat volga campo karoo	2.0	2.0	3.0	0		1	"[(""'region'"", ""'mena'"")]"	1	"sat**: While ""sat"" is a valid word"
12	development term sub miss estate ofr sdg com water kilometer	2.0	2.0	2.0	3	'miss' 'com' 'kilometer'	1	"[(""'sdg'"", ""'com'"")]"	0	
13	process ecosystem cycle function service million hectare aquatic century agroecosystem	3.0	2.0	3.0	3	ˈmillionˈ ˈhectareˈ ˈcenturyˈ	2	"[(""'process'"", ""'cycle'""), (""'ecosystem'"", ""'agroecosystem'"")]"	1	million**: While a valid word
14	simulation scenario project sugarcane run replace rcp ethanol dependence ensemble	2.0	2.0	3.0	5	project replace scenario run ensemble	2	"[(""'simulation'"", ""'scenario'""), (""'run'"", ""'project'"")]"	0	
15	quality information seasonal structure poor harvesting rainwater wqi maximise entropy	2.0	2.0	3.0	0		1	"[(""'wqi'"", ""'quality'"")]"	1	wqi**: While potentially an abbreviation for Water Quality Index
16	salinity cotton dryland texas chickpea peanut lint sodicity quinoa induction	2.0	2.0	3.0	0		1	"[(""'salinity'"", ""'sodicity'"")]"	1	it seems out of place in a list focused on agriculture
17	leaf relative leave stem transpiration transport stomatal chlorophyll conductance photosynthetic	3.0	2.0	3.0	0		2	"[(""'leaf'"", ""'stem'""), (""'leave'"", ""'relative'"")]"	0	
18	type rainfall biomass event intensity aboveground wpi scs stemflow cessation	2.0	2.0	3.0	2	wpi scs	1	"[(""'wpi'"", ""'scs'"")]"	0	
19	increase decrease california stock county san coast juan sacramento sjv	2.0	2.0	3.0	3	ˈincrease ˈdecrease ˈstock	2	"[(""'san'"", ""'sacramento'""), (""'san'"", ""'juan'"")]"	0	
20	input relationship variability climatic output vineyard position dimension weir train	2.0	2.0	3.0	0		1	"[(""'input'"", ""'output'"")]"	0	
21	drip planting date furrow mulch row fertigation plastic bed space	3.0	2.0	3.0	1	ˈdeɪt	1	"[(""'row'"", ""'bed'"")]"	0	
