ID	Topic words	Coherence	Repetitive	Readability	Number of Outliers	Outliers	Number of Same Concept Pairs	Same Concept Pairs	Number of Non-words	Non-words
0	nutrient solution nacl element rich boron strength synthetic closed hydroponic	3.0	2.8	3.0	2	'strength' 'closed'	0	[]	2	'nacl' 'closed'
1	concentration total fresh soluble solid ion exceed dissolve leachate dominant	3.0	2.2	3.0	2	'total' 'dominant'	0	[]	0	
2	production gap begin coffee cranberry cocoa cacao constantly ouagadougou bog	1.0	3.0	3.0	2	'ouagadougou' 'bog'	1	"[(""'cocoa'"", ""'cacao'"")]"	1	'bog'
3	salt drainage leach subsurface tolerant drain humid migration ditch waterlogging	2.0	2.0	3.0	2	'tolerant' 'humid'	1	"[(""'drain'"", ""'drainage'"")]"	0	
4	root activity shoot length protein sugar gene antioxidant enzyme fiber	2.0	3.0	3.0	2	'activity' 'length'	0	[]	0	
5	produce indicator like pathogen survival chain gradient virus reaction organism	2.0	2.8	3.0	2	'like' 'gradient'	1	"[(""'virus'"", ""'pathogen'"")]"	3	'like' 'chain' 'gradient'
6	stress drought tolerance recovery compartment spi spei warning tam rewatere	2.0	2.4	3.0	4	'compartment' 'spi' 'spei' 'tam'	0	[]	5	'compartment' 'spi' 'spei' 'tam' 'rewatere'
7	sample mass standard material phase extraction sampling category liquid deviation	3.0	2.2	3.0	0		1	"[(""'sample'"", ""'sampling'"")]"	0	
8	efficiency resource water freshwater vulnerability competition withdrawal usage charge externality	3.0	2.0	3.0	2	'charge' 'externality'	1	"[(""'water'"", ""'freshwater'"")]"	0	
9	soil depth carbon layer profile microbial soc pool respiration amend	3.0	2.0	3.0	3	'depth' 'layer' 'profile'	3	"[(""'soil'"", ""'soc'""), (""'carbon'"", ""'soc'""), (""'profile'"", ""'layer'"")]"	0	
10	irrigated pattern approximately water article trap internet iot mound moth	1.0	3.0	3.0	3	'pattern' 'internet' 'iot'	0	[]	6	'pattern' 'approximately' 'trap' 'internet' 'iot' 'moth'
11	region great arid suitable history mena sat volga campo karoo	2.0	3.0	3.0	2	'sat' 'campo'	0	[]	4	'sat' 'volga' 'campo' 'karoo'
12	development term sub miss estate ofr sdg com water kilometer	1.2	3.0	2.0	0		0	[]	7	'sub' 'miss' 'ofr' 'sdg' 'com' 'water' 'kilometer'
13	process ecosystem cycle function service million hectare aquatic century agroecosystem	3.0	2.4	3.0	0		0	[]	0	
