ID	Topic words	Coherence	Repetitive	Readability	Number of Outliers	Outliers	Number of Same Concept Pairs	Same Concept Pairs	Number of Non-words	Non-words
0	project state scheme problem district user action social local stakeholder	3.0	2.4	3.0	0		1	"[(""'project'"", ""'scheme'"")]"	0	
1	irrigation scheme deficit regime schedule district frequency sprinkler drip requirement	3.0	2.0	3.0	3	'scheme' 'regime' 'district'	0	[]	0	
2	nitrogen fertilizer phosphorus nutrient fertilization uptake apply potassium nitrate urea	3.0	2.0	3.0	1	'phosphorus'	0	[]	0	
3	groundwater aquifer recharge shallow table depletion deep alluvial decline rock	3.0	2.0	3.0	2	'table' 'rock'	2	"[(""'groundwater'"", ""'aquifer'""), (""'depletion'"", ""'decline'"")]"	0	
4	distribution land pattern spatial variability cover map degradation vegetation cropland	3.0	2.0	3.0	3	'pattern' 'variability' 'map'	0	[]	0	
5	base water content scale surface soil model datum parameter zone	2.0	2.6	3.0	4	'model' 'datum' 'parameter' 'zone'	0	[]	0	
6	area cultivate command million urban km² suitable hectare irrigated unit	2.4	2.6	3.0	2	'command' 'unit'	1	"[(""'km²'"", ""'hectare'"")]"	1	'km²'
7	fruit harvest grape berry size wine tomato storage rdi sugar	2.0	2.0	3.0	3	'size' 'rdi' 'tomato'	2	"[(""'fruit'"", ""'berry'""), (""'grape'"", ""'berry'"")]"	1	'rdi'
8	loss reduce drainage runoff leach drain nitrate subsurface reduction surface	3.0	2.0	3.0	7	'reduce' 'drainage' 'runoff' 'leach' 'drain' 'nitrate' 'reduction'	1	"[(""'loss'"", ""'reduction'"")]"	0	
9	deficit regime irrigation stage apply drip schedule efficiency wue yield	3.0	2.4	3.0	2	'regime' 'stage'	0	[]	0	
10	medium material substrate form filter cell sand particle solution type	3.0	2.0	3.0	2	'form' 'type'	1	"[(""'material'"", ""'substrate'"")]"	0	
11	soil moisture profile amendment sandy available layer texture heavy clay	3.0	2.0	3.0	0		0	[]	0	
12	exp core agric deprivation adi apri photosynthate droughte salinized distil	1.8	3.0	1.2	3	'adi' 'apri' 'distil'	0	[]	3	'adi' 'droughte' 'distil'
13	cost operation benefit optimal network power pump reservoir optimization energy	3.0	2.4	3.0	0		0	[]	0	
14	datum image map satellite information resolution set classification series weather	3.0	2.2	3.0	0		0	[]	0	
15	salinity salt saline nacl tolerance tolerant sodicity sodic ion chloride	3.0	1.4	3.0	2	'tolerance' 'tolerant'	1	"[(""'nacl'"", ""'salt'"")]"	0	
16	drip sprinkler furrow subsurface fertigation mulch emitter plastic uniformity lateral	3.0	2.4	3.0	2	'mulch' 'plastic'	0	[]	0	
17	plant height uptake density pot inoculate tissue leave treat number	2.6	3.0	3.0	1	'treat'	0	[]	0	
18	apply time plot interval day sub recommend split dose depth	1.6	3.0	3.0	3	'apply' 'plot' 'depth'	0	[]	2	'sub' 'depth'
19	potential deficit stomatal pressure conductance mpa midday stem transpiration osmotic	2.0	3.0	3.0	3	'potential' 'deficit' 'osmotic'	0	[]	3	'stomatal' 'mpa' 'osmotic'
20	rice cultivation paddy lowland flood aerobic upland cropping flooding awd	3.0	2.0	3.0	1	awd	0	[]	1	'awd'
21	season grow wet rainy summer dry winter end spring late	3.0	2.0	3.0	3	'grow' 'end' 'late'	0	[]	5	'grow' 'wet' 'dry' 'end' 'late'
22	basin river lake hydrological catchment dam sub delta yellow nile	3.0	2.0	3.0	2	'sub' 'yellow'	1	"[(""'basin'"", ""'catchment'"")]"	3	'sub' 'yellow' 'nile'
23	tree orchard olive rootstock citrus apple old young graft peach	2.6	2.0	3.0	2	'olive' 'citrus'	0	[]	0	
24	grain yield filling component reduction spike gap straw biomass maximum	2.6	2.2	3.0	3	'filling' 'component' 'biomass'	0	[]	0	
25	fertilization organic biomass nitrogen carbon microbial residue term manure straw	3.0	2.0	3.0	1	'term'	0	[]	1	'term'
26	index vegetation difference relationship canopy correlation ndvi reflectance correlate normalize	3.0	2.0	3.0	1	'index'	0	[]	0	
27	cropping potato cultivation rainfed production maize wheat feed vegetable cotton	2.2	2.4	3.0	2	'feed' 'cotton'	0	[]	0	
28	design block clay loam sandy fine sand mixed plot split	2.0	2.0	3.0	2	'block' 'design'	1	"[(""'sandy'"", ""'sand'"")]"	0	
29	management practice decision conservation plan pest resource information knowledge policy	3.0	3.0	3.0	1	'practice'	0	[]	0	
30	produce tomato chemical vegetable nutrient source total fresh waste product	2.6	2.0	3.0	2	'chemical' 'waste'	1	"[(""'produce'"", ""'product'"")]"	0	
31	solution nutrient pot seedling zone grow uptake tomato root greenhouse	3.0	2.4	3.0	2	'zone' 'grow'	0	[]	0	
32	seed germination date oil number percentage difference produce pod sow	2.6	2.8	3.0	4	'date' 'number' 'percentage' 'difference'	0	[]	0	
33	farm farmer household income farming access market family smallholder adoption	3.0	2.0	3.0	1	'household'	2	"[(""'farm'"", ""'farming'""), (""'farmer'"", ""'smallholder'"")]"	0	
34	emission greenhouse co₂ carbon flux n₂o ghg oxide ch₄ methane	3.0	1.8	3.0	2	'flux' 'oxide'	3	"[(""'co₂'"", ""'carbon dioxide'""), (""'n₂o'"", ""'nitrous oxide'""), (""'ch₄'"", ""'methane'"")]"	0	
35	application rate foliar recommend manure photosynthetic fertilizer biochar urea apply	3.0	2.0	3.0	1	'rate'	0	[]	0	
36	water deficit wue supply efficiency saving consumption footprint requirement stress	3.0	2.0	3.0	0		0	[]	1	'wue'
37	isolate strain symptom vitro methyl fungus phytophthora infect assay oxysporum	3.0	3.0	3.0	10	'isolate' 'strain' 'symptom' 'vitro' 'methyl' 'fungus' 'phytophthora' 'infect' 'assay' 'oxysporum'	0	[]	3	'vitro' 'methyl' 'oxysporum'
38	total content decrease soluble relative chlorophyll sugar reduction protein ratio	2.0	3.0	3.0	3	'total' 'relative' 'reduction'	1	"[(""'decrease'"", ""'reduction'"")]"	0	
