ID	Topic words	Coherence	Repetitive	Readability	Number of Outliers	Outliers	Number of Same Concept Pairs	Same Concept Pairs	Number of Non-words	Non-words
0	level sub different regime method research irrigation recommend design test	2.0	3.0	3.0	2	'level' 'regime'	0	[]	0	
1	receive treatment control herbicide spray post pendimethalin hand pre treat	2.8	2.2	3.0	4	receive control spray hand	0	[]	5	'post' 'pendimethalin' 'hand' 'pre' 'treat'
2	state village respondent district province extension interview university training scheme	2.0	2.6	3.0	4	'extension' 'university' 'training' 'scheme'	0	[]	4	'extension' 'university' 'training' 'scheme'
3	scenario hydrological regional scale multi simulation different model series variable	3.0	3.0	3.0	10	'scenario' 'hydrological' 'regional' 'scale' 'multi' 'simulation' 'different' 'model' 'series' 'variable'	0	[]	0	
4	profile saline moisture layer sandy soil texture clay sodic depth	3.0	2.2	3.0	1	'profile'	0	[]	0	
5	cultivate rainfed rain feed cultivation region irrigate production expansion vegetable	3.0	2.0	3.0	2	'region' 'expansion'	1	"[(""'cultivate'"", ""'cultivation'"")]"	0	
6	phase vegetative stage early degree growth end reproductive flowering late	3.0	2.0	3.0	1	'degree'	3	"[(""'phase'"", ""'stage'""), (""'early'"", ""'late'""), (""'growth'"", ""'reproductive'"")]"	0	
7	water potential mpa stem deficit supply midday predawn capacity dawn	2.0	2.8	3.0	0		0	[]	3	'mpa' 'predawn' 'dawn'
8	block row plastic space split apart design spacing plot bed	1.8	3.0	3.0	3	'space' 'split' 'apart'	0	[]	7	'plastic' 'split' 'apart' 'design' 'spacing' 'plot' 'bed'
9	salt saline seedling salinity germination tolerance tolerant quinoa nacl rootstock	2.8	2.0	3.0	3	'seedling' 'germination' 'rootstock'	1	"[(""'salt'"", ""'nacl'"")]"	1	'nacl'
10	annual reduction runoff decline decrease loss increase storage percent year	3.0	2.0	3.0	2	'percent' 'year'	2	"[(""'decrease'"", ""'decline'""), (""'annual'"", ""'year'"")]"	0	
11	fraction amendment organic biochar clay material manure matter sorption compost	2.0	3.0	3.0	2	'amendment' 'material'	0	[]	0	
12	soil capacity moisture site depth irrigate plot low non field	3.0	2.4	3.0	1	'non'	0	[]	2	'non' 'field'
13	fresh weight decrease sugar shoot leave soluble solid increase length	1.0	2.8	3.0	0		0	[]	5	'shoot' 'leave' 'soluble' 'solid' 'length'
14	green source product waste industry material environment urban produce consumption	3.0	2.0	3.0	0		0	[]	0	
15	correlate relationship difference correlation number lai height matter index leaf	1.6	2.0	2.0	2	'lai' 'leaf'	1	"[(""'correlate'"", ""'correlation'"")]"	3	'lai' 'matter' 'leaf'
16	drought recovery stress tolerance expression tolerant heat gene trait genotype	2.8	2.0	3.0	2	'expression' 'tolerant'	1	"[(""'tolerance'"", ""'tolerant'"")]"	0	
17	local service scale ecosystem ecological relate community adaptation vulnerability landscape	3.0	2.2	3.0	3	'scale' 'adaptation' 'vulnerability'	0	[]	0	
18	operation maintenance power optimal tank operate pump rainwater generation canal	3.0	2.2	3.0	2	'optimal' 'operate'	1	"[(""'operation'"", ""'operate'"")]"	0	
19	shallow aquifer depletion suitability groundwater seawater origin rock isotopic recharge	3.0	2.0	3.0	3	'shallow' 'origin' 'isotopic'	0	[]	0	
20	high low produce solid level oil total value vegetable acid	1.8	2.6	3.0	0		0	[]	0	
21	uptake total biomass estimate nutrient nitrogen dry matter efficiency base	3.0	2.6	3.0	1	'base'	0	[]	0	
22	trend seasonal precipitation climatic pattern variability variation series vegetation cover	3.0	2.0	3.0	1	'series'	1	"[(""'variability'"", ""'variation'"")]"	0	
23	output price net percent return income benefit input hectare gross	3.0	2.4	3.0	1	'hectare'	0	[]	0	
24	soybean yield corn sorghum cotton grain component gap location planting	3.0	2.4	3.0	2	'component' 'gap'	1	"[(""'soybean'"", ""'cotton'"")]"	4	'component' 'gap' 'location' 'planting'
25	old mixed trial fine sand grass location green grow sandy	2.0	2.0	3.0	3	'trial' 'fine' 'location'	0	[]	0	
26	regime different growth maize nitrogen uptake potato winter fertilization wheat	2.8	3.0	3.0	3	'regime' 'different' 'winter'	0	[]	0	
27	irrigation reduce leach source application fertilizer risk pesticide contamination drip	3.0	2.4	3.0	0		0	[]	0	
28	oxide emission methane ghg fertilization phosphorus ammonia greenhouse n₂o co₂	3.0	2.0	3.0	2	'fertilization' 'ammonia'	2	"[(""'oxide'"", ""'greenhouse'""), (""'methane'"", ""'n₂o'"")]"	0	
29	lowland upland cultivation variety rice aerobic hybrid seeded sri flood	3.0	2.2	3.0	0		0	[]	1	'sri'
30	plan action transfer local program stakeholder knowledge science problem management	2.8	2.6	3.0	1	'science'	1	"[(""'plan'"", ""'program'"")]"	0	
31	relative plant stress growth reduction uptake leaf biomass activity photosynthetic	3.0	2.0	3.0	1	'relative'	0	[]	0	
32	exposure health risk human vegetable contaminate contamination cancer heavy safety	3.0	2.0	3.0	2	'human' 'vegetable'	1	"[(""'contaminate'"", ""'contamination'"")]"	0	
33	irrigation zone wet water dry depth season deep deficit root	3.0	2.0	3.0	3	'zone' 'depth' 'season'	2	"[(""'wet'"", ""'water'""), (""'deep'"", ""'depth'"")]"	0	
34	deep transport table drainage recharge leach nitrate drain shallow no₃	2.0	2.2	3.0	6	'deep' 'table' 'leach' 'nitrate' 'drain' 'shallow'	1	"[(""'deep'"", ""'shallow'"")]"	1	'no₃'
35	level foliar decrease activity increase concentration low leave salinity application	2.0	3.0	3.0	4	'level' 'activity' 'concentration' 'low'	1	"[(""'decrease'"", ""'increase'"")]"	0	
36	wet summer end dry season rainy normal year monsoon rain	3.0	1.6	3.0	3	'end' 'normal' 'year'	1	"[(""'rainy'"", ""'rain'"")]"	0	
37	feddan clm hunan blackgram nmol soyabean prb cobs pfp lrwc	1.2	3.0	1.0	3	'clm' 'prb' 'lrwc'	6	"[(""'feddan'"", ""'feddan'""), (""'clm'"", ""'clm'""), (""'hunan'"", ""'hunan'""), (""'blackgram'"", ""'blackgram'""), (""'nmol'"", ""'nmol'""), (""'soyabean'"", ""'soyab"")]"	4	'clm' 'nmol' 'prb' 'lrwc'
38	band vegetation index spectral correlation ndvi red standard edge regression	3.0	2.4	3.0	4	'band' 'index' 'regression' 'edge'	0	[]	8	'index' 'spectral' 'correlation' 'ndvi' 'red' 'standard' 'edge' 'regression'
39	rotation residue corn winter maize soybean barley conventional cropping cover	3.0	2.2	3.0	8	'rotation' 'residue' 'corn' 'winter' 'maize' 'soybean' 'barley' 'cover'	1	"[(""'corn'"", ""'maize'"")]"	0	
40	compound cell extract activity metabolite acid expression bacteria gene pathway	3.0	2.0	3.0	8	'compound' 'extract' 'activity' 'metabolite' 'acid' 'expression' 'gene' 'pathway'	0	[]	0	
41	sugar soluble phosphorus total potassium solid protein content carbon correlate	1.6	3.0	3.0	1	'correlate'	1	"[(""'sugar'"", ""'solid'"")]"	0	
42	component principal type cluster analysis correlation dominant group variable pattern	3.0	2.4	3.0	1	'principal'	2	"[(""'component'"", ""'type'""), (""'cluster'"", ""'group'"")]"	0	
43	zone root uptake shoot plant growth tomato density rot length	3.0	2.6	3.0	9	'zone' 'root' 'shoot' 'plant' 'growth' 'tomato' 'density' 'rot' 'length'	0	[]	0	
44	heat flux thermal radiation air measurement chamber solar wind evaporation	3.0	2.0	3.0	2	'measurement' 'chamber'	0	[]	0	
45	record wue high return low maximum respectively net yield mm	1.0	3.0	1.0	2	'wue' 'mm'	1	"[(""'record'"", ""'yield'"")]"	2	'wue' 'mm'
46	summer temperature winter reduction decline precipitation scenario early rainfall late	2.8	2.4	3.0	2	'reduction' 'decline'	0	[]	0	
47	variable time function pressure point sensitivity test infiltration equation flow	3.0	2.8	3.0	1	'sensitivity'	0	[]	0	
48	spring line tolerant hybrid late early sorghum variety program durum	2.0	3.0	3.0	3	'line' 'tolerant' 'program'	0	[]	0	
49	square mean length range coefficient diameter depth zone volume error	1.0	3.0	3.0	3	'mean' 'coefficient' 'error'	0	[]	0	
50	clm prb nts hunan nmol blackgram feddan ctw sst soyabean	2.0	3.0	3.0	4	'clm' 'prb' 'nts' 'sst'	1	"[(""'hunan'"", ""'sst'"")]"	10	'clm' 'prb' 'nts' 'hunan' 'nmol' 'blackgram' 'feddan' 'ctw' 'sst' 'soyabean'
51	detect count bacterial coli bacteria prevalence pathogen spp isolate detection	3.0	1.6	3.0	1	'spp'	1	"[(""'detect'"", ""'detection'"")]"	1	'spp'
52	electron photosynthetic transpiration co₂ net reduction stomatal conductance light quantum	3.0	3.0	3.0	3	'photosynthetic' 'net' 'reduction'	0	[]	4	'net' 'reduction' 'stomatal' 'conductance'
53	water saline irrigate different irrigation deficit grow capacity regime control	3.0	2.0	3.0	2	'different' 'capacity'	1	"[(""'irrigate'"", ""'irrigation'"")]"	0	
54	year harvest fertilizer fruit manure number application apply fertilization yield	3.0	2.0	3.0	2	'year' 'number'	1	"[(""'fertilizer'"", ""'fertilization'"")]"	0	
55	effluent removal industrial sewage treat reuse municipal waste wastewater pollutant	3.0	2.0	3.0	1	'industrial'	0	[]	0	
56	zone area east district waterlogging shallow province salinization suitable command	2.0	2.0	3.0	2	'east' 'province'	4	"[(""'zone'"", ""'area'""), (""'east'"", ""'district'""), (""'waterlogging'"", ""'salinization'""), (""'province'"", ""'command'"")]"	0	
57	limit exceed standard arsenic heavy sample no₃ guideline dissolve range	3.0	2.4	3.0	10	'limit' 'exceed' 'standard' 'arsenic' 'heavy' 'sample' 'no₃' 'guideline' 'dissolve' 'range'	0	[]	1	'no₃'
58	species native fish landscape diversity specie bird abundance forest habitat	3.0	1.4	3.0	1	'specie'	1	"[(""'species'"", ""'specie'"")]"	2	'specie' 'abundance'
59	percentage ratio sar residual sodium salinity permeability suitable adsorption low	1.4	3.0	3.0	6	'sar' 'residual' 'sodium' 'permeability' 'suitable' 'adsorption'	0	[]	8	'sar' 'residual' 'sodium' 'salinity' 'permeability' 'suitable' 'adsorption' 'low'
60	layer soil microbial moisture soc density decrease increase organic carbon	3.0	2.0	3.0	3	'layer' 'soil' 'density'	0	[]	0	
61	june october december march month february november august date july	3.0	1.8	3.0	1	'date'	7	"[(""'june'"", ""'month'""), (""'october'"", ""'month'""), (""'december'"", ""'month'""), (""'march'"", ""'month'""), (""'february'"", ""'month'""), (""'november'"", ""'month'""), (""'august'"", ""'month'"")]"	0	
62	adoption knowledge lack behavior benefit access information technology financial training	2.4	2.0	3.0	2	'adoption' 'behavior'	0	[]	0	
63	usda exp ars contribution res joint univ prb oklahoma clm	2.6	2.6	3.0	2	'exp' 'prb'	2	"[(""'exp'"", ""'contribution'""), (""'res'"", ""'prb'"")]"	3	'exp' 'res' 'clm'
64	requirement coefficient evapotranspiration crop actual kcb simulation estimate maize evaporation	3.0	2.6	3.0	3	'coefficient' 'kcb' 'estimate'	1	"[(""'evapotranspiration'"", ""'evaporation'"")]"	1	'kcb'
65	non great low irrigated density area leaf tree high leave	1.4	2.6	1.0	2	'non' 'leave'	1	"[(""'non'"", ""'leave'"")]"	10	'non' 'great' 'low' 'irrigated' 'density' 'area' 'leaf' 'tree' 'high' 'leave'
66	irrigation interval apply deficit regime treatment stage frequency schedule day	3.0	2.0	3.0	0		0	[]	0	
67	demand supply water consumption allocation global resource scenario requirement footprint	3.0	2.0	3.0	1	'scenario'	0	[]	0	
68	variety non environment rice yield local drought factor base seed	2.0	3.0	3.0	2	'non' 'base'	1	"[(""'non'"", ""'base'"")]"	2	'non' 'base'
69	olive orchard grape apple citrus orange pear young wine mango	2.0	2.0	3.0	2	young mango	1	"[(""'orange'"", ""'mango'"")]"	1	'mango'
70	oil quality date harvest fruit component fiber seed tomato vegetative	2.0	3.0	3.0	2	'date' 'vegetative'	1	"[(""'fruit'"", ""'tomato'"")]"	0	
71	pot medium substrate solution culture nutrient plant greenhouse container uptake	3.0	2.0	3.0	1	'container'	0	[]	0	
72	water ground quality standard source drinking fresh supply reclaimed lake	3.0	2.0	3.0	0		2	"[(""'drinking'"", ""'water'""), (""'reclaimed'"", ""'water'"")]"	0	
73	apply recommend manure application urea nitrate ammonium fertilizer coat leach	3.0	2.0	3.0	2	'apply' 'coat'	1	"[(""'manure'"", ""'urea'"")]"	3	'manure' 'coat' 'leach'
74	solution tissue calcium chloride aqueous ion leachate liquid form mass	2.2	3.0	3.0	0		0	[]	0	
75	genetic selection line group parent trait cluster marker association sequence	3.0	2.0	3.0	2	'group' 'parent'	0	[]	0	
