ID	Topic words	Coherence	Repetitive	Readability	Number of Outliers	Outliers	Number of Same Concept Pairs	Same Concept Pairs	Number of Non-words	Non-words
0	nutrient solution nacl element rich boron strength synthetic closed hydroponic	3.0	2.2	3.0	3	'strength' 'synthetic' 'closed'	2	"[(""'hydroponic'"", ""'solution'""), (""'element'"", ""'nutrient'"")]"	0	
1	concentration total fresh soluble solid ion exceed dissolve leachate dominant	3.0	2.2	3.0	3	'total' 'exceed' 'dominant'	1	"[(""'solid'"", ""'soluble'"")]"	0	
2	production gap begin coffee cranberry cocoa cacao constantly ouagadougou bog	2.0	3.0	3.0	5	'gap' 'begin' 'constantly' 'ouagadougou' 'bog'	1	"[(""'cacao'"", ""'cocoa'"")]"	1	'bog'
3	salt drainage leach subsurface tolerant drain humid migration ditch waterlogging	2.8	2.0	3.0	3	'tolerant' 'humid' 'migration'	2	"[(""'drainage'"", ""'drain'""), (""'waterlogging'"", ""'subsurface'"")]"	0	
4	root activity shoot length protein sugar gene antioxidant enzyme fiber	2.8	2.8	3.0	3	'activity' 'shoot' 'antioxidant'	2	"[(""'root'"", ""'shoot'""), (""'protein'"", ""'enzyme'"")]"	0	
5	produce indicator like pathogen survival chain gradient virus reaction organism	2.4	3.0	3.0	4	'indicator' 'chain' 'gradient' 'reaction'	1	"[(""'virus'"", ""'pathogen'"")]"	0	
6	stress drought tolerance recovery compartment spi spei warning tam rewatere	2.6	2.6	3.0	4	'warning' 'tam' 'rewatere' 'compartment'	1	"[(""'spi'"", ""'spei'"")]"	1	'rewatere'
7	sample mass standard material phase extraction sampling category liquid deviation	2.0	2.0	3.0	2	'category' 'deviation'	1	"[(""'sample'"", ""'sampling'"")]"	0	
8	efficiency resource water freshwater vulnerability competition withdrawal usage charge externality	3.0	2.0	3.0	2	'charge' 'externality'	1	"[(""'water'"", ""'freshwater'"")]"	0	
9	soil depth carbon layer profile microbial soc pool respiration amend	3.0	2.0	3.0	2	'amend' 'respiration'	2	"[(""'soil'"", ""'profile'""), (""'carbon'"", ""'soc'"")]"	0	
10	irrigated pattern approximately water article trap internet iot mound moth	1.0	3.0	3.0	4	'article' 'internet' 'iot' 'moth'	1	"[(""'internet'"", ""'iot'"")]"	0	
11	region great arid suitable history mena sat volga campo karoo	1.8	3.0	3.0	4	'sat' 'campo' 'volga' 'karoo'	2	"[(""'region'"", ""'campo'""), (""'region'"", ""'karoo'"")]"	0	
12	development term sub miss estate ofr sdg com water kilometer	1.0	3.0	2.0	4	'miss' 'ofr' 'com' 'kilometer'	8	"[(""'water'"", ""'water'""), (""'kilometer'"", ""'kilometer'""), (""'development'"", ""'development'""), (""'term'"", ""'term'""), (""'sub'"", ""'sub'""), (""'miss'"", ""'miss'""), (""'estate'"", ""'estate'""), (""'ofr'"", ""'of"")]"	3	'ofr' 'sdg' 'com'
13	process ecosystem cycle function service million hectare aquatic century agroecosystem	2.6	2.8	3.0	3	'million' 'hectare' 'century'	3	"[(""'process'"", ""'cycle'""), (""'ecosystem'"", ""'agroecosystem'""), (""'aquatic'"", ""'hectare'"")]"	0	
14	simulation scenario project sugarcane run replace rcp ethanol dependence ensemble	2.0	2.6	3.0	4	'run' 'replace' 'dependence' 'ensemble'	3	"[(""'simulation'"", ""'scenario'""), (""'run'"", ""'ensemble'""), (""'sugarcane'"", ""'ethanol'"")]"	0	
15	quality information seasonal structure poor harvesting rainwater wqi maximise entropy	2.0	3.0	3.0	2	'structure' 'entropy'	1	"[(""'wqi'"", ""'quality'"")]"	0	
16	salinity cotton dryland texas chickpea peanut lint sodicity quinoa induction	2.0	3.0	3.0	3	'sodicity' 'induction' 'quinoa'	1	"[(""'salinity'"", ""'sodicity'"")]"	0	
17	leaf relative leave stem transpiration transport stomatal chlorophyll conductance photosynthetic	3.0	2.0	3.0	1	'relative'	1	"[(""'leaf'"", ""'stomatal'"")]"	0	
18	type rainfall biomass event intensity aboveground wpi scs stemflow cessation	2.0	3.0	3.0	4	'event' 'cessation' 'wpi' 'scs'	1	"[(""'stemflow'"", ""'stemflow'"")]"	0	
19	increase decrease california stock county san coast juan sacramento sjv	2.0	2.4	3.0	4	'increase' 'decrease' 'stock' 'sjv'	2	"[(""'san'"", ""'juan'""), (""'sacramento'"", ""'county'"")]"	1	'sjv'
20	input relationship variability climatic output vineyard position dimension weir train	2.0	3.0	3.0	2	'weir' 'train'	2	"[(""'input'"", ""'output'""), (""'position'"", ""'dimension'"")]"	0	
21	drip planting date furrow mulch row fertigation plastic bed space	3.0	2.8	3.0	3	'drip' 'date' 'fertigation'	2	"[(""'drip'"", ""'fertigation'""), (""'mulch'"", ""'plastic'"")]"	0	
22	estimate local community optimum bio increment reserve break replacement mobilize	2.0	3.0	3.0	4	'increment' 'reserve' 'replacement' 'mobilize'	8	"[(""'estimate'"", ""'estimate'""), (""'local'"", ""'local'""), (""'community'"", ""'community'""), (""'optimum'"", ""'optimum'""), (""'bio'"", ""'bio'""), (""'increment'"", ""'increment'""), (""'reserve'"", ""'reserve'""), (""'break'"", ""'break'"")]"	0	
23	crop evapotranspiration requirement schedule cwp cwr iwp cir teff specialty	3.0	3.0	3.0	1	'specialty'	2	"[(""'cwp'"", ""'cwr'""), (""'iwp'"", ""'cir'"")]"	5	'cwp' 'cwr' 'iwp' 'cir' 'teff'
24	rice cultivation flood rainfed paddy percent lowland arsenic flooding upland	3.0	2.0	3.0	2	'percent' 'arsenic'	2	"[(""'flood'"", ""'flooding'""), (""'paddy'"", ""'lowland'"")]"	0	
25	content acid oil olive compound vine foliar sunflower grape wine	2.0	2.6	3.0	3	'acid' 'foliar' 'sunflower'	1	"[(""'oil'"", ""'olive'"")]"	0	
26	reduce difference single damage store drop core favourable displacement weevil	1.0	3.0	3.0	2	'favourable' 'weevil'	1	"[(""'reduce'"", ""'drop'"")]"	0	
27	risk human consumption health ecological exposure public reclaimed age pathway	2.8	2.6	3.0	2	'age' 'reclaimed'	7	"[(""'public'"", ""'public'""), (""'risk'"", ""'risk'""), (""'human'"", ""'human'""), (""'consumption'"", ""'consumption'""), (""'health'"", ""'health'""), (""'ecological'"", ""'ecological'""), (""'exposure'"", ""'exposure'"")]"	0	
28	change climate adaptation urban landscape plan stream expansion city channel	3.0	2.2	3.0	2	'stream' 'channel'	1	"[(""'city'"", ""'urban'"")]"	0	
29	time available pot initial series place domain enriched swb potting	1.0	3.0	3.0	3	'series' 'domain' 'swb'	1	"[(""'pot'"", ""'potting'"")]"	1	'swb'
30	agricultural factor resistance antibiotic mobile diffusion propagation arg args sulfamethoxazole	2.8	2.2	3.0	3	'mobile' 'factor' 'args'	1	"[(""'arg'"", ""'args'"")]"	1	'args'
31	disease pest bacterial resistant infection nursery insect severity agent incidence	3.0	2.0	3.0	1	'nursery'	2	"[(""'disease'"", ""'infection'""), (""'pest'"", ""'insect'"")]"	0	
32	source population line lake selection criterion east parent restoration landrace	1.6	3.0	3.0	3	'line' 'criterion' 'restoration'	8	"[(""'population'"", ""'population'""), (""'source'"", ""'source'""), (""'line'"", ""'line'""), (""'lake'"", ""'lake'""), (""'selection'"", ""'selection'""), (""'criterion'"", ""'criterion'""), (""'east'"", ""'east'""), (""'parent'"", ""'parent'"")]"	0	
33	temperature precipitation canopy daily trend pressure weather air station light	3.0	2.6	3.0	2	'canopy' 'light'	2	"[(""'temperature'"", ""'air'""), (""'canopy'"", ""'light'"")]"	0	
34	value mean annual uniformity quarter percentile dmp biennial geometric chia	1.0	3.0	3.0	2	'dmp' 'chia'	1	"[(""'annual'"", ""'biennial'"")]"	1	'dmp'
35	year variable state hand step feature pradesh loess lag yearly	1.2	2.8	3.0	2	'hand' 'loess'	1	"[(""'year'"", ""'yearly'"")]"	0	
36	model datum index coefficient vegetation network regression equation linear prediction	2.0	2.4	3.0	1	'vegetation'	7	"[(""'model'"", ""'model'""), (""'datum'"", ""'datum'""), (""'index'"", ""'index'""), (""'coefficient'"", ""'coefficient'""), (""'vegetation'"", ""'vegetation'""), (""'network'"", ""'network'""), (""'regression'"", ""'regression'"")]"	0	
37	parameter distribution spatial map catchment resolution ordinary krige thematic kriging	3.0	2.0	3.0	2	'ordinary' 'catchment'	1	"[(""'krige'"", ""'kriging'"")]"	0	
