ID	Topic words	Coherence	Repetitive	Readability	Number of Outliers	Outliers	Number of Same Concept Pairs	Same Concept Pairs	Number of Non-words	Non-words
0	action science national program department plan knowledge transfer state local	2.0	3.0	3.0	2	'action' 'transfer'	1	"[(""'state'"", ""'local'"")]"	0	
1	actual series station fao meteorological classification weather eto aerial uav	2.0	3.0	3.0	3	'fao' 'aerial' 'uav'	8	"[(""'actual'"", ""'actual'""), (""'series'"", ""'series'""), (""'station'"", ""'station'""), (""'fao'"", ""'fao'""), (""'meteorological'"", ""'meteorological'""), (""'classification'"", ""'classification'""), (""'weather'"", ""'weather'""), (""'eto'"", ""'"")]"	3	'fao' 'eto' 'uav'
2	square mean correlation coefficient relationship error deviation length correlate linear	3.0	2.0	3.0	2	'length' 'square'	7	"[(""'mean'"", ""'mean'""), (""'correlation'"", ""'correlate'""), (""'coefficient'"", ""'coefficient'""), (""'relationship'"", ""'relationship'""), (""'error'"", ""'error'""), (""'deviation'"", ""'deviation'""), (""'length'"", ""'length'"")]"	0	
3	expansion degradation cultivate cropland urban farmland arable land area forest	3.0	2.0	3.0	2	'urban' 'degradation'	3	"[(""'cropland'"", ""'farmland'""), (""'cropland'"", ""'arable'""), (""'farmland'"", ""'arable'"")]"	0	
4	feed import product milk export industry cultivation dairy fuel cycle	3.0	2.2	3.0	4	'import' 'export' 'fuel' 'cycle'	1	"[(""'milk'"", ""'dairy'"")]"	0	
5	conventional practice rice weed paddy pest cultivation pesticide field technology	3.0	2.0	3.0	2	'practice' 'technology'	2	"[(""'paddy'"", ""'field'""), (""'pest'"", ""'pesticide'"")]"	0	
6	shallow seawater origin isotopic suitability dominant rock isotope district hard	2.0	3.0	3.0	3	'suitability' 'district' 'hard'	1	"[(""'isotopic'"", ""'isotope'"")]"	0	
7	block receive herbicide spray emergence week pre split plot control	2.0	3.0	3.0	4	'block' 'receive' 'split' 'plot'	2	"[(""'block'"", ""'plot'""), (""'pre'"", ""'control'"")]"	0	
8	cluster group principal structure component variance pattern analysis sampling type	3.0	2.0	3.0	3	'principal' 'sampling' 'type'	3	"[(""'cluster'"", ""'group'""), (""'principal'"", ""'component'""), (""'variance'"", ""'pattern'"")]"	0	
9	rainfed lowland paddy trial upland university wet mixed irri institute	2.4	2.0	3.0	2	'university' 'institute'	1	"[(""'irri'"", ""'paddy'"")]"	1	'irri'
10	irrigation reduce drainage water practice saline efficiency management source loss	3.0	2.0	3.0	3	'reduce' 'practice' 'loss'	4	"[(""'irrigation'"", ""'drainage'""), (""'water'"", ""'source'""), (""'reduce'"", ""'loss'""), (""'efficiency'"", ""'management'"")]"	0	
11	wue increase reduction straw yield maize efficiency corn grain reduce	3.0	2.0	3.0	2	'wue' 'straw'	2	"[(""'maize'"", ""'corn'""), (""'yield'"", ""'grain'"")]"	1	'wue'
12	wetland delta fish watershed downstream nile dam restoration floodplain pond	3.0	2.2	3.0	2	'dam' 'restoration'	2	"[(""'wetland'"", ""'floodplain'""), (""'pond'"", ""'wetland'"")]"	0	
13	prediction linear optimal simulation uncertainty fit optimization multi artificial machine	3.0	2.4	3.0	2	'multi' 'artificial'	2	"[(""'linear'"", ""'fit'""), (""'optimization'"", ""'optimal'"")]"	0	
14	grape olive wine orchard drip sprinkler oil apple cherry tomato	2.0	2.0	3.0	2	'drip' 'sprinkler'	4	"[(""'grape'"", ""'wine'""), (""'olive'"", ""'oil'""), (""'apple'"", ""'cherry'""), (""'tomato'"", ""'cherry'"")]"	0	
15	ips adi fdi accumulative lrwc soyabean sws prb bpm ventilate	1.0	3.0	2.0	2	'soyabean' 'ventilate'	3	"[(""'ips'"", ""'prb'""), (""'adi'"", ""'fdi'""), (""'bpm'"", ""'ventilate'"")]"	0	
16	potato residue rotation soybean conventional corn alfalfa sorghum forage cotton	2.8	2.8	3.0	2	'residue' 'conventional'	6	"[(""'potato'"", ""'potato'""), (""'residue'"", ""'residue'""), (""'rotation'"", ""'rotation'""), (""'soybean'"", ""'soybean'""), (""'conventional'"", ""'conventional'""), (""'corn'"", ""'corn'"")]"	0	
17	allocation supply demand right resource user water blue virtual trade	3.0	2.4	3.0	3	'blue' 'virtual' 'trade'	3	"[(""'supply'"", ""'demand'""), (""'user'"", ""'resource'""), (""'water'"", ""'blue'"")]"	2	'blue' 'virtual'
18	respondent access village family market adoption member extension income education	2.2	3.0	3.0	2	'extension' 'adoption'	2	"[(""'respondent'"", ""'member'""), (""'income'"", ""'education'"")]"	0	
19	exposure health contaminate contamination industrial safety risk heavy reuse human	3.0	2.0	3.0	2	'reuse' 'heavy'	1	"[(""'contaminate'"", ""'contamination'"")]"	0	
20	usda exp ars joint fdi adi accumulative ips pfp apri	2.0	3.0	3.0	4	'accumulative' 'ips' 'pfp' 'apri'	2	"[(""'usda'"", ""'ars'""), (""'fdi'"", ""'adi'"")]"	4	'exp' 'adi' 'pfp' 'apri'
21	adi ips accumulative soyabean sws lrwc znso₄ ccs uncovered bpm	1.0	3.0	2.0	5	'adi' 'ips' 'sws' 'lrwc' 'bpm'	6	"[(""'adi'"", ""'adi'""), (""'ips'"", ""'ips'""), (""'accumulative'"", ""'accumulative'""), (""'soyabean'"", ""'soyabean'""), (""'sws'"", ""'sws'""), (""'lrwc'"", ""'lrwc'"")]"	4	'sws' 'lrwc' 'ccs' 'bpm'
22	profile layer soil moisture sodicity texture deep sodic sandy clay	3.0	2.2	3.0	3	'profile' 'layer' 'deep'	1	"[(""'sodicity'"", ""'sodic'"")]"	0	
23	medium substrate pot culture solution greenhouse uptake hydroponic container tomato	3.0	2.4	3.0	2	'medium' 'container'	2	"[(""'pot'"", ""'container'""), (""'culture'"", ""'solution'"")]"	0	
24	cell disease infection spot isolate agent host sequence wilt pest	3.0	2.0	3.0	3	'spot' 'wilt' 'pest'	3	"[(""'cell'"", ""'host'""), (""'disease'"", ""'wilt'""), (""'infection'"", ""'pest'"")]"	0	
25	fresh height number stem length weight diameter shoot leave mass	3.0	2.2	3.0	1	'leave'	1	"[(""'weight'"", ""'mass'"")]"	1	'leave'
26	water quality area low irrigate groundwater suitable high level table	3.0	2.0	3.0	4	'low' 'high' 'level' 'table'	2	"[(""'low'"", ""'high'""), (""'level'"", ""'table'"")]"	0	
27	organic matter low microbial great carbon biomass high total concentration	3.0	2.4	3.0	3	'low' 'great' 'high'	3	"[(""'high'"", ""'low'""), (""'total'"", ""'concentration'""), (""'great'"", ""'high'"")]"	0	
28	zone capacity regime depth drip irrigation deep field wet moisture	3.0	2.0	3.0	2	'regime' 'wet'	2	"[(""'depth'"", ""'deep'""), (""'wet'"", ""'moisture'"")]"	0	
29	crop requirement scenario production regional scale decision climate pattern base	3.0	2.4	3.0	3	'requirement' 'decision' 'base'	8	"[(""'requirement'"", ""'requirement'""), (""'scenario'"", ""'scenario'""), (""'production'"", ""'production'""), (""'regional'"", ""'regional'""), (""'scale'"", ""'scale'""), (""'decision'"", ""'decision'""), (""'climate'"", ""'climate'""), (""'pattern'"", ""'"")]"	0	
30	inhibitor nitrification phosphorus ammonia volatilization nh₃ denitrification oxide slurry coat	3.0	2.6	3.0	2	'coat' 'oxide'	1	"[(""'ammonia'"", ""'nh₃'"")]"	0	
31	irrigation level regime yield different stage application recommend apply drip	3.0	3.0	3.0	4	'regime' 'different' 'recommend' 'apply'	1	"[(""'apply'"", ""'application'"")]"	0	
32	filter section channel head pipe operate operation pressure drain volume	2.8	2.0	3.0	3	'head' 'operate' 'operation'	1	"[(""'operate'"", ""'operation'"")]"	0	
33	spacing row number check produce date seed hybrid record thousand	2.0	3.0	3.0	4	'check' 'produce' 'record' 'thousand'	1	"[(""'number'"", ""'thousand'"")]"	0	
34	adaptation vulnerability face global climatic change climate regional variability scenario	3.0	2.0	3.0	2	'face' 'scenario'	1	"[(""'climatic'"", ""'climate'"")]"	0	
35	yield index grain relationship high environment biomass trait genotype vegetation	3.0	2.4	3.0	3	'index' 'relationship' 'high'	3	"[(""'yield'"", ""'biomass'""), (""'index'"", ""'trait'""), (""'genotype'"", ""'trait'"")]"	0	
36	transport column material fraction sorption waste sandy removal fine sand	2.0	2.0	3.0	2	'column' 'fraction'	1	"[(""'sandy'"", ""'sand'"")]"	0	
37	january month june february march october september december november late	3.0	2.8	3.0	1	'late'	6	"[(""'january'"", ""'january'""), (""'february'"", ""'february'""), (""'march'"", ""'march'""), (""'june'"", ""'june'""), (""'october'"", ""'october'""), (""'september'"", ""'september'"")]"	0	
38	standard limit exceed solid chloride sodium calcium sar residual dissolve	2.0	3.0	3.0	4	'solid' 'sar' 'residual' 'dissolve'	2	"[(""'sodium'"", ""'chloride'""), (""'calcium'"", ""'chloride'"")]"	0	
39	scale process base map transport spatial datum surface zone hydrological	2.0	3.0	3.0	3	'process' 'datum' 'zone'	1	"[(""'datum'"", ""'base'"")]"	0	
40	vegetative reproductive rootstock citrus stage regime flowering olive phase quinoa	2.0	2.2	3.0	2	'rootstock' 'quinoa'	3	"[(""'vegetative'"", ""'phase'""), (""'reproductive'"", ""'phase'""), (""'stage'"", ""'phase'"")]"	0	
41	air sap light canopy closure transpiration vpd radiation heat stem	3.0	2.6	3.0	2	'sap' 'stem'	2	"[(""'air'"", ""'heat'""), (""'light'"", ""'radiation'"")]"	0	
42	water requirement evapotranspiration deficit irrigation crop daily supply potential efficiency	3.0	2.0	3.0	2	'daily' 'efficiency'	2	"[(""'requirement'"", ""'supply'""), (""'potential'"", ""'daily'"")]"	0	
43	carbon crop term flux cover soil moisture co₂ emission greenhouse	3.0	2.0	3.0	2	'term' 'cover'	1	"[(""'carbon'"", ""'co₂'"")]"	1	'co₂'
44	grass old native perennial non pasture forest tall irrigated plantation	2.0	2.8	3.0	4	'old' 'non' 'irrigated' 'plantation'	1	"[(""'old'"", ""'non'"")]"	0	
