ID	Topic words	Coherence	Repetitive	Readability	Number of Outliers	Outliers	Number of Same Concept Pairs	Same Concept Pairs	Number of Non-words	Non-words
0	irrigation soil crop plant yield field growth irrigate root application	3.0	2.0	3.0	1	'application'	2	"[(""'irrigation'"", ""'irrigate'""), (""'soil'"", ""'field'"")]"	0	
1	farmer agricultural farm policy analysis rural crop development adoption rmse	3.0	2.0	3.0	3	'policy' 'analysis' 'rmse'	5	"[(""'farmer'"", ""'rural'""), (""'agricultural'"", ""'farm'""), (""'crop'"", ""'development'""), (""'policy'"", ""'analysis'""), (""'adoption'"", ""'rmse'"")]"	0	
2	rice paddy lowland cultivation yield emission farmer crop fertilizer flooding	3.0	2.4	3.0	2	'emission' 'flooding'	3	"[(""'rice'"", ""'crop'""), (""'paddy'"", ""'lowland'""), (""'fertilizer'"", ""'fertilizer'"")]"	0	
3	seed plant genotype cultivar height stem germination flowering harvest pine	3.0	2.2	3.0	1	'pine'	7	"[(""'seed'"", ""'seed'""), (""'plant'"", ""'plant'""), (""'genotype'"", ""'genotype'""), (""'cultivar'"", ""'cultivar'""), (""'height'"", ""'height'""), (""'stem'"", ""'stem'""), (""'germination'"", ""'germination'"")]"	0	
4	drought leaf photosynthetic chlorophyll antioxidant plant sap proline transpiration peroxidase	3.0	2.8	3.0	3	'sap' 'proline' 'peroxidase'	6	"[(""'leaf'"", ""'leaf'""), (""'drought'"", ""'drought'""), (""'photosynthetic'"", ""'photosynthetic'""), (""'chlorophyll'"", ""'chlorophyll'""), (""'antioxidant'"", ""'antioxidant'""), (""'plant'"", ""'plant'"")]"	0	
5	groundwater aquifer recharge hydrochemical basin region geochemical river alluvial irrigation	3.0	2.4	3.0	1	'region'	4	"[(""'groundwater'"", ""'aquifer'""), (""'hydrochemical'"", ""'geochemical'""), (""'region'"", ""'basin'""), (""'alluvial'"", ""'river'"")]"	0	
6	salinity saline nacl salinization tolerance soil sodium irrigation groundwater chloride	3.0	2.0	3.0	0		3	"[(""'salinity'"", ""'salinization'""), (""'sodium'"", ""'nacl'""), (""'chloride'"", ""'nacl'"")]"	0	
7	herbicide pesticide pest insecticide aphid mosquito earthworm malaria spray larval	3.0	2.0	3.0	2	'earthworm' 'malaria'	1	"[(""'pesticide'"", ""'insecticide'"")]"	0	
8	irrigation management efficiency deficit scheme crop policy yield agricultural requirement	3.0	2.0	3.0	3	'scheme' 'policy' 'deficit'	2	"[(""'irrigation'"", ""'requirement'""), (""'management'"", ""'policy'"")]"	0	
9	nitrate nitrogen fertilizer nitrification ammonia nh₃ groundwater soil efficiency irrigation	3.0	2.0	3.0	2	'irrigation' 'efficiency'	1	"[(""'ammonia'"", ""'nh₃'"")]"	0	
10	wastewater reuse sewage sludge contamination irrigate pollutant irrigation contaminate disposal	3.0	2.0	3.0	2	'sludge' 'disposal'	2	"[(""'irrigate'"", ""'irrigation'""), (""'contaminate'"", ""'contamination'"")]"	0	
11	microbial coli bacteria antibiotic salmonella pathogen rhizosphere coliform lettuce wastewater	3.0	2.0	3.0	3	'rhizosphere' 'lettuce' 'wastewater'	1	"[(""'coli'"", ""'coliform'"")]"	0	
12	wheat grain yield barley spike genotype spring cultivar irrigation grow	3.0	2.0	3.0	2	'spike' 'spring'	7	"[(""'wheat'"", ""'grain'""), (""'yield'"", ""'yield'""), (""'barley'"", ""'barley'""), (""'spike'"", ""'spike'""), (""'genotype'"", ""'genotype'""), (""'spring'"", ""'spring'""), (""'cultivar'"", ""'cult"")]"	0	
13	temperature climate precipitation weather meteorological climatic annual humidity forecast region	3.0	2.0	3.0	0		1	"[(""'climate'"", ""'climatic'"")]"	0	
14	evapotranspiration evaporation estimate crop penman method irrigation precipitation requirement weather	3.0	2.0	3.0	2	'penman' 'method'	3	"[(""'evapotranspiration'"", ""'evaporation'""), (""'estimate'"", ""'requirement'""), (""'crop'"", ""'irrigation'"")]"	0	
15	fruit orchard harvest yield acidity pear ripen irrigation vegetative brix	3.0	2.0	3.0	3	'acidity' 'brix' 'vegetative'	2	"[(""'fruit'"", ""'pear'""), (""'ripen'"", ""'ripen'"")]"	0	
16	cotton lint boll seed production irrigation fibre crop cultivar planting	3.0	2.0	3.0	3	'irrigation' 'cultivar' 'planting'	1	"[(""'cotton'"", ""'fibre'"")]"	0	
17	maize corn yield wheat crop irrigation growth drought year nebraska	3.0	2.0	3.0	4	'wheat' 'drought' 'year' 'nebraska'	1	"[(""'maize'"", ""'corn'"")]"	0	
18	cadmium wastewater copper contamination pollution soil zinc sewage metalloid sediment	3.0	2.0	3.0	1	'metalloid'	3	"[(""'cadmium'"", ""'metaloid'""), (""'copper'"", ""'metaloid'""), (""'zinc'"", ""'metaloid'"")]"	0	
19	tillage tiller straw tillering plow chisel soil crop harrow maize	3.0	2.0	3.0	0		6	"[(""'tillage'"", ""'tiller'""), (""'tillage'"", ""'plow'""), (""'tillage'"", ""'chisel'""), (""'tillage'"", ""'harrow'""), (""'plow'"", ""'chisel'""), (""'plow'"", ""'harrow'"")]"	0	
20	policy management allocation demand development agricultural stakeholder governance region reform	3.0	2.6	3.0	3	'allocation' 'demand' 'region'	4	"[(""'policy'"", ""'governance'""), (""'management'"", ""'stakeholder'""), (""'allocation'"", ""'demand'""), (""'development'"", ""'reform'"")]"	0	
21	turfgrass bermudagrass ryegrass bentgrass bluegrass perennial wheatgrass bromegrass pasture cultivar	3.0	2.0	3.0	2	'pasture' 'cultivar'	5	"[(""'turfgrass'"", ""'turfgrass'""), (""'bermudagrass'"", ""'bermudagrass'""), (""'ryegrass'"", ""'ryegrass'""), (""'bentgrass'"", ""'bentgrass'""), (""'bluegrass'"", ""'blue"")]"	0	
22	soil depth sample topsoil texture horizon surface land variability subsoil	3.0	2.0	3.0	2	'land' 'variability'	2	"[(""'soil'"", ""'topsoil'""), (""'soil'"", ""'subsoil'"")]"	0	
23	grape vineyard berry vine table chardonnay tannin fruit climate harvest	3.0	2.0	3.0	1	'table'	2	"[(""'grape'"", ""'berry'""), (""'grape'"", ""'fruit'"")]"	0	
24	river reservoir runoff catchment streamflow hydrological downstream watershed flood tributary	3.0	2.0	3.0	0		2	"[(""'river'"", ""'streamflow'""), (""'catchment'"", ""'watershed'"")]"	0	
25	potato tuber russet yield cultivar irrigation crop planting fertilizer kufri	3.0	2.6	3.0	1	'irrigation'	2	"[(""'potato'"", ""'tuber'""), (""'kufri'"", ""'russet'"")]"	0	
26	canopy vegetation ndvi reflectance uav infrared cwsi camera aerial resolution	3.0	2.4	3.0	2	'cwsi' 'camera'	2	"[(""'uav'"", ""'aerial'""), (""'ndvi'"", ""'reflectance'"")]"	0	
27	sir upland map rainfed ecosystem irrigated land rice area water	3.0	2.6	3.0	3	'sir' 'upland' 'map'	1	"[(""'land'"", ""'area'"")]"	0	
28	moisture sensor soil measurement zone substrate dielectric calibration surface wireless	3.0	2.2	3.0	3	'zone' 'surface' 'wireless'	7	"[(""'sensor'"", ""'sensor'""), (""'soil'"", ""'substrate'""), (""'measurement'"", ""'calibration'""), (""'surface'"", ""'surface'""), (""'wireless'"", ""'wireless'""), (""'moisture'"", ""'moisture'""), (""'zone'"", ""'zone"")]"	0	
29	arid region desert climate desertification agricultural zone ecosystem landscape adaptation	3.0	2.0	3.0	1	'adaptation'	3	"[(""'desert'"", ""'arid'""), (""'region'"", ""'zone'""), (""'landscape'"", ""'ecosystem'"")]"	0	
30	pasture dairy grazing sheep livestock cattle beef feeding farm herd	3.0	2.0	3.0	0		2	"[(""'cattle'"", ""'beef'""), (""'dairy'"", ""'milk'"")]"	0	
31	mulch mulching straw biodegradable polyethylene mulched irrigation soil maize crop	3.0	2.0	3.0	2	'polyethylene' 'irrigation'	2	"[(""'mulch'"", ""'mulched'""), (""'mulch'"", ""'mulching'"")]"	0	
32	olive oil europaea orchard fruit cultivar wastewater barnea irrigation phenolic	3.0	2.8	3.0	3	'wastewater' 'irrigation' 'phenolic'	4	"[(""'olive'"", ""'europaea'""), (""'olive'"", ""'fruit'""), (""'olive'"", ""'cultivar'""), (""'olive'"", ""'barnea'"")]"	0	
33	drought vulnerability agricultural climate meteorological spi region hydrological rainfall crop	3.0	2.0	3.0	2	'meteorological' 'spi'	2	"[(""'drought'"", ""'hydrological'""), (""'rainfall'"", ""'meteorological'"")]"	0	
34	tomato yield irrigation cucumis plant fertigation hydroponic crop nitrogen fertilizer	3.0	2.0	3.0	0		2	"[(""'irrigation'"", ""'fertigation'""), (""'fertilizer'"", ""'nitrogen'"")]"	0	
35	phytophthora fungicide fusarium pathogen pythium blight fungus fungal rhizoctonia sclerotiorum	3.0	2.0	3.0	0		2	"[(""'phytophthora'"", ""'pythium'""), (""'fungus'"", ""'fungal'"")]"	0	
36	sodium adsorption hco₃ conductivity ratio carbonate permeability groundwater salinity calcium	3.0	2.4	3.0	2	'adsorption' 'permeability'	1	"[(""'sodium'"", ""'calcium'"")]"	1	'hco₃'
37	fertilizer fertilization fertigation fertiliser application fertilize nutrient yield efficiency crop	3.0	2.0	3.0	2	'fertigation' 'efficiency'	2	"[(""'fertilizer'"", ""'fertiliser'""), (""'fertilization'"", ""'fertilize'"")]"	0	
38	leachate sorption adsorption soil desorption nutrient solution fertilizer solute capacity	3.0	2.0	3.0	2	'fertilizer' 'capacity'	2	"[(""'sorption'"", ""'adsorption'""), (""'sorption'"", ""'desorption'"")]"	0	
39	sugarcane yield production officinarum crop cultivation jaggery plantation cultivar irrigation	3.0	2.0	3.0	1	'officinarum'	2	"[(""'sugarcane'"", ""'officinarum'""), (""'cultivation'"", ""'plantation'"")]"	0	
40	soybean glycine yield cultivar drought planting corn bean genotype crop	3.0	2.0	3.0	2	'corn' 'bean'	1	"[(""'soybean'"", ""'bean'"")]"	0	
41	arsenic selenium groundwater selenite contamination iron soil toxicity inorganic food	3.0	2.0	3.0	2	'food' 'soil'	1	"[(""'selenium'"", ""'selenite'"")]"	0	
42	manure fertilizer poultry organic compost feedlot soil nutrient cow farm	3.0	2.0	3.0	3	'poultry' 'feedlot' 'cow'	6	"[(""'manure'"", ""'manure'""), (""'fertilizer'"", ""'fertilizer'""), (""'poultry'"", ""'poultry'""), (""'organic'"", ""'organic'""), (""'compost'"", ""'compost'""), (""'feedlot'"", ""'feedlot'"")]"	0	
43	phosphorus phosphate nitrogen phosphorous fertilizer superphosphate nutrient soil alfalfa runoff	3.0	2.0	3.0	3	'phosphorous' 'alfalfa' 'runoff'	2	"[(""'phosphorus'"", ""'phosphorous'""), (""'phosphate'"", ""'superphosphate'"")]"	0	
44	sorghum grain forage biomass crop maize soybean wheat cultivar sudangrass	3.0	2.0	3.0	3	'maize' 'soybean' 'wheat'	1	"[(""'sorghum'"", ""'sudangrass'"")]"	0	
45	oil oleic seed linoleic palmitic tocopherol biodiesel lavender herbage peppermint	2.0	2.0	3.0	3	'lavender' 'herbage' 'peppermint'	1	"[(""'oil'"", ""'biodiesel'"")]"	0	
46	wetland pond marsh ecosystem habitat landscape agricultural lake vegetation catchment	3.0	2.0	3.0	3	'agricultural' 'landscape' 'catchment'	2	"[(""'wetland'"", ""'marsh'""), (""'pond'"", ""'lake'"")]"	0	
47	clogging filter pressure particle underdrain microirrigation filtration dra dripper hydraulic	3.0	2.0	3.0	2	'dra' 'hydraulic'	1	"[(""'filter'"", ""'filtration'"")]"	1	'dra'
48	biochar soil increase straw nutrient organic compost wastewater biomass irrigation	3.0	2.0	3.0	3	'straw' 'wastewater' 'irrigation'	3	"[(""'biochar'"", ""'biomass'""), (""'straw'"", ""'organic'""), (""'compost'"", ""'organic'"")]"	0	
49	clay sand silty soil texture thermic hyperthermic depth gravel slope	3.0	2.6	3.0	3	'thermic' 'hyperthermic' 'slope'	1	"[(""'thermic'"", ""'hyperthermic'"")]"	0	
50	alfalfa forage hay cultivar harvest salinity irrigation crop soil biomass	3.0	2.4	3.0	2	'salinity' 'irrigation'	2	"[(""'forage'"", ""'hay'""), (""'crop'"", ""'biomass'"")]"	0	
51	canal branch operation controller irrigation flow watercourse downstream hydraulic design	3.0	2.2	3.0	4	'branch' 'controller' 'operation' 'design'	2	"[(""'canal'"", ""'watercourse'""), (""'operation'"", ""'controller'"")]"	0	
52	co₂ emission n₂o temperature co₂e soil respiration enrichment fertilization plant	3.0	2.0	3.0	5	'soil' 'respiration' 'enrichment' 'fertilization' 'plant'	1	"[(""'co₂'"", ""'co₂e'"")]"	0	
53	citrus mandarin tree orchard rootstock lemon trifoliata fruit grapefruit irrigation	3.0	2.0	3.0	1	'irrigation'	1	"[(""'trifoliata'"", ""'rootstock'"")]"	0	
54	drainage drain subsurface design subirrigation outflow runoff pipe simulation land	3.0	2.0	3.0	2	'design' 'simulation'	2	"[(""'drain'"", ""'drainage'""), (""'outflow'"", ""'runoff'"")]"	0	
55	fish fishery aquaculture fishing trout habitat salmon fishway lake freshwater	3.0	2.0	3.0	2	'fishway' 'lake'	2	"[(""'fish'"", ""'fishery'""), (""'fishing'"", ""'fishery'"")]"	0	
56	nematode parasitic feltiae bacteriophora pratylenchus heterorhabditis cyst nematoda tomato steinernematidae	3.0	2.0	3.0	2	'cyst' 'tomato'	1	"[(""'nematode'"", ""'nematoda'"")]"	0	
57	mycorrhizal mycorrhiza inoculation mycorrhizae mycorrhization plant drought fungal ectomycorrhizal mycelium	3.0	2.0	3.0	0		2	"[(""'mycorrhizal'"", ""'mycorrhiza'""), (""'mycorrhizae'"", ""'mycorrhiza'"")]"	0	
58	sediment sedimentation reservoir river runoff catchment erosion watershed drain process	3.0	2.0	3.0	2	'drain' 'process'	2	"[(""'sediment'"", ""'sedimentation'""), (""'catchment'"", ""'watershed'"")]"	0	
59	lake lakes basin hydrological climate ecosystem catchment freshwater region budget	3.0	2.0	3.0	2	'budget' 'region'	1	"[(""'lake'"", ""'lakes'"")]"	0	
60	n₂o emission cumulative fertilizer soil nitrogen greenhouse wfps pasture crop	3.0	2.0	3.0	3	'wfps' 'pasture' 'crop'	2	"[(""'n₂o'"", ""'nitrogen'""), (""'fertilizer'"", ""'soil'"")]"	0	
61	protein crude detergent starch fiber digestibility grain seed carbohydrate soluble	3.0	2.0	3.0	2	'detergent' 'crude'	1	"[(""'starch'"", ""'carbohydrate'"")]"	0	
62	emission greenhouse production reduce ghgi estimate crop livestock consumption farming	3.0	2.0	3.0	1	'estimate'	1	"[(""'emission'"", ""'ghgi'"")]"	0	
63	fertilizer fertigation fertilization drip irrigation application fertiliser yield fertilize fertilisation	3.0	2.0	3.0	0		2	"[(""'fertilizer'"", ""'fertiliser'""), (""'fertilization'"", ""'fertilisation'"")]"	0	
64	onion garlic yield irrigation fertigation crop fertilizer coli production mulch	2.4	2.0	3.0	1	'coli'	1	"[(""'fertigation'"", ""'fertilizer'"")]"	0	
65	rainfed feed crop irrigated climate rainfall yield precipitation annual gtap	3.0	2.0	3.0	1	'gtap'	1	"[(""'rainfall'"", ""'precipitation'"")]"	1	'gtap'
66	sunflower seed drought saline cultivar irrigation plant oleic field planting	3.0	2.2	3.0	3	'drought' 'saline' 'irrigation'	2	"[(""'sunflower'"", ""'plant'""), (""'seed'"", ""'planting'"")]"	0	
67	sprinkler nozzle pressure spray drip irrigation distribution sprinkle field droplet	3.0	2.0	3.0	2	'nozzle' 'sprinkle'	1	"[(""'sprinkler'"", ""'sprinkle'"")]"	0	
68	peanut pod yield georgia drought cultivar cotton irrigation seed plant	3.0	3.0	3.0	1	'cotton'	2	"[(""'peanut'"", ""'seed'""), (""'pod'"", ""'plant'"")]"	0	
69	infiltration infiltrometer rate parameter kostiakov soil solution depth hydraulic measurement	3.0	2.4	3.0	3	'infiltrometer' 'kostiakov' 'solution'	3	"[(""'infiltration'"", ""'infiltrometer'""), (""'rate'"", ""'parameter'""), (""'soil'"", ""'hydraulic'"")]"	0	
70	sugar sugarbeet tillage pectin nitrogen harvest irrigation variety drought grow	3.0	2.2	3.0	4	'tillage' 'nitrogen' 'irrigation' 'drought'	1	"[(""'sugar'"", ""'sugarbeet'"")]"	0	
71	pepper capsicum chili greenhouse yield plant fertilizer capsaicin salinity tomato	3.0	2.0	3.0	3	'greenhouse' 'fertilizer' 'salinity'	2	"[(""'pepper'"", ""'capsicum'""), (""'pepper'"", ""'chili'"")]"	0	
72	carbon organic soil grassland cropland ecosystem increase climate terrestrial pasture	3.0	2.0	3.0	2	'increase' 'climate'	1	"[(""'soil'"", ""'terrestrial'"")]"	0	
73	microcystin cyanobacteria cyanobacterial cyanotoxin toxin cylindrospermopsin freshwater cyn phytoplankton vegetable	3.0	2.0	3.0	1	'vegetable'	1	"[(""'cyanobacteria'"", ""'cyanobacterial'"")]"	0	
74	furrow irrigation conventional drip sprinkler efficiency irrigate planting ridge soil	3.0	2.0	3.0	3	'conventional' 'planting' 'ridge'	1	"[(""'irrigate'"", ""'irrigation'"")]"	0	
