ID	Topic words	Coherence	Repetitive	Readability	Number of Outliers	Outliers	Number of Same Concept Pairs	Same Concept Pairs	Number of Non-words	Non-words
0	project state scheme problem district user action social local stakeholder	2.0	2.2	3.0	2	'user' 'action'	3	"[(""'project'"", ""'scheme'""), (""'state'"", ""'district'""), (""'user'"", ""'stakeholder'"")]"	0	
1	irrigation scheme deficit regime schedule district frequency sprinkler drip requirement	3.0	2.2	3.0	2	'regime' 'district'	7	"[(""'irrigation'"", ""'irrigation'""), (""'scheme'"", ""'scheme'""), (""'deficit'"", ""'deficit'""), (""'regime'"", ""'regime'""), (""'schedule'"", ""'schedule'""), (""'district'"", ""'district'""), (""'frequency'"", ""'frequency'"")]"	0	
2	nitrogen fertilizer phosphorus nutrient fertilization uptake apply potassium nitrate urea	3.0	2.0	3.0	0		3	"[(""'nitrogen'"", ""'nitrate'""), (""'fertilizer'"", ""'fertilization'""), (""'apply'"", ""'uptake'"")]"	0	
3	groundwater aquifer recharge shallow table depletion deep alluvial decline rock	3.0	2.0	3.0	2	'table' 'rock'	2	"[(""'groundwater'"", ""'table'""), (""'recharge'"", ""'recharge'"")]"	0	
4	distribution land pattern spatial variability cover map degradation vegetation cropland	3.0	2.0	3.0	2	'map' 'degradation'	3	"[(""'land'"", ""'cover'""), (""'spatial'"", ""'pattern'""), (""'vegetation'"", ""'cropland'"")]"	0	
5	base water content scale surface soil model datum parameter zone	2.0	3.0	3.0	3	'model' 'datum' 'parameter'	1	"[(""'datum'"", ""'base'"")]"	0	
6	area cultivate command million urban km² suitable hectare irrigated unit	2.0	2.0	3.0	3	'command' 'urban' 'unit'	1	"[(""'hectare'"", ""'km²'"")]"	0	
7	fruit harvest grape berry size wine tomato storage rdi sugar	2.8	2.0	3.0	4	'wine' 'tomato' 'storage' 'rdi'	2	"[(""'fruit'"", ""'berry'""), (""'grape'"", ""'wine'"")]"	1	'rdi'
8	loss reduce drainage runoff leach drain nitrate subsurface reduction surface	3.0	2.0	3.0	2	'reduce' 'reduction'	2	"[(""'drainage'"", ""'drain'""), (""'reduce'"", ""'reduction'"")]"	0	
9	deficit regime irrigation stage apply drip schedule efficiency wue yield	2.0	3.0	3.0	4	'regime' 'deficit' 'stage' 'apply'	1	"[(""'wue'"", ""'efficiency'"")]"	0	
10	medium material substrate form filter cell sand particle solution type	2.0	2.0	3.0	2	'cell' 'type'	3	"[(""'medium'"", ""'substrate'""), (""'material'"", ""'particle'""), (""'solution'"", ""'form'"")]"	0	
11	soil moisture profile amendment sandy available layer texture heavy clay	3.0	2.0	3.0	2	'available' 'layer'	2	"[(""'sandy'"", ""'texture'""), (""'heavy'"", ""'clay'"")]"	0	
12	exp core agric deprivation adi apri photosynthate droughte salinized distil	2.0	3.0	1.8	5	'exp' 'core' 'adi' 'apri' 'distil'	1	"[(""'droughte'"", ""'salinized'"")]"	2	'droughte' 'distil'
13	cost operation benefit optimal network power pump reservoir optimization energy	3.0	2.0	3.0	2	'pump' 'reservoir'	3	"[(""'cost'"", ""'benefit'""), (""'power'"", ""'energy'""), (""'optimization'"", ""'optimal'"")]"	0	
14	datum image map satellite information resolution set classification series weather	3.0	2.2	3.0	3	'datum' 'set' 'series'	3	"[(""'datum'"", ""'information'""), (""'image'"", ""'satellite'""), (""'resolution'"", ""'resolution'"")]"	0	
15	salinity salt saline nacl tolerance tolerant sodicity sodic ion chloride	3.0	2.0	3.0	2	ionic chloride	5	"[(""'salinity'"", ""'saline'""), (""'salt'"", ""'nacl'""), (""'tolerance'"", ""'tolerant'""), (""'sodicity'"", ""'sodic'""), (""'chloride'"", ""'ion'"")]"	0	
16	drip sprinkler furrow subsurface fertigation mulch emitter plastic uniformity lateral	3.0	2.8	3.0	2	'mulch' 'plastic'	2	"[(""'drip'"", ""'emitter'""), (""'subsurface'"", ""'lateral'"")]"	0	
17	plant height uptake density pot inoculate tissue leave treat number	3.0	2.4	3.0	4	'pot' 'inoculate' 'treat' 'leave'	1	"[(""'leave'"", ""'treat'"")]"	0	
18	apply time plot interval day sub recommend split dose depth	2.0	3.0	3.0	2	'sub' 'depth'	8	"[(""'apply'"", ""'apply'""), (""'time'"", ""'time'""), (""'plot'"", ""'plot'""), (""'interval'"", ""'interval'""), (""'day'"", ""'day'""), (""'sub'"", ""'sub'""), (""'recommend'"", ""'recommend'""), (""'split'"", ""'split'"")]"	0	
19	potential deficit stomatal pressure conductance mpa midday stem transpiration osmotic	3.0	2.2	3.0	2	'deficit' 'osmotic'	2	"[(""'mpa'"", ""'pressure'""), (""'stem'"", ""'transpiration'"")]"	1	'mpa'
20	rice cultivation paddy lowland flood aerobic upland cropping flooding awd	3.0	2.0	3.0	2	'aerobic' 'awd'	1	"[(""'flood'"", ""'flooding'"")]"	0	
21	season grow wet rainy summer dry winter end spring late	2.8	2.0	3.0	2	'end' 'late'	3	"[(""'summer'"", ""'summer'""), (""'winter'"", ""'winter'""), (""'spring'"", ""'spring'"")]"	0	
22	basin river lake hydrological catchment dam sub delta yellow nile	3.0	2.4	3.0	2	'sub' 'yellow'	1	"[(""'basin'"", ""'catchment'"")]"	2	'sub' 'yellow'
23	tree orchard olive rootstock citrus apple old young graft peach	3.0	2.0	3.0	2	'old' 'young'	2	"[(""'tree'"", ""'rootstock'""), (""'graft'"", ""'graft'"")]"	0	
24	grain yield filling component reduction spike gap straw biomass maximum	3.0	3.0	3.0	4	'component' 'reduction' 'gap' 'maximum'	7	"[(""'yield'"", ""'yield'""), (""'grain'"", ""'grain'""), (""'filling'"", ""'filling'""), (""'component'"", ""'component'""), (""'reduction'"", ""'reduction'""), (""'spike'"", ""'spike'""), (""'gap'"", ""'gap'"")]"	0	
25	fertilization organic biomass nitrogen carbon microbial residue term manure straw	3.0	2.0	3.0	2	'term' 'straw'	3	"[(""'fertilization'"", ""'manure'""), (""'organic'"", ""'biomass'""), (""'residue'"", ""'straw'"")]"	1	'term'
26	index vegetation difference relationship canopy correlation ndvi reflectance correlate normalize	3.0	2.4	3.0	2	'relationship' 'correlate'	2	"[(""'index'"", ""'ndvi'""), (""'reflectance'"", ""'normalize'"")]"	0	
27	cropping potato cultivation rainfed production maize wheat feed vegetable cotton	2.6	2.6	3.0	2	'feed' 'cotton'	1	"[(""'maize'"", ""'wheat'"")]"	0	
28	design block clay loam sandy fine sand mixed plot split	2.0	2.0	3.0	4	'design' 'block' 'plot' 'split'	1	"[(""'sand'"", ""'sandy'"")]"	0	
29	management practice decision conservation plan pest resource information knowledge policy	2.0	2.2	3.0	1	'pest'	2	"[(""'management'"", ""'plan'""), (""'knowledge'"", ""'information'"")]"	0	
30	produce tomato chemical vegetable nutrient source total fresh waste product	3.0	2.0	3.0	4	'chemical' 'waste' 'total' 'product'	2	"[(""'produce'"", ""'product'""), (""'total'"", ""'waste'"")]"	0	
31	solution nutrient pot seedling zone grow uptake tomato root greenhouse	3.0	2.2	3.0	2	'zone' 'uptake'	5	"[(""'solution'"", ""'uptake'""), (""'nutrient'"", ""'uptake'""), (""'root'"", ""'uptake'""), (""'seedling'"", ""'grow'""), (""'tomato'"", ""'grow'"")]"	0	
32	seed germination date oil number percentage difference produce pod sow	2.6	2.0	3.0	4	'date' 'number' 'percentage' 'difference'	1	"[(""'seed'"", ""'sow'"")]"	0	
33	farm farmer household income farming access market family smallholder adoption	3.0	2.0	3.0	2	'access' 'adoption'	2	"[(""'farm'"", ""'farming'""), (""'farmer'"", ""'smallholder'"")]"	0	
34	emission greenhouse co₂ carbon flux n₂o ghg oxide ch₄ methane	3.0	2.0	3.0	2	'flux' 'oxide'	2	"[(""'co₂'"", ""'carbon'""), (""'ch₄'"", ""'methane'"")]"	0	
35	application rate foliar recommend manure photosynthetic fertilizer biochar urea apply	2.8	2.0	3.0	1	'photosynthetic'	1	"[(""'apply'"", ""'application'"")]"	0	
36	water deficit wue supply efficiency saving consumption footprint requirement stress	3.0	2.0	3.0	2	'wue' 'footprint'	2	"[(""'wue'"", ""'efficiency'""), (""'saving'"", ""'consumption'"")]"	1	'wue'
37	isolate strain symptom vitro methyl fungus phytophthora infect assay oxysporum	3.0	3.0	3.0	2	'methyl' 'vitro'	2	"[(""'isolate'"", ""'strain'""), (""'infect'"", ""'assay'"")]"	0	
38	total content decrease soluble relative chlorophyll sugar reduction protein ratio	2.2	2.8	3.0	3	'soluble' 'protein' 'ratio'	2	"[(""'total'"", ""'relative'""), (""'decrease'"", ""'reduction'"")]"	0	
39	wsc deprivation adi wdi bundle geranium droughte distil normalise apri	1.0	3.0	2.0	1	'geranium'	2	"[(""'wsc'"", ""'wdi'""), (""'apri'"", ""'adi'"")]"	5	'wsc' 'adi' 'droughte' 'distil' 'apri'
40	region arid humid climatic east desert province oasis zone temperate	2.8	2.0	3.0	2	'east' 'province'	2	"[(""'arid'"", ""'desert'""), (""'humid'"", ""'temperate'"")]"	0	
41	adi photosynthate girth droughte normalise salinized apri dis wsi midstream	1.0	3.0	1.0	4	'adi' 'apri' 'dis' 'midstream'	2	"[(""'adi'"", ""'apri'""), (""'dis'"", ""'droughte'"")]"	2	'droughte' 'wsi'
42	period scenario rainfall base annual time precipitation estimate average net	3.0	2.0	3.0	2	'base' 'net'	1	"[(""'rainfall'"", ""'precipitation'"")]"	0	
43	concentration solution nitrate no₃ tissue chloride potassium calcium limit exceed	2.6	2.4	3.0	3	'tissue' 'limit' 'exceed'	1	"[(""'no₃'"", ""'nitrate'"")]"	1	'no₃'
44	environment genotype trait genetic selection drought tolerance qtl tolerant line	3.0	2.0	3.0	1	'line'	1	"[(""'tolerance'"", ""'tolerant'"")]"	0	
45	practice reduce input potential term loss agricultural management nutrient risk	2.4	3.0	3.0	4	'practice' 'input' 'term' 'risk'	3	"[(""'practice'"", ""'management'""), (""'reduce'"", ""'risk'""), (""'input'"", ""'nutrient'"")]"	0	
46	factor analysis component principal cluster correlation variable group sensitivity variance	3.0	2.0	3.0	3	'cluster' 'group' 'sensitivity'	4	"[(""'factor'"", ""'component'""), (""'analysis'"", ""'variance'""), (""'principal'"", ""'component'""), (""'cluster'"", ""'group'"")]"	0	
47	dry number weight matter length wet biomass fresh height shoot	2.0	2.0	3.0	4	'number' 'matter' 'height' 'shoot'	1	"[(""'wet'"", ""'fresh'"")]"	0	
48	range respectively value average mean maximum percent reach annual error	2.4	2.0	3.0	3	'reach' 'respectively' 'error'	1	"[(""'average'"", ""'mean'"")]"	0	
49	temperature variation air seasonal precipitation difference trend wind rainfall radiation	3.0	2.0	3.0	2	'wind' 'radiation'	1	"[(""'rainfall'"", ""'precipitation'"")]"	0	
50	corn forage great feed pasture alfalfa manure sorghum grass animal	3.0	2.2	3.0	2	'great' 'manure'	3	"[(""'corn'"", ""'sorghum'""), (""'forage'"", ""'pasture'""), (""'feed'"", ""'manure'"")]"	0	
51	agricultural urban service ecosystem ecological activity human local rural farming	3.0	2.0	3.0	2	'service' 'local'	2	"[(""'agricultural'"", ""'farming'""), (""'rural'"", ""'local'"")]"	0	
