ID	Topic words	Coherence	Repetitive	Readability	Number of Outliers	Outliers	Number of Same Concept Pairs	Same Concept Pairs	Number of Non-words	Non-words
0	performer pimental amusement realityengine meteosat cruel incorporated convolution assertaine multiprocessor	1.0	2.2	2.0	2	'pimental' 'assertaine'	1	"[(""'amusement'"", ""'realityengine'"")]"	3	'pimental' 'realityengine' 'assertaine'
1	christian christians heaven sin love bible easter prayer resurrection christ	3.0	1.6	3.0	0		2	"[(""'christian'"", ""'christians'""), (""'christ'"", ""'christian'"")]"	0	
2	atf fbi museum terrorism missile enclose surrender affair bosnia backing	2.0	1.8	2.4	3	'enclose' 'affair' 'backing'	1	"[(""'fbi'"", ""'atf'"")]"	1	'atf'
3	performer pimental realityengine incorporated abundance meteosat startrek convolution coefficient multiprocessor	1.8	2.0	2.0	1	'pimental'	2	"[(""'realityengine'"", ""'incorporated'""), (""'startrek'"", ""'abundance'"")]"	3	'pimental' 'realityengine' 'meteosat'
4	window application manager display set font motif problem event user	2.6	2.6	3.0	1	'problem'	1	"[(""'application'"", ""'manager'"")]"	0	
5	ryan prediction talent performer chop cup realityengine multiprocessor pimental thumb	1.2	2.0	2.0	2	'pimental' 'thumb'	1	"[(""'ryan'"", ""'pimental'"")]"	2	'realityengine' 'pimental'
6	display window font thank graphic color screen file advance client	3.0	2.2	3.0	3	'thank' 'advance' 'client'	1	"[(""'display'"", ""'screen'"")]"	0	
7	team game max player play win cup end fan air	3.0	2.2	3.0	1	'air'	3	"[(""'team'"", ""'player'""), (""'game'"", ""'play'""), (""'win'"", ""'cup'"")]"	0	
8	presentation seminar authors sphere address warfare presentations byoh shiek visualization	2.0	1.8	2.0	2	'byoh' 'shiek'	1	"[(""'presentation'"", ""'presentations'"")]"	2	'byoh' 'shiek'
9	ride cool helmet car boom nuclear shift road horse engine	2.2	2.2	2.8	2	'nuclear' 'boom'	1	"[(""'ride'"", ""'horse'"")]"	1	'boom'
10	team cup fan abc roger toronto player sport game pen	2.2	2.0	2.0	2	'abc' 'pen'	1	"[(""'team'"", ""'player'"")]"	1	'abc'
11	graphic graphics thank site gif advance email hello domain location	2.0	2.0	2.6	2	'thank' 'hello'	1	"[(""'graphic'"", ""'graphics'"")]"	0	
12	clipper chip phone announcement key white house communication government legal	2.0	2.2	3.0	2	'white' 'house'	2	"[(""'house'"", ""'home'""), (""'communication'"", ""'announcement'"")]"	0	
13	study sensitivity msg food effect headache medical disease cause flavor	2.2	2.0	3.0	2	'msg' 'flavor'	2	"[(""'study'"", ""'effect'""), (""'sensitivity'"", ""'disease'"")]"	1	'msg'
14	daily humor promise ignorance kent performer proud pimental realityengine tammy	1.4	2.4	2.0	3	'pimental' 'realityengine' 'tammy'	0	[]	2	'pimental' 'realityengine'
15	disk file image problem use windows input case model error	2.4	2.0	3.0	2	'input' 'error'	2	"[(""'disk'"", ""'file'""), (""'model'"", ""'error'"")]"	0	
16	advance anybody gif viewer thank compile archie indiana download animation	2.0	2.2	3.0	2	'thank' 'indiana'	1	"[(""'gif'"", ""'animation'"")]"	0	
17	gun libertarian economic tax crime sales spending ban amendment legal	2.8	2.2	3.0	0		2	"[(""'gun'"", ""'ban'""), (""'gun'"", ""'legal'"")]"	0	
18	performer pimental multiprocessor incorporated correspnde smattering realityengine drawings meteosat twosie	1.2	2.2	2.0	2	'pimental' 'twosie'	1	"[(""'performer'"", ""'pimental'"")]"	3	'pimental' 'correspnde' 'twosie'
19	right law state amendment second use mean government case people	2.8	2.0	3.0	2	'mean' 'use'	1	"[(""'law'"", ""'amendment'"")]"	0	
20	buy car monitor printer price manual service wire cheap portable	2.2	2.0	3.0	1	'wire'	3	"[(""'car'"", ""'monitor'""), (""'price'"", ""'cheap'""), (""'service'"", ""'wire'"")]"	0	
21	genocide today turks mountain escape shoot single soul population homeland	2.0	2.2	3.0	2	'single' 'soul'	2	"[(""'today'"", ""'today'""), (""'single'"", ""'single'"")]"	0	
22	car temperature speed mile time light tire high rotate limit	3.0	2.0	3.0	3	'temperature' 'light' 'limit'	2	"[(""'speed'"", ""'mile'""), (""'tire'"", ""'rotate'"")]"	0	
23	team player game play year good hit win bad fan	3.0	2.0	3.0	0		1	"[(""'team'"", ""'player'"")]"	0	
24	clinic ussr sensitivity risk resident bush taste concentrate nuclear health	2.0	2.0	3.0	2	'taste' 'concentrate'	1	"[(""'clinic'"", ""'health'"")]"	0	
25	jewish university history professor jews stanford century power greek new	2.2	1.8	3.0	2	'greek' 'new'	1	"[(""'jewish'"", ""'jews'"")]"	0	
26	card monitor chip scsi drive video use mac windows fast	3.0	1.6	3.0	2	'use' 'fast'	2	"[(""'scsi'"", ""'drive'""), (""'mac'"", ""'windows'"")]"	0	
27	gun law file secretly space information san allege year anti	1.8	2.2	2.0	1	'san'	1	"[(""'san'"", ""'law'"")]"	2	'san' 'anti'
28	isa slot performance board slow upgrade motherboard bus spec cpu	3.0	2.0	3.0	0		1	"[(""'motherboard'"", ""'board'"")]"	0	
29	god good jesus time man day thing behold betray crucifixion	3.0	2.0	3.0	3	'time' 'man' 'thing'	1	"[(""'good'"", ""'god'"")]"	0	
30	people know time like come right think look tell want	2.4	2.4	3.0	0		1	"[(""'like'"", ""'want'"")]"	0	
