ID	Topic words	Coherence	Repetitive	Readability	Number of Outliers	Outliers	Number of Same Concept Pairs	Same Concept Pairs	Number of Non-words	Non-words
0	air trade wave spring ron pool hmmm fairly hot receiver	1.6	2.2	2.0	2	'hmmm' 'fairly'	1	"[(""'air'"", ""'spring'"")]"	2	'hmmm' 'ron'
1	john usa lead baltimore americans good join like cup red	2.0	2.6	2.8	2	'cup' 'red'	1	"[(""'john'"", ""'john'"")]"	0	
2	king dos master speak illegal bear world family stand library	1.4	2.4	2.4	2	'dos' 'bear'	1	"[(""'king'"", ""'master'"")]"	1	'dos'
3	person life rule death kill murder people blame independence liberty	2.6	2.0	3.0	2	'independence' 'liberty'	1	"[(""'people'"", ""'person'"")]"	0	
4	think know maybe regard like ask yes people friend good	2.2	2.0	2.8	3	'maybe' 'like' 'yes'	1	"[(""'yes'"", ""'no'"")]"	0	
5	argument quote evidence conclusion true statement logic false imply explain	3.0	2.0	3.0	0		1	"[(""'true'"", ""'false'"")]"	0	
6	window manager application view basically use button review root windows	2.8	1.8	2.8	2	'basically' 'use'	1	"[(""'window'"", ""'windows'"")]"	0	
7	unit error cross link brad disk serial byte run generate	2.4	2.0	2.8	2	'brad' 'run'	1	"[(""'unit'"", ""'byte'"")]"	1	'brad'
8	limit use restrict prison multi necessarily probably multiple question know	2.0	2.0	2.8	3	'multi' 'probably' 'multiple'	1	"[(""'limit'"", ""'restrict'"")]"	2	'multi' 'probably'
9	win bank joke wide mix tell contract laugh yes bit	2.0	2.2	3.0	1	'bit'	3	"[(""'yes'"", ""'bit'""), (""'win'"", ""'joke'""), (""'laugh'"", ""'wide'"")]"	0	
10	canada btw canadian beat channel joe offense like seriously north	2.0	1.6	2.4	3	'btw' 'like' 'seriously'	2	"[(""'canada'"", ""'canadian'""), (""'north'"", ""'canada'"")]"	1	'btw'
11	science blood theory marry strength certain think trace point fantasy	1.8	2.2	2.8	2	'marry' 'fantasy'	1	"[(""'blood'"", ""'strength'"")]"	0	
12	president drug congress health history job people world american believe	2.2	2.0	3.0	0		1	"[(""'american'"", ""'world'"")]"	0	
13	algorithm refer method structure use draw completely copyright reverse region	2.4	2.0	3.0	4	'draw' 'completely' 'copyright' 'reverse'	1	"[(""'algorithm'"", ""'method'"")]"	0	
14	key translation original talk think instead thing david implement write	2.2	2.2	3.0	2	'david' 'implement'	1	"[(""'key'"", ""'translation'"")]"	0	
15	delete improve minor update random surprise immediately imho surprised dictionary	2.0	2.0	2.8	2	'imho' 'random'	1	"[(""'improve'"", ""'update'"")]"	1	'imho'
16	problem pro moon mode card recall solve confuse hang plus	2.0	2.2	2.2	1	'plus'	1	"[(""'pro'"", ""'problem'"")]"	2	'pro' 'moon'
17	university research job work committee organization summer material student professor	3.0	2.2	3.0	2	'summer' 'material'	1	"[(""'university'"", ""'organization'"")]"	0	
18	player condition average car pay european excellent sport boy license	2.2	2.0	3.0	1	'license'	2	"[(""'player'"", ""'sport'""), (""'license'"", ""'car'"")]"	0	
19	space earth image nasa launch orbit mission satellite flight datum	3.0	2.0	3.0	1	'datum'	1	"[(""'space'"", ""'earth'"")]"	1	'datum'
20	fan board remove pin spread cool screw heat huh lift	2.6	2.0	3.0	1	'huh'	3	"[(""'fan'"", ""'cool'""), (""'screw'"", ""'pin'""), (""'remove'"", ""'lift'"")]"	1	'huh'
21	power supply display graphic usual backing dump core hard drive	2.2	2.2	2.8	3	'dump' 'backing' 'usual'	2	"[(""'power'"", ""'supply'""), (""'core'"", ""'drive'"")]"	0	
22	radio switch sale sell reasonable audio manual shipping gain use	2.2	2.0	3.0	1	'gain'	1	"[(""'radio'"", ""'audio'"")]"	0	
23	send list mail address request info email net thank post	3.0	1.8	3.0	1	'thank'	2	"[(""'send'"", ""'post'""), (""'mail'"", ""'post'"")]"	0	
24	text field share panel item line control eric strange chip	2.0	2.0	3.0	2	'eric' 'strange'	2	"[(""'text'"", ""'line'""), (""'panel'"", ""'field'"")]"	0	
25	day date sit stick success time clock minute wise bat	2.4	2.0	2.8	2	'wise' 'bat'	3	"[(""'day'"", ""'date'""), (""'time'"", ""'minute'""), (""'sit'"", ""'stick'"")]"	0	
26	terrorism conference medical abortion final paper movement december daily body	1.2	2.4	2.8	4	'final' 'paper' 'december' 'daily'	2	"[(""'terrorism'"", ""'movement'""), (""'medical'"", ""'body'"")]"	0	
27	pick hudson charge dog newspaper face reach govt eye roger	2.0	2.6	2.4	3	'charge' 'newspaper' 'hudson'	1	"[(""'pick'"", ""'reach'"")]"	2	'hudson' 'govt'
28	clipper school standard lock disease survivor chip phone color house	1.8	2.0	3.0	2	'clipper' 'survivor'	2	"[(""'clipper'"", ""'phone'""), (""'school'"", ""'house'"")]"	0	
29	range blow twice automatic acquire mess choice expensive huge remind	1.8	2.0	3.0	1	'remind'	0	[]	0	
30	command status character loss set register use perform setting sequence	2.2	2.4	3.0	0		2	"[(""'command'"", ""'perform'""), (""'status'"", ""'setting'"")]"	0	
31	card chip use bit mac machine memory video bus software	3.0	2.2	3.0	0		1	"[(""'memory'"", ""'bit'"")]"	0	
32	nazi german germany hitler press document party escape magazine write	3.0	2.0	2.8	1	'write'	1	"[(""'german'"", ""'germany'"")]"	0	
33	price market tax purchase period warrant japanese staff winner prior	2.0	2.2	3.0	2	'winner' 'prior'	1	"[(""'price'"", ""'purchase'"")]"	0	
34	man male marriage woman event claim having couple dispute objection	3.0	2.0	3.0	3	'having' 'dispute' 'objection'	1	"[(""'man'"", ""'male'"")]"	0	
35	look code good somebody like know smith possible use jason	2.4	2.6	2.6	2	'jason' 'smith'	0	[]	0	
36	tyre light screen movie jose film decline park sleep frame	2.0	2.0	3.0	4	'jose' 'decline' 'park' 'sleep'	1	"[(""'movie'"", ""'film'"")]"	0	
37	order previous tony know think folk use correct sure like	2.0	2.4	3.0	1	'tony'	1	"[(""'think'"", ""'know'"")]"	0	
38	greek east new culture member election reporter english ancient texas	2.0	2.2	3.0	1	'texas'	1	"[(""'greek'"", ""'ancient'"")]"	0	
39	dangerous version picture newsreader tin datum accurate insist occur candidate	2.0	2.0	3.0	2	'tin' 'datum'	2	"[(""'datum'"", ""'data'""), (""'newsreader'"", ""'reader'"")]"	1	'datum'
40	cover care kid private parent home hospital figure like extra	2.4	2.2	3.0	3	'figure' 'like' 'extra'	1	"[(""'home'"", ""'hospital'"")]"	0	
41	car engine owner mile tire replace good hall cup like	2.2	2.0	3.0	2	'hall' 'cup'	1	"[(""'mile'"", ""'mile'"")]"	2	'hall' 'cup'
42	lose option yesterday west compromise station think significance healthy won	2.0	2.2	2.6	0		2	"[(""'option'"", ""'compromise'""), (""'yesterday'"", ""'won'"")]"	0	
43	group public vote proposal issue continue favor propose belong march	2.8	1.8	3.0	2	'continue' 'march'	2	"[(""'vote'"", ""'propose'""), (""'issue'"", ""'proposal'"")]"	0	
44	plane medium liberal bias score goal bomb point conservative legitimate	2.0	2.4	3.0	0		1	"[(""'plane'"", ""'bomb'"")]"	0	
45	block eat robert intelligence boot associate disk use equal lucifer	1.4	2.6	2.6	2	'robert' 'lucifer'	2	"[(""'block'"", ""'boot'""), (""'disk'"", ""'disk'"")]"	1	'lucifer'
46	piece fit damn suit protection imagine wear like good taste	2.6	2.2	3.0	2	'damn' 'imagine'	1	"[(""'wear'"", ""'fit'"")]"	1	'damn'
47	role land learn tool army travel horrible spell music fate	1.8	2.4	3.0	0		1	"[(""'role'"", ""'role'"")]"	0	
