ID	Topic words	Coherence	Repetitive	Readability	Number of Outliers	Outliers	Number of Same Concept Pairs	Same Concept Pairs	Number of Non-words	Non-words
0	time work card need jesus file run write post drive	1.8	2.2	3.0	1	'jesus'	10	"[(""'time'"", ""'time'""), (""'work'"", ""'work'""), (""'card'"", ""'card'""), (""'need'"", ""'need'""), (""'jesus'"", ""'jesus'""), (""'file'"", ""'file'""), (""'run'"", ""'run'""), (""'write'"", ""'write'""), (""'post'"", ""'post'""), (""'drive'"", ""'"")]"	0	
1	game team year fan score pick cup sport average philadelphia	3.0	2.0	3.0	2	'pick' 'average'	1	"[(""'team'"", ""'sport'"")]"	0	
2	car engine tire ride mov road drive speed gear driver	3.0	2.0	3.0	1	'mov'	2	"[(""'car'"", ""'ride'""), (""'engine'"", ""'drive'"")]"	1	'mov'
3	msg patient doctor diet treatment health medicine symptom hospital headache	3.0	2.0	3.0	0		5	"[(""'msg'"", ""'diet'""), (""'doctor'"", ""'treatment'""), (""'headache'"", ""'symptom'""), (""'hospital'"", ""'health'""), (""'medicine'"", ""'treatment'"")]"	0	
4	space nasa orbit mission moon satellite solar astronomy project planet	3.0	2.0	3.0	1	'project'	2	"[(""'space'"", ""'orbit'""), (""'mission'"", ""'project'"")]"	0	
5	clipper key chip algorithm security phone encrypt pgp scheme patent	3.0	2.0	3.0	2	'phone' 'patent'	1	"[(""'algorithm'"", ""'scheme'"")]"	0	
6	colormap graphic bitmap program visual pixel postscript convert sphinx pixmap	3.0	2.0	3.0	1	'sphinx'	1	"[(""'bitmap'"", ""'pixmap'"")]"	0	
7	israel jews war peace palestinians nazis gaza terrorism syria zionist	2.6	2.0	3.0	2	'syria' 'nazis'	1	"[(""'jews'"", ""'zionist'"")]"	0	
8	gun police crime amendment section state semi license violent ban	3.0	2.0	3.0	3	'section' 'semi' 'license'	3	"[(""'gun'"", ""'ban'""), (""'crime'"", ""'violent'""), (""'police'"", ""'state'"")]"	0	
9	printer deskjet ink laserwriter toner printing laserjet inkjet adobe epson	3.0	2.0	3.0	1	'adobe'	3	"[(""'deskjet'"", ""'inkjet'""), (""'laserwriter'"", ""'laserjet'""), (""'printer'"", ""'deskjet'"")]"	0	
10	turkish turks genocide soviet massacre population greeks history republic turk	2.4	2.0	3.0	1	'republic'	1	"[(""'turkish'"", ""'turk'"")]"	0	
11	disk floppy scsi format error install device dos cdrom external	2.8	2.0	3.0	1	'external'	4	"[(""'disk'"", ""'floppy'""), (""'disk'"", ""'cdrom'""), (""'floppy'"", ""'disk'""), (""'cdrom'"", ""'disk'"")]"	0	
12	clock risc vram ram simms processor cpu coprocessor quadra pentium	3.0	2.0	2.8	1	'quadra'	4	"[(""'risc'"", ""'cpu'""), (""'vram'"", ""'ram'""), (""'cpu'"", ""'processor'""), (""'coprocessor'"", ""'processor'"")]"	0	
13	windows unix software microsoft version application database toolkit gui mac	2.8	2.0	3.0	1	'mac'	3	"[(""'windows'"", ""'mac'""), (""'unix'"", ""'windows'""), (""'software'"", ""'application'"")]"	0	
14	homosexual homosexuality percentage study orientation heterosexual party church princeton group	2.4	1.4	3.0	3	'percentage' 'study' 'princeton'	1	"[(""'homosexual'"", ""'homosexuality'"")]"	0	
15	monitor centris adapter sony atari cable switch fix interference mitsubishi	2.0	2.0	3.0	2	'fix' 'interference'	1	"[(""'centris'"", ""'atari'"")]"	0	
16	morality moral political objective human omniscient murder absolute jon atheist	2.0	2.0	3.0	1	'jon'	1	"[(""'morality'"", ""'moral'"")]"	0	
17	request mail address junk advertise bounce mailbox usenet company chicago	2.6	2.2	3.0	2	'company' 'chicago'	2	"[(""'mail'"", ""'mailbox'""), (""'request'"", ""'advertise'"")]"	0	
18	allocation dos windows disk error reboot crash ram sys norton	2.8	1.8	3.0	1	'norton'	1	"[(""'disk'"", ""'dos'"")]"	2	'dos' 'sys'
19	islam islamic qur atheism religion koran allah example marital muslims	3.0	2.0	2.6	0		3	"[(""'islam'"", ""'islamic'""), (""'qur'"", ""'koran'""), (""'allah'"", ""'islam'"")]"	1	'qur'
20	modem fax cable info send hardware kit gateway warranty supply	3.0	1.8	3.0	2	'info' 'send'	7	"[(""'modem'"", ""'modem'""), (""'fax'"", ""'fax'""), (""'cable'"", ""'cable'""), (""'info'"", ""'info'""), (""'send'"", ""'send'""), (""'hardware'"", ""'hardware'""), (""'kit'"", ""'kit'"")]"	0	
21	atheist atheism exist belief religion alt faith universe premise agnostic	3.0	2.0	3.0	2	'alt' 'premise'	2	"[(""'atheist'"", ""'atheism'""), (""'belief'"", ""'faith'"")]"	1	'alt'
22	receiver signal circuit mixer radio input analog meter detect device	3.0	2.0	3.0	1	'meter'	1	"[(""'input'"", ""'receiver'"")]"	0	
23	widget window compile sun display error ipx solaris application openwindow	2.6	2.2	2.6	0		1	"[(""'window'"", ""'openwindow'"")]"	1	'ipx'
24	sale rider cover bag strip silver men jazz avenger interested	2.0	2.6	3.0	1	'jazz'	4	"[(""'sale'"", ""'cover'""), (""'bag'"", ""'strip'""), (""'silver'"", ""'jazz'""), (""'men'"", ""'interested'"")]"	0	
25	card ati svga screen color speedstar windows vram drivers winmark	3.0	2.2	2.0	1	'winmark'	2	"[(""'ati'"", ""'vram'""), (""'windows'"", ""'winmark'"")]"	2	'ati' 'winmark'
26	trial court verdict judge justice cop jury prosecution federal lawyer	3.0	2.0	3.0	2	'cop' 'federal'	3	"[(""'court'"", ""'verdict'""), (""'judge'"", ""'justice'""), (""'cop'"", ""'lawyer'"")]"	0	
27	scsi quadra isa mac interface controller device cpu driver performance	3.0	2.2	3.0	0		2	"[(""'interface'"", ""'controller'""), (""'device'"", ""'controller'"")]"	0	
28	fbi koresh compound murder scott survivor documentary news watch investigation	3.0	2.0	2.8	1	'watch'	2	"[(""'fbi'"", ""'investigation'""), (""'documentary'"", ""'news'"")]"	0	
29	church catholic orthodox pope faith doctrine christians bible robertson john	3.0	2.0	3.0	2	'robertson' 'john'	6	"[(""'church'"", ""'catholic'""), (""'catholic'"", ""'orthodox'""), (""'church'"", ""'orthodox'""), (""'pope'"", ""'catholic'""), (""'pope'"", ""'orthodox'""), (""'faith'"", ""'doctrine'"")]"	0	
30	newsreader norman frenzy ftpnuz source email forsale nixon author campaign	2.0	2.0	2.0	1	'ftpnuz'	2	"[(""'norman'"", ""'nixon'""), (""'email'"", ""'newsreader'"")]"	1	'ftpnuz'
31	mouse com button driver modem logitech card pin apple fix	2.0	2.0	3.0	0		4	"[(""'mouse'"", ""'driver'""), (""'modem'"", ""'card'""), (""'logitech'"", ""'pin'""), (""'apple'"", ""'fix'"")]"	0	
32	font panel text type print printer char phonetic mac slant	2.8	2.0	2.8	2	'mac' 'phonetic'	2	"[(""'font'"", ""'type'""), (""'print'"", ""'printer'"")]"	0	
33	jesus god sin shall faith bible lord paul christian testimony	3.0	2.0	3.0	1	'shall'	3	"[(""'jesus'"", ""'lord'""), (""'jesus'"", ""'christian'""), (""'god'"", ""'lord'"")]"	0	
34	objective morality value subjective observable mathew definition frank freedom theory	2.2	2.4	3.0	2	'mathew' 'frank'	3	"[(""'objective'"", ""'subjective'""), (""'morality'"", ""'value'""), (""'definition'"", ""'theory'"")]"	0	
35	rushdie islam islamic muslim secular book qur muslims religion mohammed	3.0	2.0	2.8	1	'qur'	1	"[(""'islam'"", ""'muslim'"")]"	1	'qur'
36	motherboard sale kit bios supply serial connector floppy ram upgrade	3.0	1.8	3.0	2	'sale' 'supply'	3	"[(""'bios'"", ""'bios'""), (""'ram'"", ""'ram'""), (""'upgrade'"", ""'upgrade'"")]"	0	
37	helmet piece fit ride suit paint want bat protection damage	2.2	2.0	3.0	3	'paint' 'want' 'bat'	2	"[(""'fit'"", ""'suit'""), (""'protection'"", ""'damage'"")]"	0	
38	ftp site gateway download zip package sipp freeware unix tutorial	3.0	2.2	3.0	2	'sipp' 'unix'	4	"[(""'ftp'"", ""'site'""), (""'download'"", ""'zip'""), (""'sipp'"", ""'unix'""), (""'freeware'"", ""'tutorial'"")]"	0	
39	truth absolute belief arrogant faith scripture interpretation evangelical blindly deny	3.0	2.0	3.0	2	'arrogant' 'deny'	1	"[(""'truth'"", ""'faith'"")]"	0	
40	atf blast compound fbi raid military flame deer initial happen	2.0	2.0	2.6	3	'deer' 'initial' 'happen'	3	"[(""'atf'"", ""'fbi'""), (""'blast'"", ""'raid'""), (""'compound'"", ""'raid'"")]"	2	'atf' 'fbi'
41	polygon algorithm spline draw triangle delaunay triangulation mesh concave geometric	3.0	2.2	3.0	2	'draw' 'concave'	1	"[(""'triangle'"", ""'triangulation'"")]"	0	
42	apartment come shout neighbor building kill crowd door live soldier	2.6	2.0	3.0	1	'soldier'	1	"[(""'apartment'"", ""'building'"")]"	0	
43	science methodology scientific gene theory study psychology scientist genetically evolution	3.0	2.0	3.0	1	'psychology'	1	"[(""'science'"", ""'scientific'"")]"	0	
44	number line telephone ring hook yellow wire device fax caller	3.0	2.0	3.0	1	'yellow'	3	"[(""'telephone'"", ""'fax'""), (""'line'"", ""'wire'""), (""'number'"", ""'caller'"")]"	0	
