ID	Topic words	Coherence	Repetitive	Readability	Number of Outliers	Outliers	Number of Same Concept Pairs	Same Concept Pairs	Number of Non-words	Non-words
0	tell fuck promise follow dignity machine glass prostitution late stuff	2.0	2.0	2.0	3	ˈstʌf ˈɡlɑːs ˈmeɪʃiːn	1	"[(""'stuff'"", ""'late'"")]"	0	
1	diggin dosen't mandatory mcdonalds crash sec o'connell deodorant gal kinda	1.0	2.0	2.0	4	'deodorant' 'gal' 'kinda' 'mcdonalds'	1	"[(""'dosen't'"", ""'doesn't'"")]"	0	
2	sec write antother know guy bishop list tail tomorrow self	1.6	2.0	2.0	4	'guy' 'tail' 'tomorrow' 'self'	1	"[(""'sec'"", ""'self'"")]"	1	'antother'**: Typo
3	write hope holiday pre cause woman eve excuse maybe gogh	2.0	2.0	3.0	1	ˈɡoʊx	1	"[(""'pre'"", ""'eve'"")]"	0	
4	post book pizza appreciate sub vlog buy suck game number	2.0	2.0	2.0	2	🍕 pizza 👎 suck	1	"[(""'post'"", ""'vlog'"")]"	3	'sub'**: While 'sub' *can* be a valid abbreviation (subway submarine substitute)
5	thank hoe base hot hispanic hater shine pierce accept stay	1.0	2.0	2.0	5	'base' 'pierce' 'accept' 'stay' 'shine'	1	"[(""'accept'"", ""'stay'"")]"	0	
6	quit eve hard expand tweet guy game quote destroy workout	2.0	2.0	3.0	3	'eve' 'guy' 'workout'	1	"[(""'game'"", ""'tweet'"")]"	1	eve**: While a valid word
7	healthy boyfriend eve past thank exercise offer pic exactly ppl	2.0	2.0	2.0	5	'ppl' 'exactly' 'offer' 'eve' 'past'	1	"[(""'ppl'"", ""'boyfriend'"")]"	0	
8	justin stick grass consideration create smash loosen theirs nomeat folk	2.0	2.0	3.0	0		1	"[(""'theirs'"", ""'folk'"")]"	0	
9	close blake lively progress difference support traditional realistic home pizza	2.0	2.0	3.0	1	🍕 **pizza	1	"[(""'home'"", ""'pizza'"")]"	0	
10	fun share set goal eve month literally idgaf sleepy tour	2.0	2.0	2.0	0		1	"[(""'fun'"", ""'eve'"")]"	0	
11	supper smoke club hope cigarette quit judge suck newyear blog	2.0	2.0	2.0	0		1	"[(""'smoke'"", ""'cigarette'"")]"	1	suck:** While a valid word
12	eve resolve quit gregory travel publish end bad peck craigslist	2.0	2.0	3.0	3	'peck' 'craigslist' 'gregory'	2	"[(""'resolve'"", ""'end'""), (""'quit'"", ""'end'"")]"	0	
13	actually workout joke fit come chastity market learn deli bring	2.0	2.0	3.0	3	'chastity' 'market' 'deli'	1	"[(""'come'"", ""'bring'"")]"	2	chastity**: While a valid word fit
14	gym game school minute tell tbh book hold past hate	2.0	2.0	3.0	0		1	"[(""'tell'"", ""'tbh'"")]"	1	tbh**: While commonly used online
15	way crush goals figure priority clutter medium popular non beginnings	2.0	2.0	3.0	3	'crush' 'medium' 'non'	1	"[(""'non'"", ""'non'"")]"	0	
16	twin place maybe famous rule hair strong twitter tone lesson	2.0	2.0	3.0	0		1	"[(""'tone'"", ""'hair'"")]"	0	
17	remember music ago active lose date gain finally wait help	2.0	2.0	3.0	3	ˈæktɪv ˈɡeɪn ˈhel̩p	1	"[(""'gain'"", ""'lose'"")]"	0	
18	rose tail blessing afternoon publish south glue krazy animalsanctuary girder	1.0	2.0	3.0	4	ˈpublish ˈgirder ˈglue ˈkrazy	1	"[(""'krazy'"", ""'krazy'"")]"	1	"'krazy'**: Non-standard spelling of ""crazy"". Likely a deliberate stylistic choice"
19	conversation picture hard languagelearne use favorite negative rehab balance complain	2.0	2.0	2.0	0		1	"[(""'hard'"", ""'rehab'"")]"	0	
20	twitter joke spend connected future cause bitchy goals loudly discovery	2.0	2.0	2.0	3	ˈbɪtʃi spend loudly	1	"[(""'future'"", ""'discovery'"")]"	0	
21	faithfully watch voter sex morrre gadget thad ago nov hair	1.0	2.0	2.0	4	'sex' 'gadget' 'thad' 'morrre'	1	"[(""'thad'"", ""'morrre'"")]"	1	"morrre:** Likely a typo for ""more"".
* **thad:** While a name"
22	okay live negative dog sure actually minded lol old spirit	2.0	2.0	3.0	3	ˈlol ˈold ˈsure	1	"[(""'okay'"", ""'sure'"")]"	0	
23	way mandatory embrace adult jean public check date sip ambition	2.0	2.0	3.0	4	ˈsip ˈjean ˈdate ˈcheck	1	"[(""'date'"", ""'check'"")]"	0	
24	stay happen exercise man buy beer yeah zona hungover positive	2.0	2.0	3.0	2	ˈzona ˈpositive	1	"[(""'yeah'"", ""'positive'"")]"	0	
25	date fat laugh typical everybody prayer fighting woman legacy word	2.0	2.0	3.0	1	ˈdæt	1	"[(""'word'"", ""'date'"")]"	0	
26	ass win sweet sit yup list principle sweetener listening shine	2.0	2.0	2.0	4	'ass' 'win' 'list' 'principle'	1	"[(""'sweet'"", ""'sweetener'"")]"	0	
27	drift reconnect apart traditional fridge mouth september event basket hashtag	2.0	2.0	3.0	4	'fridge' 'mouth' 'september' 'hashtag'	1	"[(""'apart'"", ""'drift'"")]"	0	
28	diet sure canigetaaman search sweat miss sharing humble crane chore	2.0	2.0	2.0	4	'crane' 'chore' 'canigetaaman' 'humble'	1	"[(""'diet'"", ""'sweat'"")]"	0	
29	quit spend outta couple spanish speak song awesome decide pred	2.0	2.0	2.0	0		1	"[(""'speak'"", ""'spanish'"")]"	0	
30	molson creative decor homedesign fab alternate vortex affect desk cooking	2.0	2.0	3.0	3	'vortex' 'affect' 'cooking'	1	"[(""'homedesign'"", ""'decor'"")]"	1	vortex:** While a valid word
31	keepingitsimple drift cantfail gossip nightmare complex outdoors lessfacebook kind habit	2.0	2.0	3.0	4	'drift' 'gossip' 'complex' 'nightmare'	1	"[(""'complex'"", ""'keepingitsimple'"")]"	0	
32	hopkins reacquire revise usual michigan nervous run sweetener dosen't project	2.0	2.0	2.0	3	'run' 'sweetener' 'dosen't'	1	"[(""'revise'"", ""'reacquire'"")]"	0	
33	sec tell sleepy journal hit film judgemental bartender motto min	2.0	2.0	3.0	3	'hit' 'min' 'judgemental'	1	"[(""'sec'"", ""'min'"")]"	0	
34	help gift beer season worthy order persecute business creep encouragement	2.0	2.0	3.0	0		1	"[(""'help'"", ""'encouragement'"")]"	1	creep**: While a valid word
35	focus aaronallison iwil president vice load aaron burr chopin lol	2.0	2.0	2.0	2	'chopin' 'lol'	1	"[(""'aaron'"", ""'aaronallison'"")]"	0	
36	fit beefcake leave business quality continue somebody personal opportunity home	2.0	2.0	3.0	0		1	"[(""'home'"", ""'personal'"")]"	0	
37	tweet resolve come month finish excited degree word ago february	2.0	2.0	3.0	2	'degree' 'word'	1	"[(""'word'"", ""'tweet'"")]"	0	
38	raise job cursing hard adventuresinchemistry mean die negativity consideration fitness	2.0	2.0	3.0	2	ˈadventuresinchemistry fitness	1	"[(""'mean'"", ""'negativity'"")]"	1	not a general topic.
39	watch mile listen grow school surgery partypooper grade holiday district	2.0	2.0	3.0	3	'partypooper' 'surgery' 'mile'	2	"[(""'school'"", ""'grade'""), (""'district'"", ""'school'"")]"	2	partypooper**: While a valid compound word it's highly informal and unlikely to appear as a core topic word in most contexts. It feels out of place compared to the others.
40	maybe social friend hold selfie blonde amwriting share bible enjoy	2.0	2.0	3.0	0		1	"[(""'social'"", ""'friend'"")]"	0	
41	mandatory afternoon sec cantfail mediocre philosophy dosen't reversehipster bodylife traditional	2.0	2.0	2.0	4	'sec' 'dosen't' 'bodylife' 'cantfail'	1	"[(""'dosen't'"", ""'cantfail'"")]"	0	
42	big plastic procrastination world meal pityparty replace bitchy partypooper trap	2.0	2.0	2.0	0		1	"[(""'pityparty'"", ""'partypooper'"")]"	0	
43	today happen clean book faith musiclife country gift feel alive	2.0	2.0	3.0	3	ˈbook ˈcountry ˈgift	1	"[(""'today'"", ""'alive'"")]"	0	
44	attach high notice step total cannabis colorado read rate bitch	1.4	2.0	2.0	1	ˈbɪtʃ	1	"[(""'total'"", ""'rate'"")]"	1	bitch**: While a valid word
45	punctual traditional journal implement partypooper backstage thedrunkene pityparty cooking care	2.0	2.0	2.0	3	'partypooper' 'thedrunkene' 'pityparty'	1	"[(""'pityparty'"", ""'thedrunkene'"")]"	0	
46	meet fight fangirl deepthroat xmas remote imply physically folder colleen	1.0	2.0	2.0	4	'xmas' 'remote' 'folder' 'colleen'	1	"[(""'deepthroat'"", ""'physically'"")]"	0	
47	keepingitsimple cooking alive hopkins unlimited net serve possibility gal dosen't	2.0	2.0	2.0	5	'hopkins' 'net' 'unlimited' 'dosen't' 'gal'	1	"[(""'dosen't'"", ""'net'"")]"	1	"'keepingitsimple'**: Should likely be separated into ""keeping it simple"" - it's a concatenated phrase.
* **'dosen't'**: Typo - should be ""doesn't""."
48	kick shall waste weekly foot salad setthebarhigh affect blame know	1.6	2.0	2.0	3	'shall' 'salad' 'setthebarhigh'	1	"[(""'kick'"", ""'foot'"")]"	0	
49	phone thedrunkene punctual wait family weight publisher bed team male	2.0	2.0	2.0	3	'publisher' 'punctual' 'male'	1	"[(""'weight'"", ""'wait'"")]"	1	'thedrunkene'**: This appears to be a malformed word
