ID	Topic words	Coherence	Repetitive	Readability	Number of Outliers	Outliers	Number of Same Concept Pairs	Same Concept Pairs	Number of Non-words	Non-words
0	indecision tin telematic newsreader spang newusers plaform achim withkzip calpoly	2.2	2.2	2.0	4	'tin' 'spang' 'withkzip' 'calpoly'	2	"[(""'telematic'"", ""'newsreader'""), (""'withkzip'"", ""'zip'"")]"	4	'telematic' 'spang' 'plaform' 'withkzip'
1	spang withkzip makega dirtym dosgl newusers achim calpoly kck dempsey	1.8	2.4	1.6	1	'dosgl'	3	"[(""'spang'"", ""'dirtym'""), (""'makega'"", ""'calpoly'""), (""'dosgl'"", ""'kck'"")]"	3	'makega' 'dosgl' 'kck'
2	florida column minnesota superior bay desire spang withkzip toronto makega	1.4	2.8	1.8	3	'spang' 'makega' 'withkzip'	3	"[(""'florida'"", ""'minnesota'""), (""'superior'"", ""'bay'""), (""'spang'"", ""'withkzip'"")]"	3	'spang' 'withkzip' 'makega'
3	display windows graphic version file video run window manager color	3.0	1.4	2.8	2	'color' 'run'	2	"[(""'display'"", ""'window'""), (""'windows'"", ""'window'"")]"	0	
4	point year good game play team player goal run net	3.0	2.0	3.0	2	'good' 'year'	3	"[(""'point'"", ""'goal'""), (""'year'"", ""'game'""), (""'play'"", ""'run'"")]"	0	
5	max mov main int byte aoj image win allocation offset	2.8	1.6	2.0	0		0	[]	1	'mov'
6	think believe reason exist way question god mean thing human	3.0	1.8	2.4	2	'god' 'thing'	4	"[(""'think'"", ""'believe'""), (""'reason'"", ""'believe'""), (""'exist'"", ""'thing'""), (""'way'"", ""'mean'"")]"	1	'god'
7	game team play toronto trade cup chicago lose series montreal	2.6	1.6	2.4	2	'toronto' 'montreal'	3	"[(""'game'"", ""'play'""), (""'team'"", ""'series'""), (""'chicago'"", ""'toronto'"")]"	1	'chicago'
8	keith enclose backing kent blow atheists mathew jon definitely cco	1.8	2.4	2.0	3	'keith' 'mathew' 'jon'	1	"[(""'keith'"", ""'mathew'"")]"	1	'cco'
9	people want work think talk year program know new kind	2.4	1.8	2.6	0		3	"[(""'people'"", ""'want'""), (""'talk'"", ""'think'""), (""'work'"", ""'know'"")]"	0	
10	msg sensitivity taste russell nye clinic reaction wish patently eau	3.0	2.0	2.0	1	'nye'	3	"[(""'msg'"", ""'sensitivity'""), (""'taste'"", ""'reaction'""), (""'nye'"", ""'wish'"")]"	3	'russell' 'nye' 'eau'
11	thank advance anybody hello appreciate info recommend email greatly interested	3.0	1.2	2.4	2	'info' 'email'	1	"[(""'thank"", ""appreciate'"")]"	1	'anybody'
12	window display application file openwindow set color manager lib icon	3.0	1.8	2.0	0		2	"[(""'display'"", ""'window'""), (""'openwindow'"", ""'window'"")]"	1	'openwindow'
13	like time know think work need people want look try	3.0	1.6	3.0	0		1	"[(""'want'"", ""'need'"")]"	0	
14	window windows problem file run program use display manager screen	2.6	1.2	2.4	3	'problem' 'run' 'manager'	2	"[(""'window'"", ""'windows'""), (""'program'"", ""'manager'"")]"	1	'problem'
15	mail price software sale shipping upgrade output complete company access	3.0	1.0	2.8	3	'mail' 'shipping' 'access'	3	"[(""'software'"", ""'upgrade'""), (""'sale'"", ""'shipping'""), (""'mail'"", ""'shipping'"")]"	0	
16	surele misundertanding ryan lousier otherway thatlequant suggeede inlequant newusers allgb	1.4	2.4	1.8	3	'ryan' 'allgb' 'newusers'	5	"[(""'surele'"", ""'suggeede'""), (""'misundertanding'"", ""'inlequant'""), (""'lousier'"", ""'thatlequant'""), (""'ryan'"", ""'newusers'""), (""'allgb'"", ""'otherway'"")]"	5	'misundertanding' 'lousier' 'thatlequant' 'inlequant' 'allgb'
17	dos file windows use run version software allocation cities encyclopedia	2.8	1.8	2.4	2	'cities' 'encyclopedia'	2	"[(""'dos'"", ""'version'""), (""'windows'"", ""'software'"")]"	1	'dos'
18	quebec budget officer wwii british times writer kick mess addition	2.6	2.6	2.0	2	'mess' 'kick'	1	"[(""'budget'"", ""'times'"")]"	0	
19	monitor input board switch video offer output audio printer manual	3.0	1.8	2.6	0		3	"[(""'input'"", ""'output'""), (""'video'"", ""'monitor'""), (""'audio'"", ""'output'"")]"	0	
20	treatment food msg sensitivity patient medical doctor effect disease newsgroup	3.0	1.4	2.4	2	'msg' 'newsgroup'	4	"[(""'treatment'"", ""'patient'""), (""'food'"", ""'msg'""), (""'sensitivity'"", ""'effect'""), (""'medical'"", ""'disease'"")]"	1	'msg'
21	max god jesus sin eve salvation wicked spirit judas unto	3.0	1.8	2.0	2	'max' 'spirit'	5	"[(""'god'"", ""'jesus'""), (""'eve'"", ""'salvation'""), (""'jesus'"", ""'god'""), (""'god'"", ""'jesus'""), (""'god'"", ""'jesus'"")]"	1	'jesus'
22	sale forsale setting brand shipping thanks super iii gateway meg	2.4	2.4	2.0	0		2	"[(""'sale'"", ""'forsale'""), (""'thanks'"", ""''"")]"	3	'forsale' 'iii' 'meg'
23	sale interested magazine summary sell condition reply mail email engineering	2.8	1.6	2.8	2	'engineering' 'interested'	1	[('sale', 'sell')]	0	
24	use faq brute time mathematical rtfm answer mathematically question expire	2.8	1.8	2.0	1	'expire'	2	"[(""'mathematical'"", ""'mathematically'""), (""'question'"", ""'faq'"")]"	1	'rtfm'
25	window color problem mouse try set help switch video screen	3.0	2.0	2.0	0		2	"[(""'window'"", ""'screen'""), (""'switch'"", ""'try'"")]"	1	'problem'
26	israel jews state country islamic islam solution right war peace	2.6	1.2	2.0	0		4	"[(""'israel'"", ""'jews'""), (""'state'"", ""'country'""), (""'solution'"", ""'right'""), (""'war'"", ""'peace'"")]"	1	'war'
27	believer atheist atheism counter theist naturally atheists treatise charity den	3.0	1.6	2.0	0		4	"[(""'atheist'"", ""'atheism'""), (""'believer'"", ""'theist'""), (""'atheists'"", ""'atheism'""), (""'counter'"", ""'den'"")]"	1	'counter'
28	know time tell come like want car look thing help	2.0	2.2	2.4	1	'car'	2	[('know', 'thing'), ('time', 'time')]	0	
29	cos theta pole spl sqrt den struct radius ntheta rtheta	3.0	1.6	2.8	0		2	"[(""'cos'"", ""'den'""), (""'sqrt'"", ""'struct'"")]"	1	'spl'
30	chip bit key number clipper phone serial encrypt block use	3.0	1.8	2.0	0		1	"[(""'chip'"", ""'bit'"")]"	4	'chip' 'clipper' 'serial' 'encrypt'
31	address institute mailing technology fax systems commercial development project corp	3.0	1.4	2.6	3	'address' 'mailing' 'fax'	4	"[(""'address'"", ""'mailing'""), (""'institute'"", ""'development'""), (""'corp'"", ""'commercial'""), (""'project'"", ""'development'"")]"	2	'mailing' 'corp'
