ID	Topic words	Coherence	Repetitive	Readability	Number of Outliers	Outliers	Number of Same Concept Pairs	Same Concept Pairs	Number of Non-words	Non-words
0	indecision tin telematic newsreader spang newusers plaform achim withkzip calpoly	1.0	2.0	2.0	5	'tin' 'spang' 'achim' 'withkzip' 'calpoly'	1	"[(""'plaform'"", ""'platform'"")]"	0	
1	spang withkzip makega dirtym dosgl newusers achim calpoly kck dempsey	1.0	2.0	1.0	5	'spang' 'withkzip' 'dirtym' 'dosgl' 'kck'	1	"[(""'kck'"", ""'kck'"")]"	0	
2	florida column minnesota superior bay desire spang withkzip toronto makega	1.0	2.0	2.0	0		2	"[(""'florida'"", ""'makega'""), (""'minnesota'"", ""'superior'"")]"	0	
3	display windows graphic version file video run window manager color	3.0	1.4	3.0	0		2	"[(""'display'"", ""'graphic'""), (""'windows'"", ""'window'"")]"	0	
4	point year good game play team player goal run net	3.0	2.0	3.0	0		2	"[(""'goal'"", ""'net'""), (""'play'"", ""'game'"")]"	0	
5	max mov main int byte aoj image win allocation offset	2.0	2.0	3.0	2	ˈimage ˈwin	2	"[(""'max'"", ""'mov'""), (""'int'"", ""'byte'"")]"	0	
6	think believe reason exist way question god mean thing human	2.0	2.0	3.0	1	ˈweɪ	2	"[(""'think'"", ""'believe'""), (""'reason'"", ""'think'"")]"	0	
7	game team play toronto trade cup chicago lose series montreal	3.0	2.0	3.0	2	ˈchicago ˈmontreal	2	"[(""'toronto'"", ""'montreal'""), (""'chicago'"", ""'toronto'"")]"	0	
8	keith enclose backing kent blow atheists mathew jon definitely cco	1.0	2.0	2.4	4	'atheists' 'cco' 'blow' 'definitely'	2	"[(""'keith'"", ""'mathew'""), (""'jon'"", ""'kent'"")]"	1	"cco**: This is a very uncommon abbreviation and likely requires context to understand. It's not a standard English word.
* **mathew**: While a name"
9	people want work think talk year program know new kind	2.0	2.0	3.0	0		1	"[(""'think'"", ""'know'"")]"	0	
10	msg sensitivity taste russell nye clinic reaction wish patently eau	2.0	2.0	2.0	4	ieu patently russell clinic	2	"[(""'msg'"", ""'taste'""), (""'nye'"", ""'wish'"")]"	1	patently:** While a valid word
11	thank advance anybody hello appreciate info recommend email greatly interested	2.0	2.0	3.0	0		1	"[(""'thank'"", ""'appreciate'"")]"	0	
12	window display application file openwindow set color manager lib icon	3.0	2.0	3.0	0		1	"[(""'window'"", ""'openwindow'"")]"	0	
13	like time know think work need people want look try	2.0	2.0	3.0	2	work 'look'	2	"[(""'like'"", ""'want'""), (""'think'"", ""'know'"")]"	0	
14	window windows problem file run program use display manager screen	3.0	1.4	3.0	1	problem	1	"[(""'window'"", ""'windows'"")]"	0	
15	mail price software sale shipping upgrade output complete company access	2.0	2.0	3.0	3	ˈoutput ˈcomplete ˈaccess	1	"[(""'access'"", ""'complete'"")]"	0	
16	surele misundertanding ryan lousier otherway thatlequant suggeede inlequant newusers allgb	1.0	2.0	1.0	3	'ryan' 'lousier' 'allgb'	2	"[(""'surele'"", ""'suggeede'""), (""'inlequant'"", ""'thatlequant'"")]"	1	'surele'**: Likely a typo
17	dos file windows use run version software allocation cities encyclopedia	2.0	2.0	3.0	0		2	"[(""'dos'"", ""'windows'""), (""'file'"", ""'software'"")]"	0	
18	quebec budget officer wwii british times writer kick mess addition	2.0	2.0	3.0	0		1	"[(""'mess'"", ""'addition'"")]"	1	kick:** While a valid word
19	monitor input board switch video offer output audio printer manual	3.0	2.0	3.0	1	ˈmænjuəl	1	"[(""'input'"", ""'output'"")]"	0	
20	treatment food msg sensitivity patient medical doctor effect disease newsgroup	3.0	2.0	3.0	0		1	"[(""'medical'"", ""'doctor'"")]"	0	
21	max god jesus sin eve salvation wicked spirit judas unto	3.0	1.0	3.0	0		1	"[(""'god'"", ""'jesus'"")]"	0	
22	sale forsale setting brand shipping thanks super iii gateway meg	2.0	2.0	2.0	3	ˈiiiˈ ˈgatewayˈ ˈmegˈ	1	"[(""'sale'"", ""'forsale'"")]"	0	
