ID	Topic words	Coherence	Repetitive	Readability	Number of Outliers	Outliers	Number of Same Concept Pairs	Same Concept Pairs	Number of Non-words	Non-words
0	performer pimental amusement realityengine meteosat cruel incorporated convolution assertaine multiprocessor	1.0	2.0	2.0	3	'meteosat' 'convolution' 'multiprocessor'	1	"[(""'realityengine'"", ""'multiprocessor'"")]"	1	pimental:** Likely a proper noun (a surname)
1	christian christians heaven sin love bible easter prayer resurrection christ	3.0	1.0	3.0	1	sin	2	"[(""'christian'"", ""'christians'""), (""'christ'"", ""'christians'"")]"	0	
2	atf fbi museum terrorism missile enclose surrender affair bosnia backing	2.0	2.0	3.0	0		1	"[(""'surrender'"", ""'enclose'"")]"	1	enclose:** While a valid word
3	performer pimental realityengine incorporated abundance meteosat startrek convolution coefficient multiprocessor	2.0	2.0	3.0	3	'startrek' 'abundance' 'meteosat'	1	"[(""'startrek'"", ""'performer'"")]"	0	
4	window application manager display set font motif problem event user	3.0	2.0	3.0	0		1	"[(""'application'"", ""'manager'"")]"	0	
5	ryan prediction talent performer chop cup realityengine multiprocessor pimental thumb	2.0	2.0	2.0	4	'cup' 'chop' 'thumb' 'multiprocessor'	1	"[(""'ryan'"", ""'pimental'"")]"	0	
6	display window font thank graphic color screen file advance client	2.0	2.0	3.0	0		1	"[(""'display'"", ""'screen'"")]"	0	
7	team game max player play win cup end fan air	3.0	2.0	3.0	3	ˈairˈ ˈmaxˈ ˈendˈ	1	"[(""'play'"", ""'game'"")]"	1	air**: While a valid word
8	presentation seminar authors sphere address warfare presentations byoh shiek visualization	2.0	2.0	3.0	3	ˈwarfare ˈshiek ˈbyoh	1	"[(""'presentation'"", ""'presentations'"")]"	0	
9	ride cool helmet car boom nuclear shift road horse engine	2.0	2.0	3.0	2	ˈnuːkliər ˈʃɪft	2	"[(""'car'"", ""'engine'""), (""'road'"", ""'ride'"")]"	1	'boom' - While a word
10	team cup fan abc roger toronto player sport game pen	2.0	2.0	3.0	2	ˈabc ˈroger	1	"[(""'cup'"", ""'pen'"")]"	0	
11	graphic graphics thank site gif advance email hello domain location	2.0	1.8	3.0	0		1	"[(""'graphic'"", ""'graphics'"")]"	1	gif:** While commonly used
12	clipper chip phone announcement key white house communication government legal	2.0	2.0	3.0	0		1	"[(""'white'"", ""'house'"")]"	0	
13	study sensitivity msg food effect headache medical disease cause flavor	2.0	2.0	3.0	0		1	"[(""'disease'"", ""'medical'"")]"	0	
14	daily humor promise ignorance kent performer proud pimental realityengine tammy	2.0	2.0	3.0	4	'kent' 'pimental' 'realityengine' 'tammy'	1	"[(""'tammy'"", ""'pimental'"")]"	0	
15	disk file image problem use windows input case model error	2.0	2.0	3.0	0		1	"[(""'error'"", ""'problem'"")]"	0	
16	advance anybody gif viewer thank compile archie indiana download animation	2.0	2.0	3.0	2	archie indiana	1	"[(""'animation'"", ""'gif'"")]"	0	
17	gun libertarian economic tax crime sales spending ban amendment legal	2.0	2.0	3.0	4	ˈeconomic ˈtax ˈsales ˈspending	1	"[(""'legal'"", ""'amendment'"")]"	0	
18	performer pimental multiprocessor incorporated correspnde smattering realityengine drawings meteosat twosie	1.0	2.0	2.0	4	'correspnde' 'smattering' 'twosie' 'meteosat'	1	"[(""'performer'"", ""'incorporated'"")]"	0	
19	right law state amendment second use mean government case people	3.0	2.0	3.0	1	ˈmiːn	2	"[(""'law'"", ""'state'""), (""'second'"", ""'amendment'"")]"	0	
20	buy car monitor printer price manual service wire cheap portable	2.0	2.0	3.0	0		3	"[(""'car'"", ""'buy'""), (""'monitor'"", ""'price'""), (""'printer'"", ""'price'"")]"	0	
