ID	Topic words	Coherence	Repetitive	Readability	Number of Outliers	Outliers	Number of Same Concept Pairs	Same Concept Pairs	Number of Non-words	Non-words
0	use work problem need file program run dos bit write	2.2	2.0	3.0	2	'bit' 'write'	1	"[(""'run'"", ""'run'"")]"	0	
1	game team year score pick toronto cup van average shot	2.0	3.0	3.0	2	'van' 'average'	3	"[(""'game'"", ""'score'""), (""'team'"", ""'cup'""), (""'toronto'"", ""'van'"")]"	0	
2	car engine ride tire drive speed rear gear auto transmission	3.0	2.0	3.0	2	'ride' 'speed'	1	"[(""'car'"", ""'auto'"")]"	0	
3	space nasa orbit moon mission satellite solar flight astronomy planet	3.0	2.6	3.0	0		2	"[(""'space'"", ""'orbit'""), (""'mission'"", ""'flight'"")]"	0	
4	msg patient doctor disease health treatment medicine symptom headache hospital	3.0	2.0	3.0	2	'msg' 'headache'	7	"[(""'patient'"", ""'patient'""), (""'doctor'"", ""'doctor'""), (""'disease'"", ""'disease'""), (""'health'"", ""'health'""), (""'treatment'"", ""'treatment'""), (""'medicine'"", ""'medicine'""), (""'symptom'"", ""'symptom'"")]"	0	
5	sale ground circuit stereo radio receiver input box game sony	2.0	2.2	3.0	3	'sale' 'ground' 'game'	1	"[(""'radio'"", ""'receiver'"")]"	0	
6	key clipper chip algorithm security encrypt phone scheme block patent	3.0	2.0	3.0	4	'clipper' 'chip' 'phone' 'patent'	8	"[(""'key'"", ""'key'""), (""'clipper'"", ""'clipper'""), (""'chip'"", ""'chip'""), (""'algorithm'"", ""'algorithm'""), (""'security'"", ""'security'""), (""'encrypt'"", ""'encrypt'""), (""'phone'"", ""'phone'""), (""'scheme'"", ""'scheme'"")]"	0	
7	israel jews jewish nazi war peace palestinians gaza jerusalem zionist	3.0	2.0	3.0	2	'nazi' 'war'	2	"[(""'jews'"", ""'jewish'""), (""'palestinians'"", ""'gaza'"")]"	0	
8	motherboard bus ram card upgrade mac simms processor cpu coprocessor	3.0	2.0	3.0	3	'bus' 'mac' 'simms'	1	"[(""'cpu'"", ""'processor'"")]"	0	
9	god church bible faith catholic christians matthew pope judas revelation	3.0	2.0	3.0	2	'judas' 'revelation'	7	"[(""'god'"", ""'god'""), (""'church'"", ""'church'""), (""'bible'"", ""'bible'""), (""'faith'"", ""'faith'""), (""'catholic'"", ""'catholic'""), (""'christians'"", ""'christians'""), (""'matthew'"", ""'matthew'"")]"	0	
10	image colormap program animation bitmap graphics jpeg pixel pixmap convert	3.0	2.0	3.0	2	'program' 'convert'	3	"[(""'image'"", ""'bitmap'""), (""'image'"", ""'pixmap'""), (""'bitmap'"", ""'pixmap'"")]"	0	
11	scsi disk controller floppy tape boot mac cable quadra rom	3.0	2.8	3.0	0		2	"[(""'scsi'"", ""'controller'""), (""'mac'"", ""'quadra'"")]"	0	
12	gun crime law amendment section state license military arm citizen	3.0	2.0	3.0	3	'section' 'military' 'arm'	1	"[(""'gun'"", ""'arm'"")]"	0	
13	morality objective atheists political christian human subjective hudson definition absolute	2.0	2.2	3.0	2	'hudson' 'definition'	1	"[(""'objective'"", ""'absolute'"")]"	0	
14	apartment fbi tell building kill shout neighbor door time afraid	2.0	2.8	3.0	4	'fbi' 'kill' 'shout' 'afraid'	4	"[(""'apartment'"", ""'building'""), (""'kill'"", ""'shout'""), (""'neighbor'"", ""'door'""), (""'time'"", ""'afraid'"")]"	0	
15	turkish turks genocide soviet muslim massacre population history greeks republic	2.6	2.0	3.0	2	'soviet' 'republic'	2	"[(""'turkish'"", ""'turks'""), (""'genocide'"", ""'massacre'"")]"	0	
16	printer deskjet scanner bubblejet driver laserwriter laserjet printing cartridge inkjet	3.0	2.0	3.0	2	'scanner' 'driver'	2	"[(""'deskjet'"", ""'inkjet'""), (""'laserwriter'"", ""'laserjet'"")]"	0	
17	homosexual homosexuality percentage study abortion heterosexual abstinence church rape immoral	2.0	2.0	3.0	2	'abortion' 'rape'	1	"[(""'homosexual'"", ""'homosexuality'"")]"	0	
18	monitor screen centris adapter mac viewsonic resolution spec vram cable	3.0	2.8	3.0	2	'centris' 'vram'	2	"[(""'monitor'"", ""'screen'""), (""'spec'"", ""'vram'"")]"	0	
19	list mail request address grand junk access update car mailbox	2.0	2.0	3.0	2	'grand' 'car'	1	"[(""'mail'"", ""'mailbox'"")]"	0	
20	card driver ati video winmark windows speedstar svga vram genoa	3.0	3.0	3.0	2	'winmark' 'genoa'	1	"[(""'ati'"", ""'vram'"")]"	0	
21	court cooper judge cop justice prosecution jury federal testimony lawyer	3.0	2.0	3.0	2	'cooper' 'cop'	7	"[(""'court'"", ""'court'""), (""'cooper'"", ""'cooper'""), (""'judge'"", ""'judge'""), (""'cop'"", ""'cop'""), (""'justice'"", ""'justice'""), (""'prosecution'"", ""'prosecution'""), (""'jury'"", ""'jury'"")]"	0	
22	modem fax mac cable chipset send hardware connect gateway supply	3.0	2.6	3.0	2	'fax' 'supply'	3	"[(""'modem'"", ""'connect'""), (""'send'"", ""'fax'""), (""'gateway'"", ""'connect'"")]"	0	
23	windows unix application comp mac program gui version toolkit compile	2.6	2.0	3.0	3	'comp' 'toolkit' 'compile'	3	"[(""'windows'"", ""'gui'""), (""'application'"", ""'program'""), (""'compile'"", ""'comp'"")]"	0	
24	allocation windows disk swap error ram crash sys fault mathcad	2.2	2.0	3.0	1	'mathcad'	1	"[(""'ram'"", ""'swap'"")]"	0	
25	atheist exist god atheism religion belief universe faith premise agnostic	3.0	2.0	3.0	2	'universe' 'premise'	2	"[(""'atheist'"", ""'atheism'""), (""'belief'"", ""'faith'"")]"	0	
26	polygon sphere intersection outline ellipse algorithm circle delaunay triangulation perpendicular	2.6	2.0	3.0	4	'algorithm' 'delaunay' 'triangulation' 'perpendicular'	2	"[(""'circle'"", ""'sphere'""), (""'delaunay'"", ""'triangulation'"")]"	0	
27	mouse driver button windows apple cursor modem logitech fix hardware	2.0	2.0	3.0	2	'apple' 'modem'	3	"[(""'mouse'"", ""'cursor'""), (""'driver'"", ""'hardware'""), (""'logitech'"", ""'mouse'"")]"	0	
28	newsreader norman email tip forsale nixon author article need cview	1.4	3.0	3.0	3	'norman' 'nixon' 'cview'	1	"[(""'newsreader'"", ""'cview'"")]"	1	'cview'
29	islam islamic religion atheism genocide bobby koran argument quran sexist	2.0	2.0	3.0	2	'bobby' 'sexist'	1	"[(""'quran'"", ""'koran'"")]"	1	'bobby'
30	compile doug error sunos font ipx patch icon spss cpp	1.2	3.0	3.0	2	'doug' 'spss'	2	"[(""'compile'"", ""'cpp'""), (""'icon'"", ""'font'"")]"	0	
31	ftp site file zip upload download gateway package assembler tutorial	2.8	2.0	3.0	3	'assembler' 'tutorial' 'gateway'	5	"[(""'ftp'"", ""'gateway'""), (""'file'"", ""'zip'""), (""'upload'"", ""'download'""), (""'package'"", ""'assembler'""), (""'tutorial'"", ""'tutorial'"")]"	0	
32	font truetype text display xview print bold printer char mac	2.4	2.0	3.0	2	'xview' 'mac'	3	"[(""'font'"", ""'truetype'""), (""'text'"", ""'char'""), (""'print'"", ""'printer'"")]"	0	
33	arrogance truth christians absolute belief faith scripture interpretation evangelical blindly	2.6	2.0	3.0	3	'arrogance' 'absolute' 'blindly'	2	"[(""'truth'"", ""'absolute'""), (""'belief'"", ""'faith'"")]"	0	
34	rushdie islam islamic muslim fatwa book secular mohammed religion qur	3.0	2.0	3.0	1	'secular'	2	"[(""'islam'"", ""'islamic'""), (""'qur'"", ""'qur\\'an'"")]"	1	'qur'
35	telephone hook ring need yellow device led wire lift machine	2.2	2.0	3.0	4	'yellow' 'need' 'led' 'wire'	2	"[(""'telephone'"", ""'device'""), (""'hook'"", ""'lift'"")]"	0	
36	mormon mormons jews temple church christian belief doctrine joseph religion	3.0	2.0	3.0	2	'joseph' 'jews'	2	"[(""'mormon'"", ""'mormons'""), (""'joseph'"", ""'joseph'"")]"	0	
37	motif widget toolkit interviews interface bug platform ftp mail application	2.0	2.8	3.0	3	'interviews' 'ftp' 'mail'	1	"[(""'interface'"", ""'application'"")]"	0	
38	science methodology scientific theory study psychology scientist russell evolution experiment	3.0	2.0	3.0	2	'russell' 'evolution'	1	"[(""'science'"", ""'scientific'"")]"	0	
39	drug cocaine people crack thug crime survey illegal pot student	3.0	2.0	3.0	3	'thug' 'survey' 'student'	3	"[(""'drug'"", ""'illegal'""), (""'cocaine'"", ""'crack'""), (""'pot'"", ""'illegal'"")]"	0	
40	president job secretary work think summer package congress community education	2.0	2.4	3.0	2	'summer' 'package'	8	"[(""'president'"", ""'congress'""), (""'job'"", ""'work'""), (""'secretary'"", ""'job'""), (""'think'"", ""'think'""), (""'summer'"", ""'summer'""), (""'package'"", ""'package'""), (""'community'"", ""'community'""), (""'education'"", ""'education"")]"	0	
41	split newsgroup aspect article alt ieee read crossposte forum sci	2.6	3.0	3.0	2	'alt' 'ieee'	1	"[(""'newsgroup'"", ""'forum'"")]"	1	'crossposte'
42	nuclear fossil heat river technology stage build contamination cylinder oil	2.0	3.0	3.0	2	'stage' 'cylinder'	1	"[(""'fossil'"", ""'oil'"")]"	0	
43	des key corporate chip bit hardware crack program smart secure	3.0	2.4	3.0	3	'des' 'bit' 'crack'	1	"[(""'key'"", ""'secure'"")]"	1	'des'
44	libertarian employment govt liberty subject majority state limited lobby constitution	2.6	2.0	3.0	2	'subject' 'lobby'	3	"[(""'libertarian'"", ""'liberty'""), (""'govt'"", ""'state'""), (""'constitution'"", ""'limited'"")]"	0	
45	helmet impact bat ride shell damage size surface activity piece	2.0	2.4	3.0	2	'activity' 'piece'	1	"[(""'helmet'"", ""'shell'"")]"	0	
46	sabbath paul worship christian sunday church gentiles scripture jewish change	3.0	2.0	3.0	3	'paul' 'gentiles' 'change'	2	"[(""'sabbath'"", ""'sunday'""), (""'jewish'"", ""'gentiles'"")]"	0	
47	government code trust fractal company japanese swiss liberty capitalist communist	1.2	3.0	3.0	3	'fractal' 'japanese' 'swiss'	1	"[(""'communist'"", ""'capitalist'"")]"	0	
48	jewish greenberg player roger steve era art ron list mike	1.6	3.0	3.0	3	'greenberg' 'list' 'art'	2	"[(""'ron'"", ""'roger'""), (""'steve'"", ""'mike'"")]"	0	
49	window expose event position handler button widget thickframe border rectangle	3.0	2.0	3.0	3	'expose' 'event' 'handler'	2	"[(""'window'"", ""'thickframe'""), (""'border'"", ""'rectangle'"")]"	0	
50	summer room hotel kitchen vacation sale victoria roommate plenty housing	2.0	2.6	3.0	4	'sale' 'victoria' 'roommate' 'housing'	2	"[(""'room'"", ""'roommate'""), (""'hotel'"", ""'housing'"")]"	0	
51	voice modem dsp compression cheap clipper software phone hardware data	2.0	2.8	3.0	2	'cheap' 'clipper'	1	"[(""'phone'"", ""'voice'"")]"	0	
