ID	Topic words	Coherence	Repetitive	Readability	Number of Outliers	Outliers	Number of Same Concept Pairs	Same Concept Pairs	Number of Non-words	Non-words
0	problem mouse drive boot disk switch fix floppy fine instal	2.4	3.0	3.0	2	'switch' 'fine'	1	"[(""'boot'"", ""'instal'"")]"	1	'instal'
1	problem boot drive disk apple windows memory mouse help mac	2.0	3.0	3.0	2	'boot' 'mouse'	1	"[(""'apple'"", ""'mac'"")]"	0	
2	svhs zach jaws itor toasterhead kelseyyrki montage orientiation cdq torkel	1.0	3.0	2.0	5	'toasterhead' 'kelseyyrki' 'montage' 'orientiation' 'torkel'	6	"[(""'svhs'"", ""'svhs'""), (""'zach'"", ""'zach'""), (""'jaws'"", ""'jaws'""), (""'itor'"", ""'itor'""), (""'toasterhead'"", ""'toasterhead'""), (""'kelseyyrki'"", ""'kelse"")]"	7	'svhs' 'itor' 'toasterhead' 'kelseyyrki' 'orientiation' 'cdq' 'torkel'
3	version software graphic available mail public windows user machine gnu	2.0	2.6	3.0	4	'mail' 'public' 'user' 'gnu'	1	"[(""'software'"", ""'gnu'"")]"	0	
4	clipper government announcement white house libertarian chip agency federal citizen	2.0	3.0	3.0	4	'clipper' 'chip' 'libertarian' 'citizen'	2	"[(""'government'"", ""'federal'""), (""'house'"", ""'white'"")]"	0	
5	hello cube password sphere geometry systems newsreader moselem unresolvable differet	1.0	3.0	2.0	6	'hello' 'password' 'newsreader' 'moselem' 'unresolvable' 'differet'	1	"[(""'cube'"", ""'sphere'"")]"	2	'moselem' 'differet'
6	israel peace terrorism fbi favor waste kill reporter sexual jewish	2.0	2.8	3.0	5	'fbi' 'favor' 'waste' 'reporter' 'sexual'	1	"[(""'israel'"", ""'jewish'"")]"	0	
7	drug right usage inalienable people amendment free study bear psychology	2.0	3.0	3.0	3	'bear' 'psychology' 'study'	2	"[(""'right'"", ""'inalienable'""), (""'free'"", ""'amendment'"")]"	0	
8	kent daily amusing heart promise atheists dating jon ignorance sink	1.0	3.0	3.0	4	'kent' 'amusing' 'atheists' 'sink'	7	"[(""'kent'"", ""'kent'""), (""'daily'"", ""'daily'""), (""'amusing'"", ""'amusing'""), (""'heart'"", ""'heart'""), (""'promise'"", ""'promise'""), (""'atheists'"", ""'atheists'""), (""'dating'"", ""'dating'"")]"	0	
9	clipper chip key phone cheap algorithm secure voice acceptance serial	1.8	3.0	3.0	2	'cheap' 'acceptance'	4	"[(""'clipper'"", ""'chip'""), (""'key'"", ""'serial'""), (""'phone'"", ""'voice'""), (""'secure'"", ""'acceptance'"")]"	0	
10	announcement white lobby april washington abc bush prize museum schedule	2.0	3.0	3.0	2	'abc' 'prize'	1	"[(""'bush'"", ""'washington'"")]"	0	
11	problem window windows disk file run screen error mouse fine	2.0	2.0	3.0	2	'mouse' 'fine'	1	"[(""'window'"", ""'windows'"")]"	0	
12	thank year work people lot need think program thing want	2.0	2.6	3.0	2	'thing' 'want'	2	"[(""'thank'"", ""'want'""), (""'think'"", ""'need'"")]"	0	
13	price offer pay sale sell speaker stereo deck buy receiver	3.0	2.0	3.0	6	'price' 'offer' 'pay' 'sale' 'sell' 'buy'	2	"[(""'buy'"", ""'pay'""), (""'deck'"", ""'stereo'"")]"	0	
14	graphic thank graphics mail format advance appreciate email internet site	2.0	2.0	3.0	2	'thank' 'appreciate'	1	"[(""'mail'"", ""'email'"")]"	0	
15	sustain microcontroller heavily zach trumpet asked kelseyyrki torkel jaws newusers	1.0	3.0	2.4	3	'kelseyyrki' 'jaws' 'newusers'	5	"[(""'kelseyyrki'"", ""'kelseyyrki'""), (""'jaws'"", ""'jaws'""), (""'microcontroller'"", ""'microcontroller'""), (""'sustain'"", ""'sustain'""), (""'trumpet'"", ""'trumpet'"")]"	2	'kelseyyrki' 'torkel'
16	like want know think time people window look ask problem	1.2	2.0	3.0	4	'window' 'look' 'ask' 'problem'	3	"[(""'like'"", ""'want'""), (""'know'"", ""'think'""), (""'look'"", ""'ask'"")]"	0	
17	musical zach enjoyable kelseyyrki iteration ulman torkel newusers explicable kck	1.0	3.0	2.0	5	'zach' 'kelseyyrki' 'ulman' 'torkel' 'kck'	1	"[(""'zach'"", ""'kck'"")]"	2	'kelseyyrki' 'kck'
18	life god bible jesus christ love sin heaven experience feeling	3.0	2.0	3.0	2	'experience' 'feeling'	2	"[(""'god'"", ""'jesus'""), (""'life'"", ""'heaven'"")]"	0	
19	team game player play hit year fan score compare bad	3.0	2.0	3.0	2	'bad' 'compare'	8	"[(""'team'"", ""'team'""), (""'game'"", ""'game'""), (""'player'"", ""'player'""), (""'play'"", ""'play'""), (""'hit'"", ""'hit'""), (""'year'"", ""'year'""), (""'fan'"", ""'fan'""), (""'score'"", ""'score'"")]"	0	
20	law jews jewish citizenship prevail nazis book great case german	3.0	2.0	3.0	3	'book' 'great' 'case'	1	"[(""'jews'"", ""'jewish'"")]"	0	
21	zach descendent kelseyyrki torkel unresolvable explicable newusers reliogious tims kck	1.0	3.0	1.0	6	'kelseyyrki' 'torkel' 'unresolvable' 'explicable' 'newusers' 'kck'	2	"[(""'zach'"", ""'kck'""), (""'torkel'"", ""'kelseyyrki'"")]"	4	'kelseyyrki' 'torkel' 'reliogious' 'kck'
22	sale modem offer printer monitor pin brand manual interested floppy	2.0	3.0	3.0	2	'pin' 'floppy'	4	"[(""'sale'"", ""'offer'""), (""'pin'"", ""'pin'""), (""'brand'"", ""'brand'""), (""'manual'"", ""'manual'"")]"	0	
23	atheists lobbying apologize concentrate keith cruel rude purge percentage zach	1.0	3.0	3.0	2	'keith' 'zach'	1	"[(""'keith'"", ""'zach'"")]"	0	
24	windows use drive file application problem driver disk car division	2.0	2.0	3.0	2	'car' 'division'	2	"[(""'file'"", ""'drive'""), (""'disk'"", ""'drive'"")]"	0	
25	gun crime ride fbi rate atf self cop violent watch	2.6	2.0	3.0	3	'ride' 'self' 'watch'	1	"[(""'fbi'"", ""'atf'"")]"	0	
26	cup sport pen fan prediction red tie thumb toronto captain	1.0	3.0	3.0	3	'pen' 'thumb' 'red'	8	"[(""'cup'"", ""'cup'""), (""'sport'"", ""'sport'""), (""'pen'"", ""'pen'""), (""'fan'"", ""'fan'""), (""'prediction'"", ""'prediction'""), (""'red'"", ""'red'""), (""'tie'"", ""'tie'""), (""'thumb'"", ""'thumb'"")]"	0	
27	bush temporary crowley zach kelseyyrki torkel newusers kck stoesser achim	1.0	3.0	2.4	1	'kck'	1	"[(""'kelseyyrki'"", ""'kck'"")]"	2	'kelseyyrki' 'kck'
28	viewer cica compile animation cview fashion bitmap terminal anybody thanx	1.0	3.0	2.4	5	'cica' 'fashion' 'terminal' 'anybody' 'thanx'	1	"[(""'cica'"", ""'cview'"")]"	3	'cica' 'cview' 'thanx'
29	msg christianity church science christian human bible question reason god	3.0	2.0	3.0	3	'science' 'question' 'reason'	2	"[(""'christianity'"", ""'church'""), (""'bible'"", ""'god'"")]"	0	
30	information san law francisco religion include police allege believe new	1.4	3.0	3.0	2	'religion' 'new'	1	"[(""'san'"", ""'francisco'"")]"	0	
31	anybodys zach likeps radious kelseyyrki differet indecision seldes kubota explicable	1.0	3.0	1.0	7	'anybodys' 'likeps' 'radious' 'kelseyyrki' 'differet' 'seldes' 'explicable'	1	"[(""'kelseyyrki'"", ""'seldes'"")]"	1	'radious'
32	mail key use email datum send faq sci information directory	2.0	2.0	3.0	3	'sci' 'faq' 'directory'	1	"[(""'mail'"", ""'email'"")]"	0	
33	bible christ heaven christians sin teach prayer christian verse promise	3.0	2.0	3.0	2	'teach' 'promise'	2	"[(""'christ'"", ""'christian'""), (""'teach'"", ""'prayer'"")]"	0	
34	scsi fast drive monitor mode card mac buy port board	2.0	3.0	3.0	2	'buy' 'fast'	2	"[(""'scsi'"", ""'port'""), (""'card'"", ""'board'"")]"	0	
35	cica indiana zip anybody utility wallpaper ini download adobe newsreader	1.0	3.0	2.6	5	'cica' 'indiana' 'zip' 'wallpaper' 'newsreader'	7	"[(""'cica'"", ""'cica'""), (""'indiana'"", ""'indiana'""), (""'zip'"", ""'zip'""), (""'anybody'"", ""'anybody'""), (""'utility'"", ""'utility'""), (""'wallpaper'"", ""'wallpaper'""), (""'ini'"", ""'ini'"")]"	2	'cica' 'ini'
36	problem windows use scsi drive memory run mac hard disk	2.8	2.4	3.0	3	'use' 'run' 'mac'	2	"[(""'windows'"", ""'mac'""), (""'drive'"", ""'disk'"")]"	0	
37	christian islamic islam christianity religion moral belief discuss morality statement	3.0	2.0	3.0	2	'discuss' 'statement'	2	"[(""'islam'"", ""'islamic'""), (""'christian'"", ""'christianity'"")]"	0	
38	enjoyable zach svhs kelseyyrki fashion kubota multiprocessor torkel rosch itor	1.0	3.0	2.0	7	'zach' 'kelseyyrki' 'kubota' 'multiprocessor' 'torkel' 'rosch' 'itor'	5	"[(""'kelseyyrki'"", ""'kelseyyrki'""), (""'zach'"", ""'zach'""), (""'svhs'"", ""'svhs'""), (""'fashion'"", ""'fashion'""), (""'kubota'"", ""'kubota'"")]"	2	'kelseyyrki' 'itor'
39	people like come help time run know think year live	2.0	2.6	3.0	2	'run' 'think'	8	"[(""'people'"", ""'people'""), (""'like'"", ""'like'""), (""'come'"", ""'come'""), (""'help'"", ""'help'""), (""'time'"", ""'time'""), (""'run'"", ""'run'""), (""'know'"", ""'know'""), (""'think'"", ""'think'"")]"	0	
40	zach explicable svhs rosch kelseyyrki booboo torkel itor liscense toasterhead	1.0	3.0	1.2	3	'explicable' 'liscense' 'toasterhead'	2	"[(""'zach'"", ""'kelseyyrki'""), (""'booboo'"", ""'toasterhead'"")]"	4	'kelseyyrki' 'booboo' 'itor' 'toasterhead'
41	screen image line display input use window write jpeg quantizer	2.0	2.0	3.0	3	'input' 'write' 'quantizer'	2	"[(""'screen'"", ""'display'""), (""'write'"", ""'input'"")]"	0	
42	window set screen file font input display help value windows	2.0	2.0	3.0	6	'set' 'file' 'font' 'input' 'help' 'value'	1	"[(""'window'"", ""'windows'"")]"	0	
43	israel jewish muslim nazi christ peace christianity islam islamic easter	2.8	2.0	3.0	2	'nazi' 'easter'	6	"[(""'jewish'"", ""'jewish'""), (""'muslim'"", ""'muslim'""), (""'nazi'"", ""'nazi'""), (""'christ'"", ""'christ'""), (""'peace'"", ""'peace'""), (""'christianity'"", ""'christianity'"")]"	0	
44	window display manager widget application client default compile character motif	3.0	3.0	3.0	3	'compile' 'character' 'default'	4	"[(""'window'"", ""'widget'""), (""'display'"", ""'client'""), (""'manager'"", ""'application'""), (""'default'"", ""'motif'"")]"	0	
45	card fast video upgrade motherboard bus speed board ram scsi	3.0	2.0	3.0	1	'scsi'	1	"[(""'board'"", ""'motherboard'"")]"	0	
46	motif appreciate thank code advance unix file character application window	2.0	2.8	3.0	3	'appreciate' 'thank' 'advance'	7	"[(""'file'"", ""'file'""), (""'window'"", ""'window'""), (""'code'"", ""'code'""), (""'motif'"", ""'motif'""), (""'appreciate'"", ""'appreciate'""), (""'thank'"", ""'thank'""), (""'advance'"", ""'advance'"")]"	0	
47	vacuum engineering clipper sphere shelf temporary scheme film nuclear geometry	1.0	3.0	3.0	5	'clipper' 'shelf' 'temporary' 'scheme' 'film'	1	"[(""'sphere'"", ""'geometry'"")]"	0	
48	buy car engine service speed cable manual wire load check	2.0	2.2	3.0	5	'cable' 'wire' 'load' 'check' 'manual'	2	"[(""'buy'"", ""'car'""), (""'check'"", ""'load'"")]"	0	
49	israel peace agree gulf civilian iraqis casualty case hussein kuwait	3.0	2.8	3.0	3	'case' 'gulf' 'kuwait'	6	"[(""'israel'"", ""'israel'""), (""'peace'"", ""'peace'""), (""'agree'"", ""'agree'""), (""'gulf'"", ""'gulf'""), (""'civilian'"", ""'civilian'""), (""'iraqis'"", ""'iraqis'"")]"	0	
50	morality political keith sex objective percentage atheists animal anecdote kent	1.0	3.0	3.0	4	'keith' 'percentage' 'kent' 'anecdote'	1	"[(""'keith'"", ""'kent'"")]"	0	
51	god law christ kingdom believe teach church heretical spirit father	3.0	2.0	3.0	2	'heretical' 'spirit'	1	"[(""'god'"", ""'father'"")]"	0	
52	window manager set problem color button display event application main	3.0	2.2	3.0	2	'problem' 'main'	3	"[(""'window'"", ""'display'""), (""'manager'"", ""'application'""), (""'set'"", ""'main'"")]"	0	
53	mosque body massacre january claim year denial moslem hill troop	2.0	2.0	3.0	3	'body' 'january' 'hill'	1	"[(""'mosque'"", ""'moslem'"")]"	1	'moslem'
54	helmet engine concept paint shift car leak nuclear ride cool	2.0	3.0	3.0	3	'concept' 'nuclear' 'cool'	3	"[(""'helmet'"", ""'ride'""), (""'engine'"", ""'car'""), (""'paint'"", ""'cool'"")]"	0	
