ID	Topic words	Coherence	Repetitive	Readability	Number of Outliers	Outliers	Number of Same Concept Pairs	Same Concept Pairs	Number of Non-words	Non-words
0	nutrient solution nacl element rich boron strength synthetic closed hydroponic	2.8	2.2	3.0	1	'closed'	3	"[(""'nutrient'"", ""'element'""), (""'solution'"", ""'closed'""), (""'nacl'"", ""'salt'"")]"	0	
1	concentration total fresh soluble solid ion exceed dissolve leachate dominant	2.4	2.6	3.0	1	'dissolve'	4	"[(""'concentration'"", ""'soluble'""), (""'solid'"", ""'total'""), (""'dissolve'"", ""'leachate'""), (""'ion'"", ""'dominant'"")]"	0	
2	production gap begin coffee cranberry cocoa cacao constantly ouagadougou bog	2.8	2.2	2.8	4	'ouagadougou' 'cranberry' 'cocoa' 'cacao'	4	"[(""'production'"", ""'cocoa'""), (""'gap'"", ""'cranberry'""), (""'begin'"", ""'constantly'""), (""'coffee'"", ""'cacao'"")]"	0	
3	salt drainage leach subsurface tolerant drain humid migration ditch waterlogging	2.6	2.8	2.8	0		6	"[(""'salt'"", ""'salt'""), (""'drain'"", ""'drain'""), (""'drainage'"", ""'drainage'""), (""'leach'"", ""'leach'""), (""'subsurface'"", ""'subsurface'""), (""'tolerant'"", ""'toler"")]"	0	
4	root activity shoot length protein sugar gene antioxidant enzyme fiber	2.4	2.2	3.0	0		7	"[(""'sugar'"", ""'sugar'""), (""'enzyme'"", ""'enzyme'""), (""'root'"", ""'root'""), (""'activity'"", ""'activity'""), (""'protein'"", ""'protein'""), (""'gene'"", ""'gene'""), (""'antioxidant'"", ""'antioxidant'"")]"	0	
5	produce indicator like pathogen survival chain gradient virus reaction organism	2.4	1.8	3.0	1	'like'	3	"[(""'pathogen'"", ""'virus'""), (""'survival'"", ""'reaction'""), (""'organism'"", ""'indicator'"")]"	0	
6	stress drought tolerance recovery compartment spi spei warning tam rewatere	2.6	1.8	2.4	1	'rewatere'	4	"[(""'stress'"", ""'tam'""), (""'drought'"", ""'spi'""), (""'tolerance'"", ""'rewatere'""), (""'recovery'"", ""'compartment'"")]"	0	
7	sample mass standard material phase extraction sampling category liquid deviation	3.0	2.4	3.0	2	'mass' 'deviation'	4	"[(""'sample'"", ""'sampling'""), (""'liquid'"", ""'mass'""), (""'standard'"", ""'category'""), (""'material'"", ""'deviation'"")]"	0	
8	efficiency resource water freshwater vulnerability competition withdrawal usage charge externality	2.8	1.6	2.8	0		4	"[(""'efficiency'"", ""'usage'""), (""'resource'"", ""'withdrawal'""), (""'freshwater'"", ""'water'""), (""'charge'"", ""'externality'"")]"	0	
9	soil depth carbon layer profile microbial soc pool respiration amend	2.8	2.0	2.8	0		7	"[(""'soil'"", ""'soil'""), (""'depth'"", ""'depth'""), (""'carbon'"", ""'carbon'""), (""'layer'"", ""'layer'""), (""'profile'"", ""'profile'""), (""'microbial'"", ""'microbial'""), (""'soc'"", ""'soc'"")]"	0	
10	irrigated pattern approximately water article trap internet iot mound moth	2.2	2.4	2.8	2	'article' 'internet'	2	"[(""'water'"", ""'mound'""), (""'moth'"", ""'trap'"")]"	0	
