ID	Topic words	Coherence	Repetitive	Readability	Number of Outliers	Outliers	Number of Same Concept Pairs	Same Concept Pairs	Number of Non-words	Non-words
0	action science national program department plan knowledge transfer state local	2.8	1.8	3.0	1	'local'	3	"[(""'action'"", ""'program'""), (""'state'"", ""'local'""), (""'knowledge'"", ""'transfer'"")]"	0	
1	actual series station fao meteorological classification weather eto aerial uav	2.8	2.2	3.0	0		7	"[(""'actual'"", ""'actual'""), (""'series'"", ""'series'""), (""'station'"", ""'station'""), (""'fao'"", ""'fao'""), (""'meteorological'"", ""'meteorological'""), (""'classification'"", ""'classification'""), (""'weather'"", ""'weather'"")]"	0	
2	square mean correlation coefficient relationship error deviation length correlate linear	2.6	2.2	3.0	3	'length' 'error' 'deviation'	2	"[(""'correlation'"", ""'correlate'""), (""'length'"", ""'linear'"")]"	0	
3	expansion degradation cultivate cropland urban farmland arable land area forest	2.8	1.6	3.0	0		2	"[(""'land'"", ""'land'""), (""'forest'"", ""'forest'"")]"	0	
4	feed import product milk export industry cultivation dairy fuel cycle	2.6	2.0	3.0	1	'fuel'	4	"[(""'product'"", ""'product'""), (""'dairy'"", ""'dairy'""), (""'fuel'"", ""'fuel'""), (""'cycle'"", ""'cycle'"")]"	0	
5	conventional practice rice weed paddy pest cultivation pesticide field technology	2.4	2.4	2.8	1	'weed'	3	"[(""'conventional'"", ""'practice'""), (""'paddy'"", ""'field'""), (""'cultivation'"", ""'technology'"")]"	0	
6	shallow seawater origin isotopic suitability dominant rock isotope district hard	2.8	2.4	2.6	0		3	"[(""'shallow'"", ""'shallow'""), (""'isotope'"", ""'isotope'""), (""'rock'"", ""'rock'"")]"	0	
7	block receive herbicide spray emergence week pre split plot control	3.0	2.0	2.8	0		4	"[(""'herbicide'"", ""'control'""), (""'receive'"", ""'control'""), (""'spray'"", ""'control'""), (""'emergence'"", ""'emergence'"")]"	0	
8	cluster group principal structure component variance pattern analysis sampling type	2.6	2.2	3.0	0		3	"[(""'cluster'"", ""'group'""), (""'principal'"", ""'component'""), (""'type'"", ""'pattern'"")]"	0	
9	rainfed lowland paddy trial upland university wet mixed irri institute	2.6	1.8	2.6	2	'university' 'institute'	4	"[(""'lowland'"", ""'upland'""), (""'rainfed'"", ""'wet'""), (""'paddy'"", ""'irri'""), (""'university'"", ""'institute'"")]"	0	
10	irrigation reduce drainage water practice saline efficiency management source loss	3.0	2.4	3.0	0		2	"[(""'irrigation'"", ""'drainage'""), (""'source'"", ""'loss'"")]"	0	
11	wue increase reduction straw yield maize efficiency corn grain reduce	2.8	2.0	3.0	1	'straw'	4	"[(""'wue'"", ""'yield'""), (""'increase'"", ""'reduce'""), (""'straw'"", ""'grain'""), (""'maize'"", ""'corn'"")]"	0	
12	wetland delta fish watershed downstream nile dam restoration floodplain pond	2.8	2.0	3.0	0		1	"[(""'wetland'"", ""'pond'"")]"	0	
13	prediction linear optimal simulation uncertainty fit optimization multi artificial machine	2.6	1.8	3.0	0		6	"[(""'prediction'"", ""'prediction'""), (""'linear'"", ""'linear'""), (""'optimal'"", ""'optimal'""), (""'simulation'"", ""'simulation'""), (""'uncertainty'"", ""'uncertainty'""), (""'fit'"", ""'fit'"")]"	0	
14	grape olive wine orchard drip sprinkler oil apple cherry tomato	2.6	2.2	3.0	0		4	"[(""'grape'"", ""'grape'""), (""'apple'"", ""'apple'""), (""'cherry'"", ""'cherry'""), (""'tomato'"", ""'tomato'"")]"	0	
15	ips adi fdi accumulative lrwc soyabean sws prb bpm ventilate	2.0	2.2	1.8	1	'ventilate'	2	"[(""'ips'"", ""'prb'""), (""'adi'"", ""'lrwc'"")]"	2	'adi' 'prb'
16	potato residue rotation soybean conventional corn alfalfa sorghum forage cotton	2.8	1.8	2.8	1	'cotton'	3	"[(""'potato'"", ""'soybean'""), (""'corn'"", ""'forage'""), (""'alfalfa'"", ""'cotton'"")]"	0	
17	allocation supply demand right resource user water blue virtual trade	2.6	2.0	2.8	0		2	"[(""'allocation'"", ""'trade'""), (""'supply'"", ""'demand'"")]"	0	
18	respondent access village family market adoption member extension income education	2.6	2.0	3.0	0		2	"[(""'respondent'"", ""'member'""), (""'family'"", ""'member'"")]"	0	
