ID	Topic words	Coherence	Repetitive	Readability	Number of Outliers	Outliers	Number of Same Concept Pairs	Same Concept Pairs	Number of Non-words	Non-words
0	irrigation soil crop plant yield field growth irrigate root application	3.0	2.0	3.0	0		2	"[(""'irrigation'"", ""'irrigate'""), (""'crop'"", ""'plant'"")]"	0	
1	farmer agricultural farm policy analysis rural crop development adoption rmse	3.0	1.8	3.0	1	'rmse'	2	"[(""'agricultural'"", ""'farm'""), (""'crop'"", ""'development'"")]"	0	
2	rice paddy lowland cultivation yield emission farmer crop fertilizer flooding	3.0	2.8	3.0	0		2	"[(""'rice'"", ""'crop'""), (""'paddy'"", ""'crop'"")]"	0	
3	seed plant genotype cultivar height stem germination flowering harvest pine	3.0	2.2	3.0	0		2	"[(""'seed'"", ""'germination'""), (""'flowering'"", ""'harvest'"")]"	0	
4	drought leaf photosynthetic chlorophyll antioxidant plant sap proline transpiration peroxidase	2.6	2.2	3.0	0		4	"[(""'photosynthetic'"", ""'plant'""), (""'chlorophyll'"", ""'plant'""), (""'drought'"", ""'transpiration'""), (""'antioxidant'"", ""'peroxidase'"")]"	0	
5	groundwater aquifer recharge hydrochemical basin region geochemical river alluvial irrigation	3.0	1.8	3.0	0		3	"[(""'groundwater'"", ""'basin'""), (""'region'"", ""'basin'""), (""'hydrochemical'"", ""'geochemical'"")]"	0	
6	salinity saline nacl salinization tolerance soil sodium irrigation groundwater chloride	2.8	2.4	3.0	0		3	"[(""'salinity'"", ""'salinization'""), (""'sodium'"", ""'nacl'""), (""'irrigation'"", ""'groundwater'"")]"	0	
7	herbicide pesticide pest insecticide aphid mosquito earthworm malaria spray larval	3.0	2.0	3.0	0		3	"[(""'herbicide'"", ""'pesticide'""), (""'pest'"", ""'aphid'""), (""'mosquito'"", ""'larval'"")]"	0	
8	irrigation management efficiency deficit scheme crop policy yield agricultural requirement	2.4	1.8	3.0	0		3	"[(""'irrigation'"", ""'agricultural'""), (""'management'"", ""'policy'""), (""'efficiency'"", ""'yield'"")]"	0	
9	nitrate nitrogen fertilizer nitrification ammonia nh₃ groundwater soil efficiency irrigation	2.8	1.8	3.0	0		6	"[(""'nitrate'"", ""'nitrogen'""), (""'nitrogen'"", ""'ammonia'""), (""'fertilizer'"", ""'nitrate'""), (""'fertilizer'"", ""'nitrogen'""), (""'nitrification'"", ""'nitrate'""), (""'nitrification'"", ""'"")]"	0	
10	wastewater reuse sewage sludge contamination irrigate pollutant irrigation contaminate disposal	2.8	2.0	3.0	0		5	"[(""'wastewater'"", ""'sewage'""), (""'reuse'"", ""'irrigation'""), (""'sludge'"", ""'contaminant'""), (""'contamination'"", ""'pollutant'""), (""'disposal'"", ""'contaminate'"")]"	0	
11	microbial coli bacteria antibiotic salmonella pathogen rhizosphere coliform lettuce wastewater	2.8	1.8	3.0	2	'lettuce' 'wastewater'	3	"[(""'microbial'"", ""'bacteria'""), (""'coliform'"", ""'coli'""), (""'rhizosphere'"", ""'lettuce'"")]"	0	
12	wheat grain yield barley spike genotype spring cultivar irrigation grow	2.8	2.0	3.0	0		2	"[(""'wheat'"", ""'grain'""), (""'yield'"", ""'grow'"")]"	0	
13	temperature climate precipitation weather meteorological climatic annual humidity forecast region	3.0	2.2	3.0	0		2	"[(""'temperature'"", ""'climatic'""), (""'climate'"", ""'meteorological'"")]"	0	
14	evapotranspiration evaporation estimate crop penman method irrigation precipitation requirement weather	2.8	1.8	2.8	0		3	"[(""'evapotranspiration'"", ""'evaporation'""), (""'crop'"", ""'irrigation'""), (""'precipitation'"", ""'weather'"")]"	0	
15	fruit orchard harvest yield acidity pear ripen irrigation vegetative brix	2.8	2.0	3.0	0		7	"[(""'fruit'"", ""'fruit'""), (""'orchard'"", ""'orchard'""), (""'yield'"", ""'yield'""), (""'acidity'"", ""'acidity'""), (""'pear'"", ""'pear'""), (""'ripen'"", ""'ripen'""), (""'irrigation'"", ""'irrigation'"")]"	0	
16	cotton lint boll seed production irrigation fibre crop cultivar planting	2.8	1.8	3.0	0		2	"[(""'cotton'"", ""'fibre'""), (""'boll'"", ""'seed'"")]"	0	
17	maize corn yield wheat crop irrigation growth drought year nebraska	2.6	2.0	3.0	0		2	"[(""'maize'"", ""'corn'""), (""'wheat'"", ""'crop'"")]"	0	
18	cadmium wastewater copper contamination pollution soil zinc sewage metalloid sediment	2.6	2.0	3.0	0		2	"[(""'wastewater'"", ""'sewage'""), (""'pollution'"", ""'contamination'"")]"	0	
19	tillage tiller straw tillering plow chisel soil crop harrow maize	2.8	1.6	3.0	0		4	"[(""'tillage'"", ""'plow'""), (""'tiller'"", ""'plow'""), (""'harrow'"", ""'plow'""), (""'soil'"", ""'maize'"")]"	0	
20	policy management allocation demand development agricultural stakeholder governance region reform	2.8	1.6	3.0	0		7	"[(""'policy'"", ""'policy'""), (""'management'"", ""'management'""), (""'allocation'"", ""'allocation'""), (""'demand'"", ""'demand'""), (""'development'"", ""'development'""), (""'agricultural'"", ""'agricultural'""), (""'stakeholder'"", ""'"")]"	0	
21	turfgrass bermudagrass ryegrass bentgrass bluegrass perennial wheatgrass bromegrass pasture cultivar	2.8	2.0	3.0	1	'cultivar'	5	"[(""'turfgrass'"", ""'ryegrass'""), (""'turfgrass'"", ""'bluegrass'""), (""'turfgrass'"", ""'pasture'""), (""'perennial'"", ""'perennial'""), (""'wheatgrass'"", ""'ryegrass'"")]"	0	
22	soil depth sample topsoil texture horizon surface land variability subsoil	2.6	2.0	3.0	0		7	"[(""'soil'"", ""'soil'""), (""'depth'"", ""'depth'""), (""'sample'"", ""'sample'""), (""'topsoil'"", ""'topsoil'""), (""'texture'"", ""'texture'""), (""'horizon'"", ""'horizon'""), (""'surface'"", ""'surface'"")]"	0	
23	grape vineyard berry vine table chardonnay tannin fruit climate harvest	2.4	2.2	2.8	1	'table'	2	"[(""'grape'"", ""'berry'""), (""'vineyard'"", ""'vine'"")]"	0	
24	river reservoir runoff catchment streamflow hydrological downstream watershed flood tributary	3.0	2.0	3.0	0		5	"[(""'river'"", ""'streamflow'""), (""'watershed'"", ""'catchment'""), (""'reservoir'"", ""'hydrological'""), (""'downstream'"", ""'flood'""), (""'tributary'"", ""'tributary'"")]"	0	
25	potato tuber russet yield cultivar irrigation crop planting fertilizer kufri	3.0	2.2	2.6	2	'irrigation' 'fertilizer'	3	"[(""'potato'"", ""'cultivar'""), (""'tuber'"", ""'yield'""), (""'irrigation'"", ""'watering'"")]"	0	
26	canopy vegetation ndvi reflectance uav infrared cwsi camera aerial resolution	3.0	2.2	3.0	0		2	"[(""'vegetation'"", ""'ndvi'""), (""'uav'"", ""'aerial'"")]"	0	
27	sir upland map rainfed ecosystem irrigated land rice area water	2.4	1.8	2.8	0		2	"[(""'land'"", ""'area'""), (""'water'"", ""'rainfed'"")]"	0	
28	moisture sensor soil measurement zone substrate dielectric calibration surface wireless	3.0	2.0	3.0	1	'wireless'	3	"[(""'moisture'"", ""'substrate'""), (""'sensor'"", ""'wireless'""), (""'calibration'"", ""'measurement'"")]"	0	
29	arid region desert climate desertification agricultural zone ecosystem landscape adaptation	2.6	2.0	3.0	0		4	"[(""'arid'"", ""'desert'""), (""'desert'"", ""'desertification'""), (""'region'"", ""'zone'""), (""'ecosystem'"", ""'landscape'"")]"	0	
30	pasture dairy grazing sheep livestock cattle beef feeding farm herd	3.0	2.4	3.0	0		5	"[(""'pasture'"", ""'grazing'""), (""'dairy'"", ""'feeding'""), (""'sheep'"", ""'herd'""), (""'cattle'"", ""'livestock'""), (""'beef'"", ""'cattle'"")]"	0	
31	mulch mulching straw biodegradable polyethylene mulched irrigation soil maize crop	2.6	2.2	2.8	3	'irrigation' 'maize' 'crop'	2	"[(""'mulch'"", ""'mulching'""), (""'mulch'"", ""'mulched'"")]"	0	
