ID	Topic words	Coherence	Repetitive	Readability	Number of Outliers	Outliers	Number of Same Concept Pairs	Same Concept Pairs	Number of Non-words	Non-words
0	wanna support city excuse york dslr penny flip rhino photograph	2.2	1.4	2.8	2	'penny' 'flip'	6	"[(""'wanna'"", ""'want'""), (""'support'"", ""'assist'""), (""'city'"", ""'metropolis'""), (""'excuse'"", ""'justification'""), (""'york'"", ""'york'""), (""'dslr'"", ""'dslr'"")]"	0	
1	lose weight kick excited positive imma thought reading lbs effect	2.2	1.8	2.2	1	'imma'	7	"[(""'lose'"", ""'lose'""), (""'weight'"", ""'weight'""), (""'kick'"", ""'kick'""), (""'excited'"", ""'excited'""), (""'positive'"", ""'positive'""), (""'thought'"", ""'thought'""), (""'reading'"", ""'reading'"")]"	1	'imma'
2	hair stuff effort drive pretend peace business high load force	2.6	1.6	2.8	1	'peace'	3	"[(""'effort'"", ""'drive'""), (""'business'"", ""'load'""), (""'high'"", ""'force'"")]"	0	
3	watch netflix kill episode friends pet eye season head stack	2.4	1.6	3.0	3	'kill' 'head' 'stack'	8	"[(""'episode'"", ""'episode'""), (""'season'"", ""'season'""), (""'watch'"", ""'watch'""), (""'pet'"", ""'pet'""), (""'netflix'"", ""'netflix'""), (""'head'"", ""'head'""), (""'stack'"", ""'stack'""), (""'eye'"", ""'eye'"")]"	0	
4	today listen sugar cookie homeless cross rule cheek disappoint low	2.2	2.2	2.8	1	'homeless'	3	"[(""'cookie'"", ""'cookie'""), (""'homeless'"", ""'homeless'""), (""'low'"", ""'low'"")]"	0	
5	nice school weird neighbor small fix manage express compassion poorly	2.6	1.6	2.8	2	'fix' 'manage'	1	"[(""'neighbor'"", ""'neighbor'"")]"	0	
6	daily lie everybody community party root refer stay dress west	2.0	2.2	3.0	3	'lie' 'root' 'dress'	2	"[(""'daily'"", ""'everybody'""), (""'root'"", ""'stay'"")]"	0	
7	drink coffee head kiss ball screw cold pen pot case	2.0	2.4	2.8	2	'screw' 'pen'	2	"[(""'drink'"", ""'coffee'""), (""'ball'"", ""'pen'"")]"	0	
8	cotton umm jointhefamily consistent search newjob dont dirt submit bedscroll	2.2	2.6	1.8	1	'umm'	7	"[(""'cotton'"", ""'cotton'""), (""'umm'"", ""'umm'""), (""'jointhefamily'"", ""'jointhefamily'""), (""'consistent'"", ""'consistent'""), (""'search'"", ""'search'""), (""'newjob'"", ""'newjob'""), (""'dont'"", ""'"")]"	0	
9	healthy travel increase inspiration patient chance emotional smoothie physical brown	2.2	2.2	2.8	1	'brown'	2	"[(""'healthy'"", ""'physical'""), (""'smoothie'"", ""'brown'"")]"	0	
10	quit fast food lmfao sign star procrastination potato couch cigarette	2.0	2.2	2.4	2	'lmfao' 'cigarette'	1	"[(""'food'"", ""'potato'"")]"	0	
11	pray account hug somebody blessing twitter engage tennis resolut touch	2.2	2.4	2.6	2	'twitter' 'tennis'	2	"[(""'account'"", ""'blessing'""), (""'engage'"", ""'resolut'"")]"	0	
12	girl kind pack notice beautiful vacation fam material history prob	2.2	1.6	2.6	1	'prob'	3	"[(""'girl'"", ""'kind'""), (""'pack'"", ""'material'""), (""'history'"", ""'vacation'"")]"	0	
13	long shoe sock miss embrace paper wash instead hurt mind	2.2	2.4	3.0	2	'sock' 'wash'	1	"[(""'shoe'"", ""'sock'"")]"	0	
14	game food job list feel seriously sad vow suck add	1.6	1.6	2.8	2	'vow' 'suck'	4	"[(""'game'"", ""'game'""), (""'job'"", ""'job'""), (""'list'"", ""'list'""), (""'feel'"", ""'feel'"")]"	0	
15	finish draw breakfast adult meal intensely novel write excited run	2.8	2.0	3.0	1	'run'	7	"[(""'finish'"", ""'end'""), (""'draw'"", ""'write'""), (""'breakfast'"", ""'meal'""), (""'adult'"", ""'mature'""), (""'intensely'"", ""'strongly'""), (""'novel'"", ""'new'""), (""'write'"", ""'record'"")]"	0	
16	thank look morning video routine podcast eve check solidify ultron	2.2	1.8	3.0	1	'ultron'	3	"[(""'morning'"", ""'morning'""), (""'video'"", ""'video'""), (""'podcast'"", ""'podcast'"")]"	0	
17	bad wait super complain attention realize situation jump january pay	2.6	2.0	3.0	0		1	"[(""'situation'"", ""'situation'"")]"	0	
18	yesterday app arm expect remind delete button financially false facebook	2.0	2.4	2.8	1	'false'	7	"[(""'yesterday'"", ""'yesterday'""), (""'app'"", ""'app'""), (""'arm'"", ""'arm'""), (""'expect'"", ""'expect'""), (""'remind'"", ""'remind'""), (""'delete'"", ""'delete'""), (""'button'"", ""'button'"")]"	0	
19	post photo sound upset meat tomorrow goal gunna today yoga	2.0	1.6	2.6	2	'gunna' 'meat'	7	"[(""'tomorrow'"", ""'tomorrow'""), (""'goal'"", ""'goal'""), (""'meat'"", ""'meat'""), (""'sound'"", ""'sound'""), (""'post'"", ""'post'""), (""'photo'"", ""'photo'""), (""'yoga'"", ""'yoga'"")]"	0	
20	smell code soul countdown succeed judgmental document script resoluti wear	2.4	1.8	2.8	1	'wear'	1	"[(""'smell'"", ""'soul'"")]"	0	
21	place boyfriend important store email welcome midnight newsletter unsubscribe kill	1.8	2.2	2.8	1	'kill'	3	"[(""'boyfriend'"", ""'store'""), (""'email'"", ""'newsletter'""), (""'kill'"", ""'unsubscribe'"")]"	0	
22	bacon ground article burger desk real fish organized beyonc obama	2.6	1.6	2.8	3	'desk' 'beyonc' 'obama'	1	"[(""'bacon'"", ""'fish'"")]"	0	
23	buy forward dance adventure look consume till master honor honest	2.6	1.6	3.0	0		1	"[(""'honor'"", ""'honest'"")]"	0	
24	gym visit achieve grateful quote stupid text tomorrow reply vision	2.4	2.6	2.8	1	'stupid'	2	"[(""'gym'"", ""'visit'""), (""'tomorrow'"", ""'reply'"")]"	0	
25	live improve moment christ debt bless fruit center quality family	2.6	2.0	3.0	1	'debt'	7	"[(""'live'"", ""'life'""), (""'improve'"", ""'enhance'""), (""'moment'"", ""'instant'""), (""'christ'"", ""'jesus'""), (""'debt'"", ""'owe'""), (""'bless'"", ""'praise'""), (""'fruit'"", ""'produ"")]"	0	
26	learn instead use nyr debate plus cig salad jordan hard	2.0	2.4	2.8	2	'nyr' 'cig'	3	"[(""'learn'"", ""'use'""), (""'cig'"", ""'jordan'""), (""'nyr'"", ""'salad'"")]"	2	'nyr' 'cig'
27	pizza matter dog winter glass public parent classic calendar celebrate	2.2	2.4	3.0	0		7	"[(""'pizza'"", ""'pizza'""), (""'matter'"", ""'matter'""), (""'dog'"", ""'dog'""), (""'winter'"", ""'winter'""), (""'glass'"", ""'glass'""), (""'public'"", ""'public'""), (""'parent'"", ""'parent'"")]"	0	
28	fucking single song pick drop busy edit properly dip publish	2.4	1.8	2.6	1	'dip'	3	"[(""'fucking'"", ""'single'""), (""'pick'"", ""'drop'""), (""'busy'"", ""'publish'"")]"	0	
29	workout run bring early wake fall child cardio night fairly	2.8	1.6	3.0	1	'child'	3	"[(""'workout'"", ""'run'""), (""'child'"", ""'night'""), (""'fairly'"", ""'early'"")]"	0	
30	past save ask future date begin focused stay alot intake	2.2	2.2	2.6	0		2	"[(""'past'"", ""'future'""), (""'stay'"", ""'alot'"")]"	0	
31	bitch water remove folk dad girlfriend punch tired pop savage	2.2	1.8	2.8	0		2	"[(""'bitch'"", ""'girlfriend'""), (""'pop'"", ""'pop'"")]"	0	
32	close decide bit completely reality release husband hungry popular cake	2.2	2.6	2.8	2	'bit' 'hungry'	5	"[(""'close'"", ""'reality'""), (""'decide'"", ""'popular'""), (""'bit'"", ""'hungry'""), (""'completely'"", ""'release'""), (""'husband'"", ""'cake'"")]"	0	
33	yes night black faith sport mcdonald matter chapter piece value	2.2	2.0	2.8	1	'mcdonald'	1	"[(""'faith'"", ""'value'"")]"	0	
34	goal eve ass fun set clear mind truly gay meet	2.4	2.2	2.6	2	'ass' 'gay'	3	"[(""'goal'"", ""'truly'""), (""'set'"", ""'clear'""), (""'fun'"", ""'meet'"")]"	0	
35	focus gain avoid fail true january way accomplish come drama	2.2	2.4	3.0	1	'drama'	3	"[(""'gain'"", ""'accomplish'""), (""'avoid'"", ""'fail'""), (""'true'"", ""'january'"")]"	0	
36	man cut share wine short hater pinterest apartment journal reflect	2.2	2.4	2.8	2	'hater' 'pinterest'	2	"[(""'man'"", ""'hater'""), (""'journal'"", ""'reflect'"")]"	0	
37	smoking quit bang writing march dedicate jan gainz bridge tobacco	2.6	2.4	2.6	3	'bang' 'march' 'dedicate'	7	"[(""'smoking'"", ""'tobacco'""), (""'quit'"", ""'quit'""), (""'bang'"", ""'bang'""), (""'writing'"", ""'writing'""), (""'march'"", ""'march'""), (""'dedicate'"", ""'dedicate'""), (""'jan'"", ""'jan'"")]"	0	
38	lot half pant waste wear horrible match fun sneaker fact	2.4	2.0	3.0	0		7	"[(""'lot'"", ""'many'""), (""'half'"", ""'half'""), (""'pant'"", ""'pant'""), (""'waste'"", ""'waste'""), (""'wear'"", ""'wear'""), (""'horrible'"", ""'horrible'""), (""'match'"", ""'match'"")]"	0	
39	play end guitar house learn toilet prosper totally video doable	2.0	2.0	2.8	1	'toilet'	4	"[(""'play'"", ""'doable'""), (""'end'"", ""'prosper'""), (""'guitar'"", ""'video'""), (""'house'"", ""'toilet'"")]"	0	
40	world music enjoy advice achievable wedding hope agree extra selfimprovement	2.6	1.6	2.6	1	'extra'	4	"[(""'advice'"", ""'selfimprovement'""), (""'hope'"", ""'achievable'""), (""'wedding'"", ""'enjoy'""), (""'extra'"", ""'agree'"")]"	0	
41	real fitness online soon negativity learn language movie inspire goal	2.4	1.8	3.0	2	'movie' 'inspire'	5	"[(""'online'"", ""'online'""), (""'fitness'"", ""'fitness'""), (""'learn'"", ""'learn'""), (""'movie'"", ""'movie'""), (""'goal'"", ""'goal'"")]"	0	
42	stay actually decision literally goals haha got hell ice track	2.2	2.0	2.6	2	'haha' 'hell'	6	"[(""'stay'"", ""'stay'""), (""'actually'"", ""'actually'""), (""'decision'"", ""'decision'""), (""'literally'"", ""'literally'""), (""'goals'"", ""'goals'""), (""'haha'"", ""'haha'"")]"	1	'haha'
43	twice career youtube summer position aim february workhard wars week	2.4	1.8	3.0	1	'wars'	7	"[(""'twice'"", ""'twice'""), (""'career'"", ""'career'""), (""'youtube'"", ""'youtube'""), (""'summer'"", ""'summer'""), (""'position'"", ""'position'""), (""'aim'"", ""'aim'""), (""'february'"", ""'f"")]"	0	
44	leave diet negative rid add coke min crap vice zero	2.2	2.2	2.2	2	'coke' 'zero'	3	"[(""'diet'"", ""'min'""), (""'rid'"", ""'crap'""), (""'zero'"", ""'negative'"")]"	0	
45	far order foot limit idgaf beginnings hear prayer location abs	3.0	1.8	2.8	2	'idgaf' 'abs'	5	"[(""'far'"", ""'limit'""), (""'order'"", ""'idgaf'""), (""'foot'"", ""'location'""), (""'prayer'"", ""'beginnings'""), (""'hear'"", ""'abs'"")]"	1	'idgaf'
46	step simple old attitude voice lord butt difference shut phrase	2.2	2.4	3.0	1	'butt'	3	"[(""'step'"", ""'shut'""), (""'voice'"", ""'phrase'""), (""'simple'"", ""'difference'"")]"	0	
47	resolve guy stick mom slap cigarettes smoke quit right planning	2.6	2.0	2.6	4	'guy' 'smoke' 'cigarettes' 'quit'	1	"[(""'quit'"", ""'smoke'"")]"	0	
48	bed baby yoga mile throw roll push air practice dance	2.0	2.4	2.8	0		1	"[(""'practice'"", ""'dance'"")]"	0	
49	pound treat create gain way outside project mixtape image record	2.8	2.6	2.4	1	'mixtape'	2	"[(""'pound'"", ""'gain'""), (""'mixtape'"", ""'record'"")]"	0	
50	word speak action bae treat able use mix handle relate	2.4	2.4	2.8	1	'bae'	5	"[(""'word'"", ""'able'""), (""'speak'"", ""'treat'""), (""'action'"", ""'use'""), (""'bae'"", ""'able'""), (""'treat'"", ""'relate'"")]"	0	
51	great white skinny lifestyle blood journey pressure goal plant base	2.6	2.0	3.0	1	'base'	2	"[(""'lifestyle'"", ""'journey'""), (""'base'"", ""'blood'"")]"	0	
