ID	Topic words	Coherence	Repetitive	Readability	Number of Outliers	Outliers	Number of Same Concept Pairs	Same Concept Pairs	Number of Non-words	Non-words
0	action science national program department plan knowledge transfer state local	3.0	2.0	3.0	2	'science' 'knowledge'	2	"[(""'state'"", ""'national'""), (""'local'"", ""'state'"")]"	0	
1	actual series station fao meteorological classification weather eto aerial uav	3.0	2.0	3.0	3	'fao' 'uav' 'aerial'	3	"[(""'fao'"", ""'uav'""), (""'series'"", ""'station'""), (""'aerial'"", ""'uav'"")]"	3	'fao' 'eto' 'uav'
2	square mean correlation coefficient relationship error deviation length correlate linear	3.0	1.0	3.0	1	'length'	2	"[(""'correlation'"", ""'correlate'""), (""'coefficient'"", ""'correlation'"")]"	1	'correlate'
3	expansion degradation cultivate cropland urban farmland arable land area forest	3.0	1.2	3.0	2	'urban' 'degradation'	2	"[(""'cropland'"", ""'farmland'""), (""'farmland'"", ""'arable'"")]"	1	'arable'
4	feed import product milk export industry cultivation dairy fuel cycle	2.0	1.8	3.0	2	'fuel' 'cycle'	1	"[(""'import'"", ""'export'"")]"	0	
5	conventional practice rice weed paddy pest cultivation pesticide field technology	3.0	1.8	3.0	2	'weed' 'pest'	0	[]	1	'weed'
6	shallow seawater origin isotopic suitability dominant rock isotope district hard	2.2	2.0	3.0	3	'origin' 'district' 'hard'	1	"[(""'isotopic'"", ""'isotope'"")]"	1	'isotopic'
7	block receive herbicide spray emergence week pre split plot control	3.0	2.0	3.0	2	'herbicide' 'week'	2	"[(""'pre'"", ""'emergence'""), (""'control'"", ""'spray'"")]"	1	'pre'
8	cluster group principal structure component variance pattern analysis sampling type	3.0	1.8	3.0	3	'variance' 'sampling' 'type'	3	"[(""'cluster'"", ""'group'""), (""'variance'"", ""'structure'""), (""'pattern'"", ""'type'"")]"	1	'principal'
9	rainfed lowland paddy trial upland university wet mixed irri institute	3.0	1.6	3.0	3	'university' 'institute' 'trial'	1	"[(""'irri'"", ""'irrigation'"")]"	1	'irri'
10	irrigation reduce drainage water practice saline efficiency management source loss	3.0	1.8	3.0	2	'loss' 'practice'	3	"[(""'irrigation'"", ""'management'""), (""'drainage'"", ""'management'""), (""'water'"", ""'source'"")]"	0	
11	wue increase reduction straw yield maize efficiency corn grain reduce	3.0	1.0	3.0	2	'straw' 'wue'	2	"[(""'increase'"", ""'yield'""), (""'reduction'"", ""'reduce'"")]"	1	'wue'
12	wetland delta fish watershed downstream nile dam restoration floodplain pond	3.0	1.8	3.0	3	'fish' 'dam' 'pond'	2	"[(""'watershed'"", ""'floodplain'""), (""'delta'"", ""'floodplain'"")]"	0	
13	prediction linear optimal simulation uncertainty fit optimization multi artificial machine	3.0	1.4	3.0	2	'multi' 'artificial'	2	"[(""'optimization'"", ""'optimal'""), (""'machine'"", ""'artificial'"")]"	1	'multi'
14	grape olive wine orchard drip sprinkler oil apple cherry tomato	2.0	2.0	3.0	3	'drip' 'sprinkler' 'tomato'	1	"[(""'grape'"", ""'wine'"")]"	1	'drip'
15	ips adi fdi accumulative lrwc soyabean sws prb bpm ventilate	1.0	2.8	2.0	2	'ventilate' 'accumulative'	3	"[(""'ips'"", ""'fdi'""), (""'lrwc'"", ""'sws'""), (""'bpm'"", ""'prb'"")]"	2	'lrwc' 'prb'
16	potato residue rotation soybean conventional corn alfalfa sorghum forage cotton	2.6	2.0	3.0	2	'residue' 'rotation'	5	"[(""'soybean'"", ""'soybean'""), (""'corn'"", ""'corn'""), (""'cotton'"", ""'cotton'""), (""'alfalfa'"", ""'alfalfa'""), (""'sorghum'"", ""'sorghum'"")]"	0	
17	allocation supply demand right resource user water blue virtual trade	3.0	1.8	3.0	2	'blue' 'virtual'	0	[]	1	'blue'
18	respondent access village family market adoption member extension income education	3.0	2.0	3.0	1	'market'	2	"[(""'access'"", ""'extension'""), (""'adoption'"", ""'member'"")]"	1	'respondent'
19	exposure health contaminate contamination industrial safety risk heavy reuse human	3.0	1.2	3.0	1	'reuse'	1	"[(""'contaminate'"", ""'contamination'"")]"	1	'contaminate'
20	usda exp ars joint fdi adi accumulative ips pfp apri	2.0	2.0	2.0	3	'joint' 'ips' 'pfp'	4	"[(""'usda'"", ""'ars'""), (""'fdi'"", ""'adi'""), (""'ips'"", ""'pfp'""), (""'exp'"", ""'apri'"")]"	1	'apri'
21	adi ips accumulative soyabean sws lrwc znso₄ ccs uncovered bpm	1.6	3.0	2.0	2	'bpm' 'uncovered'	2	"[(""'znso₄'"", ""'ccs'""), (""'bpm'"", ""'none'"")]"	1	'znso₄'
22	profile layer soil moisture sodicity texture deep sodic sandy clay	3.0	1.6	3.0	1	'deep'	1	"[(""'sodic'"", ""'sodicity'"")]"	1	'sodic'
23	medium substrate pot culture solution greenhouse uptake hydroponic container tomato	3.0	1.8	3.0	1	'tomato'	1	"[(""'container'"", ""'pot'"")]"	1	'substrate'
24	cell disease infection spot isolate agent host sequence wilt pest	3.0	1.8	3.0	1	'sequence'	2	"[(""'disease'"", ""'infection'""), (""'host'"", ""'agent'"")]"	1	'wilt'
25	fresh height number stem length weight diameter shoot leave mass	3.0	1.0	3.0	1	'number'	2	"[(""'diameter'"", ""'length'""), (""'mass'"", ""'weight'"")]"	1	'leave'
26	water quality area low irrigate groundwater suitable high level table	3.0	1.8	3.0	3	'table' 'high' 'low'	1	"[(""'high'"", ""'level'"")]"	2	'low' 'high'
