ID	Topic words	Coherence	Repetitive	Readability	Number of Outliers	Outliers	Number of Same Concept Pairs	Same Concept Pairs	Number of Non-words	Non-words
0	irrigation soil crop plant yield field growth irrigate root application	3.0	1.0	3.0	1	'application'	1	"[(""'irrigate'"", ""'irrigation'"")]"	1	'irrigate'
1	farmer agricultural farm policy analysis rural crop development adoption rmse	3.0	1.8	3.0	1	'rmse'	5	"[(""'farm'"", ""'farmer'""), (""'rural'"", ""'farm'""), (""'agricultural'"", ""'rural'""), (""'crop'"", ""'farm'""), (""'development'"", ""'adoption'"")]"	1	'rmse'
2	rice paddy lowland cultivation yield emission farmer crop fertilizer flooding	3.0	1.8	3.0	3	'emission' 'fertilizer' 'flooding'	0	[]	0	
3	seed plant genotype cultivar height stem germination flowering harvest pine	3.0	1.6	3.0	1	'pine'	0	[]	0	
4	drought leaf photosynthetic chlorophyll antioxidant plant sap proline transpiration peroxidase	3.0	1.6	3.0	2	'peroxidase' 'antioxidant'	0	[]	0	
5	groundwater aquifer recharge hydrochemical basin region geochemical river alluvial irrigation	3.0	1.6	3.0	1	'irrigation'	1	"[(""'groundwater'"", ""'aquifer'"")]"	0	
6	salinity saline nacl salinization tolerance soil sodium irrigation groundwater chloride	3.0	1.0	3.0	3	'irrigation' 'groundwater' 'soil'	2	"[(""'nacl'"", ""'sodium'""), (""'saline'"", ""'salinity'"")]"	1	'nacl'
7	herbicide pesticide pest insecticide aphid mosquito earthworm malaria spray larval	3.0	1.0	3.0	2	'earthworm' 'malaria'	0	[]	1	'larval'
8	irrigation management efficiency deficit scheme crop policy yield agricultural requirement	3.0	2.0	3.0	1	'deficit'	2	"[(""'irrigation'"", ""'scheme'""), (""'management'"", ""'policy'"")]"	0	
9	nitrate nitrogen fertilizer nitrification ammonia nh₃ groundwater soil efficiency irrigation	3.0	1.2	3.0	2	'efficiency' 'irrigation'	1	"[(""'nh₃'"", ""'ammonia'"")]"	1	'nh₃'
10	wastewater reuse sewage sludge contamination irrigate pollutant irrigation contaminate disposal	3.0	1.0	3.0	2	'irrigate' 'irrigation'	1	"[(""'irrigate'"", ""'irrigation'"")]"	1	'contaminate'
11	microbial coli bacteria antibiotic salmonella pathogen rhizosphere coliform lettuce wastewater	3.0	1.0	3.0	2	'lettuce' 'wastewater'	1	"[(""'coli'"", ""'coliform'"")]"	0	
12	wheat grain yield barley spike genotype spring cultivar irrigation grow	3.0	1.8	3.0	2	'irrigation' 'grow'	5	"[(""'wheat'"", ""'barley'""), (""'genotype'"", ""'cultivar'""), (""'irrigation'"", ""'grow'""), (""'grain'"", ""'spike'""), (""'yield'"", ""'grow'"")]"	1	'spike'
13	temperature climate precipitation weather meteorological climatic annual humidity forecast region	3.0	1.0	3.0	2	'annual' 'region'	2	"[(""'climate'"", ""'climatic'""), (""'weather'"", ""'meteorological'"")]"	0	
14	evapotranspiration evaporation estimate crop penman method irrigation precipitation requirement weather	3.0	1.2	3.0	0		1	"[(""'evapotranspiration'"", ""'evaporation'"")]"	1	'penman'
15	fruit orchard harvest yield acidity pear ripen irrigation vegetative brix	3.0	2.0	3.0	3	'irrigation' 'vegetative' 'brix'	1	"[(""'fruit'"", ""'pear'"")]"	1	'brix'
16	cotton lint boll seed production irrigation fibre crop cultivar planting	3.0	1.4	3.0	1	'irrigation'	2	"[(""'cotton'"", ""'fibre'""), (""'lint'"", ""'fibre'"")]"	1	'lint'
17	maize corn yield wheat crop irrigation growth drought year nebraska	3.0	1.6	3.0	2	'year' 'nebraska'	1	"[(""'maize'"", ""'corn'"")]"	1	'nebraska'
18	cadmium wastewater copper contamination pollution soil zinc sewage metalloid sediment	3.0	1.2	3.0	1	'metalloid'	5	"[(""'copper'"", ""'zinc'""), (""'cadmium'"", ""'metalloid'""), (""'wastewater'"", ""'sewage'""), (""'contamination'"", ""'pollution'""), (""'soil'"", ""'sediment'"")]"	1	'metalloid'
19	tillage tiller straw tillering plow chisel soil crop harrow maize	3.0	1.0	3.0	1	'maize'	1	"[(""'plow'"", ""'harrow'"")]"	1	'tillering'
20	policy management allocation demand development agricultural stakeholder governance region reform	3.0	2.0	3.0	1	'reform'	0	[]	0	
21	turfgrass bermudagrass ryegrass bentgrass bluegrass perennial wheatgrass bromegrass pasture cultivar	3.0	1.0	3.0	4	'wheatgrass' 'pasture' 'perennial' 'cultivar'	5	"[(""'bermudagrass'"", ""'turfgrass'""), (""'perennial'"", ""'pasture'""), (""'bentgrass'"", ""'bluegrass'""), (""'ryegrass'"", ""'wheatgrass'""), (""'bromegrass'"", ""'cultivar'"")]"	1	'bromegrass'
22	soil depth sample topsoil texture horizon surface land variability subsoil	3.0	2.0	3.0	2	'variability' 'land'	1	"[(""'topsoil'"", ""'surface'"")]"	1	'variability'
23	grape vineyard berry vine table chardonnay tannin fruit climate harvest	3.0	1.0	3.0	1	'table'	1	"[(""'vine'"", ""'vineyard'"")]"	1	'tannin'
24	river reservoir runoff catchment streamflow hydrological downstream watershed flood tributary	3.0	1.2	3.0	1	'flood'	0	[]	1	'hydrological'
25	potato tuber russet yield cultivar irrigation crop planting fertilizer kufri	3.0	1.6	3.0	1	'kufri'	1	"[(""'russet'"", ""'kufri'"")]"	1	'kufri'
26	canopy vegetation ndvi reflectance uav infrared cwsi camera aerial resolution	3.0	1.8	3.0	1	'camera'	5	"[(""'ndvi'"", ""'cwsi'""), (""'uav'"", ""'aerial'""), (""'infrared'"", ""'camera'""), (""'canopy'"", ""'vegetation'""), (""'reflectance'"", ""'resolution'"")]"	1	'cwsi'
27	sir upland map rainfed ecosystem irrigated land rice area water	3.0	1.8	3.0	2	'map' 'sir'	1	"[(""'irrigated'"", ""'rainfed'"")]"	2	'sir' 'rainfed'
28	moisture sensor soil measurement zone substrate dielectric calibration surface wireless	3.0	2.0	3.0	1	'wireless'	3	"[(""'sensor'"", ""'measurement'""), (""'substrate'"", ""'surface'""), (""'dielectric'"", ""'calibration'"")]"	1	'substrate'
29	arid region desert climate desertification agricultural zone ecosystem landscape adaptation	3.0	1.0	3.0	4	'agricultural' 'ecosystem' 'landscape' 'adaptation'	1	"[(""'desert'"", ""'desertification'"")]"	1	'desertification'
30	pasture dairy grazing sheep livestock cattle beef feeding farm herd	3.0	1.0	3.0	2	'feeding' 'farm'	2	"[(""'cattle'"", ""'livestock'""), (""'sheep'"", ""'livestock'"")]"	0	
31	mulch mulching straw biodegradable polyethylene mulched irrigation soil maize crop	3.0	1.0	3.0	3	'polyethylene' 'irrigation' 'maize'	2	"[(""'mulch'"", ""'mulching'""), (""'mulch'"", ""'mulched'"")]"	1	'polyethylene'
32	olive oil europaea orchard fruit cultivar wastewater barnea irrigation phenolic	3.0	1.6	3.0	3	'wastewater' 'irrigation' 'barnea'	0	[]	1	'barnea'
33	drought vulnerability agricultural climate meteorological spi region hydrological rainfall crop	3.0	1.6	3.0	0		3	"[(""'spi'"", ""'drought'""), (""'rainfall'"", ""'hydrological'""), (""'agricultural'"", ""'crop'"")]"	1	'spi'
