ID	Topic words	Coherence	Repetitive	Readability	Number of Outliers	Outliers	Number of Same Concept Pairs	Same Concept Pairs	Number of Non-words	Non-words
0	management resource allocation optimal decision plan practice conservation demand supply	3.0	1.8	3.0	2	'demand' 'supply'	2	"[(""'management'"", ""'practice'""), (""'demand'"", ""'supply'"")]"	0	
1	drip irrigation sprinkler furrow schedule frequency subsurface regime deficit sdi	3.0	2.0	3.0	4	'deficit' 'regime' 'frequency' 'schedule'	3	"[(""'irrigation'"", ""'subsurface'""), (""'irrigation'"", ""'drip'""), (""'irrigation'"", ""'sprinkler'"")]"	1	'sdi'
2	mean value range coefficient method correlation variation error time square	3.0	2.0	3.0	2	'time' 'square'	2	"[(""'mean'"", ""'value'""), (""'coefficient'"", ""'correlation'"")]"	0	
3	drought tolerance stress tolerant salt genotype heat reproductive moderate trait	3.0	1.4	3.0	1	'moderate'	2	"[(""'stress'"", ""'tolerance'""), (""'tolerant'"", ""'tolerance'"")]"	1	'reproductive'
4	water supply efficiency demand consumption footprint fresh wue saving requirement	3.0	1.0	3.0	1	'footprint'	5	"[(""'demand'"", ""'requirement'""), (""'consumption'"", ""'footprint'""), (""'efficiency'"", ""'saving'""), (""'water'"", ""'fresh'""), (""'supply'"", ""'wue'"")]"	1	'wue'
5	rice emission cultivation paddy flood lowland n₂o cropping awd methane	3.0	2.0	3.0	2	'flood' 'n₂o'	2	"[(""'paddy'"", ""'lowland'""), (""'awd'"", ""'flood'"")]"	1	'n₂o'
6	analysis spatial distribution structure network component cluster reservoir principal function	3.0	2.0	3.0	2	'function' 'reservoir'	2	"[(""'cluster'"", ""'component'""), (""'network'"", ""'structure'"")]"	1	'reservoir'
7	isolate detect strain bacterial specie disease sequence spp host infection	3.0	2.0	3.0	2	'sequence' 'host'	2	"[(""'bacterial'"", ""'specie'""), (""'strain'"", ""'spp'"")]"	2	'specie' 'spp'
8	line cultivar variety hybrid environment selection genetic breeding trait location	3.0	1.4	3.0	3	'line' 'environment' 'location'	2	"[(""'variety'"", ""'cultivar'""), (""'hybrid'"", ""'breeding'"")]"	0	
9	research state scheme project knowledge information program technology institute problem	3.0	1.6	3.0	1	'problem'	2	"[(""'research'"", ""'project'""), (""'information'"", ""'knowledge'"")]"	0	
10	crop requirement rotation cover residue evapotranspiration coefficient maize cropping cotton	3.0	2.0	3.0	1	'coefficient'	1	"[(""'crop'"", ""'cropping'"")]"	1	'evapotranspiration'
11	farm farmer benefit cost farming income adoption access price labor	3.0	1.2	3.0	3	'benefit' 'cost' 'price'	1	"[(""'farm'"", ""'farming'"")]"	0	
