ID	Topic words	Coherence	Repetitive	Readability	Number of Outliers	Outliers	Number of Same Concept Pairs	Same Concept Pairs	Number of Non-words	Non-words
0	learn yoga wanna live fit shape quit job promise fat	2.2	2.0	2.2	3	'quit' 'job' 'promise'	3	"[(""'wanna'"", ""'want'""), (""'quit'"", ""'quit'""), (""'job'"", ""'job'"")]"	1	'wanna'
1	dot dick joke nut dramatic phat bmv type liberal repeat	1.2	2.0	2.0	0		1	"[(""'dot'"", ""'dot'"")]"	3	'dick' 'phat' 'bmv'
2	drink coffee alcohol soda coke whiskey starbucks detox addiction latte	2.8	2.0	3.0	2	'detox' 'addiction'	1	"[(""'soda'"", ""'coke'"")]"	0	
3	tweet twitter instagram facebook gossip socialmedia unfollow phone platform addicted	3.0	1.8	3.0	1	'phone'	2	"[(""'tweet'"", ""'twitter'""), (""'twitter'"", ""'socialmedia'"")]"	0	
4	food pizza chicken taco chipotle meal breakfast recipe gluten mcdonald	2.6	2.0	3.0	1	'gluten'	1	"[(""'food'"", ""'meal'"")]"	1	'mcdonald'
5	workout fitness join treadmill fitbit gymlife golf motivation runchat fitnessmotivation	3.0	2.0	3.0	2	'runchat' 'golf'	1	"[(""'fitness'"", ""'fitnessmotivation'"")]"	0	
6	music listen concert dance mixtape band soundtrack sing musician drum	3.0	1.6	3.0	1	'drum'	4	"[(""'music'"", ""'mixtape'""), (""'listen'"", ""'sing'""), (""'concert'"", ""'band'""), (""'dance'"", ""'drum'"")]"	0	
7	blog netflix mondayblog podcast rachelclarkgiveaway blogge blogging simpson facebook friends	2.0	2.0	2.0	2	'simpson' 'rachelclarkgiveaway'	1	"[(""'blog'"", ""'blogge'"")]"	3	'mondayblog' 'rachelclarkgiveaway' 'blogge'
8	success plan goals step obstacle task achievable realistic hesitation streak	3.0	2.0	3.0	2	'hesitation' 'streak'	1	"[(""'plan'"", ""'goals'"")]"	0	
9	sleep nap morning noon sunrise hibernate routine habit snooze evening	3.0	2.0	3.0	2	'noon' 'evening'	4	"[(""'sleep'"", ""'nap'""), (""'morning'"", ""'noon'""), (""'sunrise'"", ""'morning'""), (""'habit'"", ""'routine'"")]"	0	
10	gainz diet fat pretzel loseweight healthy tweak dropthebabyweight twinkie shed	2.6	2.0	2.2	2	'twinkie' 'pretzel'	5	"[(""'gainz'"", ""'diet'""), (""'diet'"", ""'loseweight'""), (""'loseweight'"", ""'shed'""), (""'fat'"", ""'shed'""), (""'gainz'"", ""'loseweight'"")]"	2	'gainz' 'dropthebabyweight'
11	god pray jesus prayer faith bible bless miracle church hug	3.0	2.0	3.0	1	'hug'	5	"[(""'god'"", ""'jesus'""), (""'prayer'"", ""'pray'""), (""'faith'"", ""'bible'""), (""'bless'"", ""'miracle'""), (""'church'"", ""'hug'"")]"	0	
12	christmas clean room organize apartment stuff folder gift roommate loveyourlife	2.8	1.8	3.0	2	'loveyourlife' 'gift'	3	"[(""'christmas'"", ""'gift'""), (""'room'"", ""'apartment'""), (""'room'"", ""'roommate'"")]"	1	'loveyourlife'
13	january newyearnewme calendar newyearseve birthday cyclical sunday jesusyear jules gregorian	2.8	1.8	2.2	2	'jules' 'jesusyear'	2	"[(""'newyearnewme'"", ""'newyearseve'""), (""'jesusyear'"", ""'gregorian'"")]"	3	'newyearnewme' 'jesusyear' 'jules'
