ID	Topic words	Coherence	Repetitive	Readability	Number of Outliers	Outliers	Number of Same Concept Pairs	Same Concept Pairs	Number of Non-words	Non-words
0	super self hoe january mix ordinarylife save hit damn piss	2.0	1.8	2.0	2	'january' 'mix'	2	"[(""'super'"", ""'ordinarylife'""), (""'save'"", ""'ordinarylife'"")]"	1	'hoe' - Potentially offensive slang
1	friend society workout instead health step lot fitness quit week	2.0	2.0	3.0	2	'instead' 'lot'	3	"[(""'workout'"", ""'fitness'""), (""'step'"", ""'workout'""), (""'week'"", ""'fitness'"")]"	0	
2	stay woman hour meet friend girl fail twice accomplish fitness	2.0	2.0	3.0	1	'fitness'	1	"[(""'woman'"", ""'girl'"")]"	0	
3	instagram facebook peace emotion earth wit truth patients black tennis	2.0	2.0	3.0	2	'tennis' 'patients'	2	"[(""'earth'"", ""'black'""), (""'peace'"", ""'truth'"")]"	0	
4	arm high human writing finish action shoe buy mouth pure	2.0	2.0	3.0	1	pure	2	"[(""'arm'"", ""'shoe'""), (""'high'"", ""'pure'"")]"	0	
5	kiss harmony lmfao nipple currently unproductive page cardio chafe dramatically	2.0	2.0	2.0	3	'currently' 'page' 'cardio'	2	"[(""'currently'"", ""'page'""), (""'currently'"", ""'cardio'"")]"	0	
6	stay gym gain focus read look cookie hand study parent	2.0	2.0	3.0	2	'cookie' 'hand'	2	"[(""'stay'"", ""'parent'""), (""'gym'"", ""'parent'"")]"	0	
7	loosen juice path enjoy condescend writerslife christmas idk properly bacon	2.0	2.0	3.0	3	'christmas' 'idk' 'bacon'	2	"[(""'bacon'"", ""'juice'""), (""'christmas'"", ""'writerslife'"")]"	0	
8	jammed list hopefully bae shape weight wheel turbo order coilover	2.0	2.0	2.0	2	'hopefully' 'bae'	2	"[(""'shape'"", ""'weight'""), (""'wheel'"", ""'turbo'"")]"	0	
9	home buy real phone record deserve hahaha successfully fit training	2.0	2.0	2.0	3	'phone' 'hahaha' 'deserve'	2	"[(""'home'"", ""'real'""), (""'phone'"", ""'record'"")]"	0	
10	res workinn lazyy imaa ready asf delete wage shall high	2.0	2.0	2.0	3	'ready' 'wage' 'shall'	2	"[(""'res'"", ""'ready'""), (""'wage'"", ""'high'"")]"	3	'imaa' 'asf' 'lazyy'
11	learn bad weight gym week way read lmfao kiss watch	2.0	2.0	2.0	2	'lmfao' 'kiss'	2	"[(""'learn'"", ""'read'""), (""'gym'"", ""'week'"")]"	0	
12	true rid listen fucking self alcohol job bud focused term	2.0	2.0	2.0	0		2	"[(""'self'"", ""'bud'""), (""'job'"", ""'term'"")]"	0	
13	bible smoke jesus appreciated draw dont bud fucking workout harbaugh	2.0	2.0	2.0	4	'appreciated' 'draw' 'workout' 'harbaugh'	2	"[(""'bible'"", ""'jesus'""), (""'workout'"", ""'harbaugh'"")]"	1	'fucking' - Profanity
14	meet bitch game bite poorly ready pack weird pic girl	2.0	2.0	2.0	2	'pic' 'girl'	2	"[(""'game'"", ""'pack'""), (""'girl'"", ""'pic'"")]"	0	
15	movie bad workout nervous change shy correct decide hour thankful	2.0	2.0	3.0	2	'workout' 'hour'	2	"[(""'change'"", ""'correct'""), (""'nervous'"", ""'shy'"")]"	0	
16	spend gain positive right week funny gym twitter bed hoe	2.0	2.0	2.0	1	'hoe'	2	"[(""'bed'"", ""'gym'""), (""'funny'"", ""'positive'"")]"	1	'hoe'
17	wine person book lot nye miss lesson read swollen gym	2.0	2.0	2.0	2	'gym' 'swollen'	1	"[(""'person'"", ""'miss'"")]"	0	
18	week grow club eve hour concert supper read smoke control	2.0	2.0	3.0	2	'read' 'smoke'	2	"[(""'week'"", ""'hour'""), (""'supper'"", ""'eve'"")]"	0	
19	negative actually success teach publish pinterest gambling kenny imponderabilia content	2.0	2.0	3.0	2	kenny imponderabilia	2	"[(""'content'"", ""'publish'""), (""'content'"", ""'teach'"")]"	1	'kenny' - Likely a proper name
20	hate come relationship hahaha burrito soundtrack use amazing typo complete	2.0	2.0	2.0	3	'burrito' 'hahaha' 'soundtrack'	1	"[(""'hahaha'"", ""'amazing'"")]"	0	
21	vine play cause treat dance better finally dedicated drunk jesus	2.0	2.0	2.0	1	'jesus'	3	"[(""'vine'"", ""'play'""), (""'better'"", ""'treat'""), (""'finally'"", ""'better'"")]"	0	
22	finally self wish story mistake serve titie laugh grow smoke	2.0	2.0	3.0	2	titie smoke	1	"[(""'self'"", ""'titie'"")]"	0	
23	gym weight social book goal lose healthy welcome god everyday	2.0	2.0	3.0	2	'book' 'god'	3	"[(""'gym'"", ""'weight'""), (""'gym'"", ""'healthy'""), (""'weight'"", ""'lose'"")]"	0	
24	guess yeah heck mile february pile morning memory penny squat	2.0	2.0	3.0	4	'mile' 'february' 'memory' 'penny'	2	"[(""'mile'"", ""'heck'""), (""'memory'"", ""'penny'"")]"	0	
25	wales page cotswolds lake calendar naw ready chore complain film	2.0	2.0	3.0	4	'naw' 'ready' 'chore' 'complain'	2	"[(""'lake'"", ""'page'""), (""'naw'"", ""'ready'"")]"	0	
26	punctuation future drive old sound thank treat wish sleep listen	2.0	2.0	3.0	2	'future' 'wish'	1	"[(""'thank'"", ""'wish'"")]"	0	
27	reduce sock job account mad follower bitches oregon culture indulge	2.0	2.0	2.0	3	'sock' 'oregon' 'culture'	2	"[(""'sock'"", ""'oregon'""), (""'mad'"", ""'bitches'"")]"	0	
28	week bikini haha relationship happen patience friend lol yoga personal	2.0	2.0	3.0	4	'bikini' 'haha' 'lol' 'yoga'	1	"[(""'haha'"", ""'lol'"")]"	2	'haha' 'lol'
29	exercise world careful way goal learn stay list fit care	2.0	2.0	3.0	2	world care	2	"[(""'exercise'"", ""'fit'""), (""'care'"", ""'careful'"")]"	0	
30	button head help pain car hug glamour drink laugh mystery	2.0	2.0	3.0	0		2	"[(""'head'"", ""'pain'""), (""'drink'"", ""'laugh'"")]"	0	
31	live music stick random father zone promise act marry bite	2.0	2.0	2.4	3	stick random bite	3	"[(""'father'"", ""'promise'""), (""'father'"", ""'bite'""), (""'stick'"", ""'zone'"")]"	0	
32	positive stay hard right slap lbs look honor criticism energy	2.0	2.0	3.0	2	'lbs' 'slap'	2	"[(""'positive'"", ""'honor'""), (""'lbs'"", ""'slap'"")]"	0	
33	single talk ask future plane tho achieve fall mediocre choose	2.0	2.0	2.0	2	'tho' 'future'	2	"[(""'single'"", ""'choose'""), (""'future'"", ""'achieve'"")]"	0	
34	great meet stay worth twitter mind relationship sleep share donate	2.0	2.0	3.0	2	twitter donate	2	"[(""'mind'"", ""'sleep'""), (""'relationship'"", ""'share'"")]"	0	
35	know healthy sure thank right pack spend long music use	2.0	2.0	3.0	2	'music' 'use'	3	"[(""'know'"", ""'sure'""), (""'know'"", ""'right'""), (""'healthy'"", ""'thank'"")]"	0	
36	man gop rino boehnermustgo promulgate establishment garbage mcconnelle ariel meet	2.0	2.0	2.0	2	'ariel' 'meet'	2	"[(""'gop'"", ""'mcconnelle'""), (""'boehnermustgo'"", ""'establishment'"")]"	3	'boehnermustgo' 'rino' 'ariel'
37	salad seriously channel completely cabin sass mean late live history	2.0	2.0	3.0	2	'history' 'sass'	1	"[(""'mean'"", ""'sass'"")]"	0	
38	week leave twice castle accept read turn instead involve create	2.0	2.0	3.0	2	castle read	2	"[(""'week'"", ""'twice'""), (""'castle'"", ""'instead'"")]"	0	
39	read far thank weight drink type plan continue earlystart identity	2.0	2.0	3.0	3	'far' 'weight' 'identity'	2	"[(""'read'"", ""'type'""), (""'earlystart'"", ""'continue'"")]"	0	
40	end write yesterday workout place vow pet month master yoga	2.0	2.0	3.0	2	'pet' 'yoga'	2	"[(""'end'"", ""'yesterday'""), (""'write'"", ""'master'"")]"	0	
41	father real idk pee vow couple invite desire chorgrapher lil	2.0	2.0	2.0	3	'pee' 'chorgrapher' 'lil'	2	"[(""'father'"", ""'real'""), (""'couple'"", ""'invite'"")]"	0	
42	plan shoot look swift cause gelek fun teaching pay bold	2.0	2.0	3.0	2	gelek fun	2	"[(""'gelek'"", ""'teaching'""), (""'fun'"", ""'teaching'"")]"	0	
43	baby know paint beer attention health upset pound great actually	2.0	2.0	2.0	1	'actually'	2	"[(""'baby'"", ""'know'""), (""'beer'"", ""'pound'"")]"	0	
44	hurt forgiveness power chuck neighbor newyearseve unapologetically important screw countdown	2.0	2.0	3.0	3	'chuck' 'newyearseve' 'countdown'	2	"[(""'hurt'"", ""'screw'""), (""'newyearseve'"", ""'countdown'"")]"	0	
45	weight cigarette gym healthy lose loss stay nap right instead	2.4	2.0	3.0	1	'instead'	2	"[(""'weight'"", ""'loss'""), (""'gym'"", ""'stay'"")]"	0	
46	watch close join fun tonight tix week article chop support	2.0	2.0	3.0	2	'tonight' 'tix'	3	"[(""'watch'"", ""'tonight'""), (""'watch'"", ""'tix'""), (""'join'"", ""'support'"")]"	0	
47	quit grow maybe stay marry door music binge jesus radio	2.0	2.0	3.0	2	'jesus' 'radio'	1	"[(""'music'"", ""'radio'"")]"	0	
48	voice drop turn concert wait literally status smell bullshit tithe	2.0	2.0	2.0	1	'concert'	2	"[(""'status'"", ""'tithe'""), (""'voice'"", ""'turn'"")]"	0	
49	gain actually especially reach ironic calendar smoking jesus accomplish ass	1.0	2.0	2.0	2	'jesus' 'ass'	2	"[(""'ironic'"", ""'jesus'""), (""'smoking'"", ""'ass'"")]"	0	
50	far form dollar music trip mat dogslife apologize scouty philosophy	2.0	2.0	3.0	2	'apologize' 'philosophy'	1	"[(""'dogslife'"", ""'dog'"")]"	0	
51	enjoy reach appreciate desire free hell shark masterbate fin success	2.0	2.0	2.0	3	'hell' 'masterbate' 'shark'	2	"[(""'shark'"", ""'fin'""), (""'success'"", ""'enjoy'"")]"	0	
52	drive youtube ultron res heart post mind unite cydonia hear	2.0	2.0	2.0	3	'ultron' 'cydonia' 'hear'	2	"[(""'heart'"", ""'mind'""), (""'youtube'"", ""'drive'"")]"	0	
53	goal eve drink come white monday fitness twitter habit ready	2.0	2.0	3.0	4	'eve' 'white' 'twitter' 'ready'	2	"[(""'monday'"", ""'eve'""), (""'fitness'"", ""'habit'"")]"	0	
54	tomorrow monday ready fucking pray live big fight suspect energy	2.0	2.0	2.0	4	'ready' 'pray' 'live' 'energy'	2	"[(""'live'"", ""'ready'""), (""'big'"", ""'energy'"")]"	0	
55	music manage cream soon strong hangover currently hefty agree lot	2.0	2.0	3.0	3	'soon' 'hefty' 'lot'	2	"[(""'cream'"", ""'lot'""), (""'hefty'"", ""'strong'"")]"	0	
56	fun beer maybe follower healthy taco read spend drink run	2.0	2.0	3.0	3	'healthy' 'read' 'spend'	1	"[(""'beer'"", ""'drink'"")]"	0	
57	dream practice lot treat technology butts way bitch cigarettes bit	1.8	2.0	2.0	2	'butts' 'bitch'	1	"[(""'lot'"", ""'bit'"")]"	2	'butts' 'bitch'
58	friend way maybe finish degree face place brtrend workout newyearnewme	2.0	2.0	3.0	2	'newyearnewme' 'brtrend'	4	"[(""'friend'"", ""'way'""), (""'friend'"", ""'maybe'""), (""'degree'"", ""'finish'""), (""'newyearnewme'"", ""'way'"")]"	0	
59	house past escape drunk meet wind sandal cig toilet white	2.0	2.0	2.0	3	'wind' 'sandal' 'white'	1	"[(""'white'"", ""'toilet'"")]"	0	
60	attitude realistic planet straighten startup watch dslr recipe project refuse	2.0	2.0	3.0	2	'dslr' 'recipe'	2	"[(""'attitude'"", ""'refuse'""), (""'startup'"", ""'project'"")]"	0	
61	fuck week instead feel home resolve actually right edge join	2.0	2.0	3.0	3	'week' 'home' 'right'	2	"[(""'fuck'"", ""'right'""), (""'home'"", ""'feel'"")]"	0	
62	look kenya commit football friends galaxy excercise upgrade gouda hubby	2.0	2.0	2.6	2	gouda hubby	1	"[(""'hubby'"", ""'husband'"")]"	0	
63	attention decision proud step straight feeling daughter manage night bring	2.0	2.0	3.0	1	'proud'	2	"[(""'feeling'"", ""'proud'""), (""'daughter'"", ""'step'"")]"	0	
64	kick baby thank legging white shin able code cookie science	2.0	2.0	2.0	3	'legging' 'cookie' 'science'	2	"[(""'kick'"", ""'shin'""), (""'cookie'"", ""'code'"")]"	0	
65	thank workout drink girl facebook wana holiday especially ambitious perk	2.0	2.0	2.0	3	'facebook' 'holiday' 'ambitious'	2	"[(""'thank'"", ""'perk'""), (""'workout'"", ""'perk'"")]"	0	
66	habit ahead accept email share tank scotch change accomplish drink	2.0	2.0	3.0	0		3	"[(""'habit'"", ""'change'""), (""'habit'"", ""'drink'""), (""'email'"", ""'share'"")]"	0	
67	respect spend daily grind awesome struggle quote favorite watch care	2.0	2.0	3.0	0		2	"[(""'daily'"", ""'grind'""), (""'favorite'"", ""'watch'"")]"	0	
68	lol ass friend kid fitness guitar wait party leg manipulate	2.0	2.0	2.0	2	fitness guitar	2	"[(""'friend'"", ""'kid'""), (""'leg'"", ""'ass'"")]"	0	
69	dollar shop avoid business survival haircut loseweight homemade surround series	2.0	2.0	3.0	0		2	"[(""'business'"", ""'shop'""), (""'haircut'"", ""'shop'"")]"	1	'shop' - While common
70	amwriting jack read suspect german concrete fail ono loose buy	2.0	2.0	2.0	2	ono jack	1	"[(""'jack'"", ""'ono'"")]"	0	
71	recover spend pityparty partypooper thank surgery ass club grandma apology	2.0	2.0	2.0	2	'ass' 'club'	1	"[(""'pityparty'"", ""'partypooper'"")]"	0	
72	right fat smoking healthy instead friendship hug food half college	2.0	2.0	3.0	3	'college' 'friendship' 'hug'	2	"[(""'fat'"", ""'food'""), (""'healthy'"", ""'food'"")]"	0	
73	positive anymore guy twitter able water control drink personal rise	2.0	2.0	3.0	2	'water' 'drink'	1	"[(""'guy'"", ""'guy'"")]"	0	
74	hope worth grow positive everyday laker know fitness house blessed	2.0	2.0	3.0	2	'laker' 'house'	3	"[(""'hope'"", ""'blessed'""), (""'fitness'"", ""'grow'""), (""'house'"", ""'everyday'"")]"	0	
75	sure music stay thank ckokickboxing continue wait god close wrong	2.0	2.0	3.0	2	'ckokickboxing' 'god'	2	"[(""'stay'"", ""'wait'""), (""'thank'"", ""'ckokickboxing'"")]"	0	
76	focus travel okay talk world drink deep extend positive venture	2.0	2.0	3.0	2	'okay' 'drink'	2	"[(""'focus'"", ""'talk'""), (""'drink'"", ""'talk'"")]"	0	
77	asshole old care final involved notice allow got body constructive	2.0	2.0	3.0	2	'care' 'constructive'	2	"[(""'old'"", ""'final'""), (""'care'"", ""'constructive'"")]"	0	
78	know follower word drunk actually twitter use level bitch lol	2.0	2.0	2.0	2	'bitch' 'lol'	2	"[(""'know'"", ""'actually'""), (""'twitter'"", ""'lol'"")]"	0	
79	swear wine accept stupid sure okay magcon dancehall daredevil positive	2.0	2.0	3.0	0		2	"[(""'okay'"", ""'sure'""), (""'positive'"", ""'sure'"")]"	0	
80	save hahaha read root sacrifice complete sing finish gym cruise	2.0	2.0	3.0	4	'hahaha' 'sing' 'cruise' 'gym'	4	"[(""'save'"", ""'complete'""), (""'save'"", ""'finish'""), (""'read'"", ""'complete'""), (""'read'"", ""'finish'"")]"	0	
81	travel finish wait paper worry friend snooze senryu late book	2.0	2.0	3.0	2	'senryu' 'book'	2	"[(""'travel'"", ""'book'""), (""'wait'"", ""'late'"")]"	0	
82	lose thank book accept follower penny read adult reason taylor	2.0	2.0	3.0	2	'penny' 'taylor'	2	"[(""'book'"", ""'read'""), (""'adult'"", ""'taylor'"")]"	0	
83	artist leg waldorf stick muscle blair lazy high melook florida	2.0	2.0	2.0	2	'lazy' 'florida'	2	"[(""'waldorf'"", ""'blair'""), (""'melook'"", ""'florida'"")]"	0	
