ID	Topic words	Coherence	Repetitive	Readability	Number of Outliers	Outliers	Number of Same Concept Pairs	Same Concept Pairs	Number of Non-words	Non-words
0	nutrient solution nacl element rich boron strength synthetic closed hydroponic	3.0	1.6	2.4	3	'rich' 'strength' 'closed'	1	"[(""'nutrient'"", ""'rich'"")]"	1	'nacl'
1	concentration total fresh soluble solid ion exceed dissolve leachate dominant	3.0	1.4	2.4	2	'fresh' 'exceed'	1	[('total', 'solid')]	0	
2	production gap begin coffee cranberry cocoa cacao constantly ouagadougou bog	2.8	2.0	2.0	2	'cocoa' 'cranberry'	2	"[(""'coffee'"", ""'cocoa'""), (""'cacao'"", ""'cocoa'"")]"	1	'ouagadougou'
3	salt drainage leach subsurface tolerant drain humid migration ditch waterlogging	3.0	1.4	2.4	2	'humid' 'tolerant'	1	[('drain', 'drainage')]	1	'leach'
4	root activity shoot length protein sugar gene antioxidant enzyme fiber	3.0	2.0	3.0	3	'activity' 'length' 'fiber'	0	[]	0	
5	produce indicator like pathogen survival chain gradient virus reaction organism	3.0	1.4	3.0	3	'like' 'pathogen' 'reaction'	3	"[(""'produce'"", ""'pathogen'""), (""'reaction'"", ""'virus'""), (""'organism'"", ""'pathogen'"")]"	1	'indicator'
6	stress drought tolerance recovery compartment spi spei warning tam rewatere	3.0	1.8	2.0	4	'spi' 'spei' 'tam' 'rewatere'	3	"[(""'stress'"", ""'drought'""), (""'tolerance'"", ""'recovery'""), (""'warning'"", ""'rewatere'"")]"	4	'spi' 'spei' 'tam' 'rewatere'
7	sample mass standard material phase extraction sampling category liquid deviation	3.0	1.6	2.8	1	'deviation'	5	"[(""'sample'"", ""'sampling'""), (""'mass'"", ""'material'""), (""'standard'"", ""'category'""), (""'extraction'"", ""'phase'""), (""'liquid'"", ""'deviation'"")]"	0	
8	efficiency resource water freshwater vulnerability competition withdrawal usage charge externality	3.0	1.2	2.4	2	'charge' 'externality'	3	"[(""'efficiency'"", ""'resource'""), (""'freshwater'"", ""'water'""), (""'usage'"", ""'withdrawal'"")]"	0	
9	soil depth carbon layer profile microbial soc pool respiration amend	3.0	1.4	2.4	0		2	"[(""'soil'"", ""'soc'""), (""'carbon'"", ""'pool'"")]"	1	'soc'
10	irrigated pattern approximately water article trap internet iot mound moth	2.8	2.4	2.0	3	'article' 'internet' 'iot'	3	"[(""'irrigated'"", ""'water'""), (""'article'"", ""'trap'""), (""'mound'"", ""'moth'"")]"	0	
11	region great arid suitable history mena sat volga campo karoo	2.8	1.2	2.2	2	'great' 'sat'	2	"[(""'arid'"", ""'campo'""), (""'mena'"", ""'karoo'"")]"	0	
12	development term sub miss estate ofr sdg com water kilometer	2.0	2.4	2.0	3	'ofr' 'sdg' 'com'	3	"[(""'development'"", ""'sub'""), (""'estate'"", ""'ofr'""), (""'water'"", ""'kilometer'"")]"	3	'ofr' 'sdg' 'com'
13	process ecosystem cycle function service million hectare aquatic century agroecosystem	3.0	1.8	2.6	0		2	"[(""'ecosystem'"", ""'agroecosystem'""), (""'function'"", ""'service'"")]"	2	'million' 'hectare'
