ID	Topic words	Coherence	Repetitive	Readability	Number of Outliers	Outliers	Number of Same Concept Pairs	Same Concept Pairs	Number of Non-words	Non-words
0	soil irrigation plant yield crop field growth irrigate drought application	3.0	1.4	3.0	3	'irrigate' 'irrigation' 'application'	6	"[(""'soil'"", ""'irrigate'""), (""'irrigation'"", ""'irrigate'""), (""'irrigate'"", ""'application'""), (""'plant'"", ""'crop'""), (""'crop'"", ""'yield'""), (""'field'"", ""'growth'"")]"	1	'irrigate'
1	irrigation management river basin efficiency policy reservoir allocation project deficit	3.0	1.8	3.0	2	'management' 'policy'	1	"[(""'irrigation'"", ""'management'"")]"	0	
2	rice paddy field lowland yield cultivation farmer crop irrigation fertilizer	3.0	1.2	3.0	2	'lowland' 'fertilizer'	5	"[(""'rice'"", ""'paddy'""), (""'field'"", ""'lowland'""), (""'yield'"", ""'crop'""), (""'cultivation'"", ""'irrigation'""), (""'cultivation'"", ""'fertilizer'"")]"	1	'paddy'
3	salinity saline nacl salinization soil irrigation sodium groundwater chloride crop	3.0	1.0	2.4	0		2	"[(""'salinity'"", ""'saline'""), (""'saline'"", ""'salinization'"")]"	1	'nacl'
4	farmer agricultural crop rural farming livelihood climate poverty country adaptation	3.0	1.2	3.0	2	'climate' 'poverty'	4	"[(""'farmer'"", ""'farming'""), (""'agricultural'"", ""'farming'""), (""'crop'"", ""'livelihood'""), (""'rural'"", ""'country'"")]"	1	'agricultural'
5	model datum rmse yield policy regression estimate coefficient project prediction	3.0	1.8	2.8	2	'yield' 'policy'	3	"[(""'model'"", ""'project'""), (""'datum'"", ""'estimate'""), (""'rmse'"", ""'coefficient'"")]"	1	'rmse'
6	seed root plant genotype cultivar germination stem harvest length population	3.0	1.2	3.0	2	'length' 'population'	7	"[(""'seed'"", ""'seed'""), (""'root'"", ""'root'""), (""'plant'"", ""'plant'""), (""'genotype'"", ""'cultivar'""), (""'germination'"", ""'germination'""), (""'stem'"", ""'stem'""), (""'harvest'"", ""'harvest'"")]"	1	'cultivar'
7	microbial pathogen bacteria antibiotic salmonella rhizosphere fungicide coliform microorganism fungus	3.0	1.2	3.0	2	'antibiotic' 'fungicide'	3	"[(""'microbial'"", ""'microorganism'""), (""'bacteria'"", ""'coliform'""), (""'fungicide'"", ""'fungus'"")]"	0	
8	groundwater aquifer recharge basin region irrigation geochemical river alluvial arid	3.0	1.2	2.4	2	'irrigation' 'arid'	4	"[(""'groundwater'"", ""'aquifer'""), (""'recharge'"", ""'basin'""), (""'region'"", ""'basin'""), (""'alluvial'"", ""'river'"")]"	0	
9	herbicide pesticide pest insect insecticide application infestation spray crop weevil	3.0	1.2	2.0	2	'crop' 'herbicide'	5	"[(""'herbicide'"", ""'pesticide'""), (""'pest'"", ""'insect'""), (""'insect'"", ""'insecticide'""), (""'application'"", ""'spray'""), (""'infestation'"", ""'weevil'"")]"	2	'pesticide' 'insecticide'
10	nitrate nitrogen fertilizer ammonium soil groundwater nitrification ammonia nh₃ irrigation	3.0	1.2	2.4	0		5	"[(""'nitrate'"", ""'nitrogen'""), (""'fertilizer'"", ""'ammonium'""), (""'nitrification'"", ""'ammonia'""), (""'nh₃'"", ""'ammonia'""), (""'nitrate'"", ""'nitrogen'"")]"	1	'nh₃'
11	wastewater sewage effluent contamination sludge contaminant irrigate irrigation pollutant disposal	3.0	1.2	2.8	2	'irrigate' 'irrigation'	1	"[(""'wastewater'"", ""'sewage'"")]"	2	'irrigate' 'irrigation'
12	wheat grain yield spike cultivar spring barley grow irrigation crop	3.0	1.4	2.6	2	'spring' 'irrigation'	4	"[(""'wheat'"", ""'barley'""), (""'yield'"", ""'crop'""), (""'grain'"", ""'wheat'""), (""'grow'"", ""'yield'"")]"	0	
13	evapotranspiration evaporation estimate crop penman coefficient irrigation precipitation soil requirement	3.0	1.6	2.4	2	'estimate' 'requirement'	5	"[(""'evapotranspiration'"", ""'evaporation'""), (""'evapotranspiration'"", ""'estimate'""), (""'evapotranspiration'"", ""'precipitation'""), (""'evapotranspiration'"", ""'irrigation'""), (""'evapotranspiration'"", ""'soil"")]"	1	'penman'
14	fruit apple weight harvest yield orchard irrigation ripen acidity plant	3.0	1.0	2.8	0		5	"[(""'fruit'"", ""'apple'""), (""'yield'"", ""'harvest'""), (""'ripen'"", ""'harvest'""), (""'irrigation'"", ""'watering'""), (""'weight'"", ""'acidity'"")]"	2	'weight' 'irrigation'
15	cotton lint seed irrigation plant fibre crop grow yarn cultivar	3.0	1.2	2.8	1	'yarn'	6	"[(""'cotton'"", ""'lint'""), (""'cotton'"", ""'fibre'""), (""'lint'"", ""'fibre'""), (""'seed'"", ""'plant'""), (""'seed'"", ""'cultivar'""), (""'cultivar'"", ""'crop'"")]"	1	'lint'
16	conductance photosynthetic chlorophyll fluorescence transpiration plant photochemical stomata drought photosystem	3.0	1.0	3.0	1	'conductance'	4	"[(""'conductance'"", ""'transpiration'""), (""'chlorophyll'"", ""'photosynthetic'""), (""'fluorescence'"", ""'photochemical'""), (""'photosystem'"", ""'photochemical'"")]"	2	'photosynthetic' 'photosystem'
17	temperature rainfall climate precipitation weather datum meteorological humidity region forecast	3.0	1.2	3.0	2	'datum' 'meteorological'	6	"[(""'temperature'"", ""'precipitation'""), (""'temperature'"", ""'climate'""), (""'rainfall'"", ""'precipitation'""), (""'climate'"", ""'meteorological'""), (""'climate'"", ""'weather'""), (""'precipitation'"", ""'rainfall'"")]"	2	'datum' 'meteorological'
18	maize corn yield wheat irrigation summer crop field soil plant	3.0	1.4	3.0	0		2	"[(""'maize'"", ""'corn'""), (""'yield'"", ""'soil'"")]"	1	'maize'
19	lake wetland pond fishery habitat aquaculture ecosystem trout landscape freshwater	3.0	1.2	3.0	1	'landscape'	2	"[(""'lake'"", ""'pond'""), (""'habitat'"", ""'ecosystem'"")]"	1	'aquaculture'
20	cadmium concentration wastewater copper soil contamination pollution zinc sewage metalloid	3.0	1.4	2.2	1	'metalloid'	2	"[(""'concentration'"", ""'wastewater'""), (""'copper'"", ""'zinc'"")]"	0	
21	tillage tiller conventional tillering plow soil crop chisel maize harrow	3.0	1.4	2.2	1	'maize'	1	[('tillage', 'tiller')]	0	
22	turfgrass bermudagrass ryegrass bentgrass perennial wheatgrass switchgrass cultivar pasture bromegrass	3.0	1.2	2.6	1	'wheatgrass'	7	[('turfgrass', 'bermudagrass'), ('perennial', 'perennial'), ('wheatgrass', 'perennial'), ('bentgrass', 'perennial'), ('bromegrass', 'perennial'), ('switchgrass', 'perennial'), ('pasture', 'perennial')]	1	'cultivar'
23	soil depth sample soc topsoil surface land horizon texture variability	3.0	1.2	3.0	2	'soc' 'variability'	2	"[(""'soil'"", ""'topsoil'""), (""'sample'"", ""'variability'"")]"	1	'soc'
24	tomato pepper capsicum yield irrigation plant crop nutrient fertilizer hydroponic	3.0	1.2	3.0	2	'yield' 'irrigation'	2	"[(""'tomato'"", ""'capsicum'""), (""'pepper'"", ""'capsicum'"")]"	1	'capsicum'
25	fertilizer fertilization fertigation application fertilize fertiliser nutrient yield irrigation soil	3.0	1.4	3.0	1	'irrigation'	1	[('fertilizer', 'fertiliser')]	1	'fertiliser'
26	potato tuber yield russet irrigation cultivar crop planting fertilizer kufri	3.0	1.0	2.8	2	'irrigation' 'fertilizer'	4	"[(""'potato'"", ""'tuber'""), (""'crop'"", ""'yield'""), (""'fertilizer'"", ""'irrigation'""), (""'kufri'"", ""'cultivar'"")]"	1	'kufri'
