ID	Topic words	Coherence	Repetitive	Readability	Number of Outliers	Outliers	Number of Same Concept Pairs	Same Concept Pairs	Number of Non-words	Non-words
0	air trade wave spring ron pool hmmm fairly hot receiver	2.0	2.0	2.4	3	'hmmm' 'receiver' 'ron'	0	[]	2	'hmmm' 'ron'
1	john usa lead baltimore americans good join like cup red	2.0	1.8	3.0	2	'cup' 'red'	2	"[(""'lead'"", ""'red'""), ('is not a pair', 'as they refer to different concepts')]"	0	
2	king dos master speak illegal bear world family stand library	2.0	2.0	3.0	4	'dos' 'speak' 'bear' 'stand'	1	"[(""'master'"", ""'king'"")]"	1	'dos'
3	person life rule death kill murder people blame independence liberty	3.0	1.2	3.0	2	'independence' 'liberty'	1	"[(""'kill'"", ""'murder'"")]"	0	
4	think know maybe regard like ask yes people friend good	2.0	2.0	3.0	2	'ask' 'yes'	2	"[(""'like'"", ""'regard'""), (""'yes'"", ""'good'"")]"	1	'maybe'
5	argument quote evidence conclusion true statement logic false imply explain	3.0	1.6	3.0	2	'true' 'false'	1	"[(""'true'"", ""'false'"")]"	1	'imply'
6	window manager application view basically use button review root windows	3.0	1.2	3.0	3	'basically' 'review' 'root'	1	"[(""'window'"", ""'windows'"")]"	1	'basically'
7	unit error cross link brad disk serial byte run generate	2.0	2.0	3.0	2	'brad' 'run'	2	"[(""'byte'"", ""'unit'""), (""'link'"", ""'cross'"")]"	1	'brad'
8	limit use restrict prison multi necessarily probably multiple question know	2.0	1.4	3.0	6	'multi' 'multiple' 'probably' 'necessarily' 'question' 'know'	2	"[(""'restrict'"", ""'limit'""), (""'multiple'"", ""'multi'"")]"	1	'multi'
9	win bank joke wide mix tell contract laugh yes bit	2.0	2.0	3.0	3	'bank' 'contract' 'bit'	2	"[(""'bank'"", ""'contract'""), (""'laugh'"", ""'joke'"")]"	2	'mix' 'bit'
10	canada btw canadian beat channel joe offense like seriously north	2.0	1.4	3.0	3	'btw' 'joe' 'like'	2	"[(""'canada'"", ""'canadian'""), (""'btw'"", ""'like'"")]"	1	'btw'
11	science blood theory marry strength certain think trace point fantasy	2.0	2.0	3.0	2	'marry' 'fantasy'	0	[]	1	'marry'
12	president drug congress health history job people world american believe	2.0	2.0	3.0	2	'drug' 'job'	0	[]	0	
13	algorithm refer method structure use draw completely copyright reverse region	2.0	2.0	3.0	2	'completely' 'copyright'	0	[]	1	'completely'
14	key translation original talk think instead thing david implement write	2.0	2.0	3.0	1	'david'	5	"[(""'key'"", ""'thing'""), (""'original'"", ""'instead'""), (""'think'"", ""'talk'""), (""'translation'"", ""'write'""), (""'implement'"", ""'david'"")]"	0	
15	delete improve minor update random surprise immediately imho surprised dictionary	2.0	2.0	3.0	2	'random' 'dictionary'	2	"[(""'improve'"", ""'update'""), (""'surprise'"", ""'surprised'"")]"	1	'imho'
16	problem pro moon mode card recall solve confuse hang plus	2.0	1.6	3.0	3	'card' 'hang' 'plus'	1	"[(""'pro'"", ""'plus'"")]"	1	'pro'
17	university research job work committee organization summer material student professor	3.0	1.0	3.0	2	'summer' 'material'	2	"[(""'university'"", ""'organization'""), (""'professor'"", ""'student'"")]"	0	
18	player condition average car pay european excellent sport boy license	2.0	2.0	3.0	3	'pay' 'car' 'license'	0	[]	0	
19	space earth image nasa launch orbit mission satellite flight datum	3.0	1.2	3.0	1	'datum'	1	"[(""'launch'"", ""'flight'"")]"	1	'datum'
20	fan board remove pin spread cool screw heat huh lift	2.0	2.0	3.0	1	'huh'	0	[]	1	'huh'
21	power supply display graphic usual backing dump core hard drive	3.0	1.8	3.0	2	'usual' 'dump'	1	"[(""'dump'"", ""'drive'"")]"	1	'dump'
22	radio switch sale sell reasonable audio manual shipping gain use	2.0	1.4	3.0	3	'gain' 'use' 'shipping'	1	"[(""'sale'"", ""'sell'"")]"	0	
23	send list mail address request info email net thank post	3.0	1.0	3.0	3	'net' 'thank' 'post'	3	"[(""'mail'"", ""'email'""), (""'post'"", ""'send'""), (""'list'"", ""'address'"")]"	1	'net'
24	text field share panel item line control eric strange chip	2.0	2.0	3.0	3	'eric' 'strange' 'chip'	0	[]	2	'eric' 'strange'
25	day date sit stick success time clock minute wise bat	2.0	1.2	3.0	1	'bat'	2	"[(""'date'"", ""'day'""), (""'minute'"", ""'time'"")]"	1	'bat'
26	terrorism conference medical abortion final paper movement december daily body	2.0	2.0	3.0	3	'paper' 'daily' 'body'	0	[]	1	'december'
27	pick hudson charge dog newspaper face reach govt eye roger	2.0	2.0	3.0	3	'newspaper' 'dog' 'eye'	1	"[(""'hudson'"", ""'roger'"")]"	1	'govt'
28	clipper school standard lock disease survivor chip phone color house	2.0	2.0	3.0	2	'disease' 'color'	0	[]	0	
29	range blow twice automatic acquire mess choice expensive huge remind	2.0	2.0	3.0	1	'mess'	0	[]	0	
30	command status character loss set register use perform setting sequence	2.6	1.6	3.0	2	'use' 'loss'	1	"[(""'set'"", ""'setting'"")]"	2	'setting' 'sequence'
31	card chip use bit mac machine memory video bus software	3.0	1.2	3.0	2	'use' 'mac'	1	"[(""'mac'"", ""'machine'"")]"	1	'mac'
32	nazi german germany hitler press document party escape magazine write	3.0	1.2	3.0	4	'press' 'document' 'magazine' 'write'	1	"[(""'german'"", ""'germany'"")]"	1	'nazi'
33	price market tax purchase period warrant japanese staff winner prior	2.0	2.0	3.0	3	'staff' 'winner' 'japanese'	2	"[(""'price'"", ""'tax'""), (""'purchase'"", ""'warrant'"")]"	0	
34	man male marriage woman event claim having couple dispute objection	3.0	1.0	3.0	3	'event' 'claim' 'having'	2	"[(""'man'"", ""'male'""), (""'woman'"", ""'female'"")]"	1	'having'
35	look code good somebody like know smith possible use jason	2.0	2.0	3.0	3	'somebody' 'like' 'know'	1	"[(""'like'"", ""'know'"")]"	2	'somebody' 'jason'
36	tyre light screen movie jose film decline park sleep frame	2.0	1.8	3.0	4	'jose' 'decline' 'park' 'sleep'	1	"[(""'movie'"", ""'film'"")]"	1	'jose'
37	order previous tony know think folk use correct sure like	2.0	2.0	3.0	0		1	"[(""'know'"", ""'sure'"")]"	1	'tony'
38	greek east new culture member election reporter english ancient texas	2.0	2.0	3.0	4	'texas' 'election' 'reporter' 'english'	5	"[(""'greek'"", ""'ancient'""), (""'east'"", ""'english'""), (""'new'"", ""'election'""), (""'culture'"", ""'member'""), (""'reporter'"", ""'texas'"")]"	0	
39	dangerous version picture newsreader tin datum accurate insist occur candidate	2.0	2.0	3.0	2	'picture' 'tin'	4	"[(""'newsreader'"", ""'candidate'""), (""'picture'"", ""'datum'""), (""'version'"", ""'datum'""), (""'accurate'"", ""'occur'"")]"	1	'accurate'
40	cover care kid private parent home hospital figure like extra	2.0	2.0	3.0	3	'like' 'figure' 'extra'	3	"[(""'parent'"", ""'kid'""), (""'home'"", ""'private'""), (""'hospital'"", ""'care'"")]"	2	'like' 'extra'
41	car engine owner mile tire replace good hall cup like	2.0	2.0	3.0	2	'hall' 'cup'	0	[]	3	'hall' 'cup' 'like'
42	lose option yesterday west compromise station think significance healthy won	2.0	2.0	3.0	4	'yesterday' 'station' 'significance' 'healthy'	0	[]	0	
43	group public vote proposal issue continue favor propose belong march	3.0	1.6	3.0	2	'march' 'belong'	2	"[(""'propose'"", ""'proposal'""), (""'favor'"", ""'vote'"")]"	1	'march'
44	plane medium liberal bias score goal bomb point conservative legitimate	2.0	1.6	3.0	2	'plane' 'bomb'	1	"[(""'liberal'"", ""'conservative'"")]"	1	'bomb'
45	block eat robert intelligence boot associate disk use equal lucifer	2.0	2.2	3.0	3	'lucifer' 'robert' 'eat'	0	[]	1	'lucifer'
46	piece fit damn suit protection imagine wear like good taste	2.0	2.0	3.0	4	'imagine' 'taste' 'like' 'damn'	3	"[(""'suit'"", ""'wear'""), (""'like'"", ""'good'""), (""'damn'"", ""'protection'"")]"	1	'damn'
47	role land learn tool army travel horrible spell music fate	2.0	2.0	3.0	2	'horrible' 'music'	5	"[(""'army'"", ""'tool'""), (""'land'"", ""'travel'""), (""'learn'"", ""'spell'""), (""'role'"", ""'fate'""), (""'horrible'"", ""'music'"")]"	1	'horrible'
48	max yup von biz gen umm atm ahh end mas	1.0	1.8	2.0	1	'gen'	0	[]	2	'umm' 'ahh'
49	relationship quick commitment difference partner security soon concept rob assure	3.0	1.6	3.0	4	'quick' 'soon' 'concept' 'rob'	2	"[(""'relationship'"", ""'partner'""), (""'commitment'"", ""'concept'"")]"	1	'rob'
50	sound driver edge feed work quickly tape use affect version	2.0	2.0	3.0	3	'quickly' 'affect' 'version'	1	"[(""'sound'"", ""'tape'"")]"	1	'quickly'
51	step mouse load achieve execute transfer scheme bunch buffer hat	2.0	2.0	3.0	1	'hat'	2	"[(""'load'"", ""'transfer'""), (""'execute'"", ""'achieve'"")]"	2	'bunch' 'hat'
52	stay term repeat think guess know need terminal use let	2.0	2.0	3.0	2	'guess' 'let'	1	"[(""'need'"", ""'let'"")]"	1	'terminal'
53	center division reality relate bob draft sick naval regular attend	2.0	2.0	3.0	2	'bob' 'sick'	1	"[(""'naval'"", ""'division'"")]"	1	'bob'
54	model form key object des use bit age reference value	2.0	2.0	3.0	2	'age' 'bit'	2	"[(""'model'"", ""'form'""), (""'key'"", ""'reference'"")]"	1	'des'
55	policy race paragraph mistake incident credit shit like kick hear	2.0	2.0	2.0	2	'like' 'shit'	0	[]	1	'shit'
56	interesting ignore difficult like circuit idea use somewhat personally valuable	2.0	2.0	3.0	2	'circuit' 'ignore'	0	[]	0	
