ID	Topic words	Coherence	Repetitive	Readability	Number of Outliers	Outliers	Number of Same Concept Pairs	Same Concept Pairs	Number of Non-words	Non-words
0	soil irrigation plant yield crop field growth irrigate drought application	3.0	1.8	3.0	1	'application'	1	"[(""'irrigation'"", ""'irrigate'"")]"	0	
1	irrigation management river basin efficiency policy reservoir allocation project deficit	3.0	2.0	3.0	1	'deficit'	1	"[(""'river'"", ""'basin'"")]"	0	
2	rice paddy field lowland yield cultivation farmer crop irrigation fertilizer	3.0	1.8	3.0	0		2	"[(""'rice'"", ""'paddy'""), (""'yield'"", ""'crop'"")]"	0	
3	salinity saline nacl salinization soil irrigation sodium groundwater chloride crop	3.0	1.6	3.0	1	'crop'	3	"[(""'salinity'"", ""'salinization'""), (""'nacl'"", ""'sodium'""), (""'chloride'"", ""'sodium'"")]"	0	
4	farmer agricultural crop rural farming livelihood climate poverty country adaptation	3.0	2.0	3.0	1	'poverty'	2	"[(""'farming'"", ""'farmer'""), (""'country'"", ""'rural'"")]"	0	
5	model datum rmse yield policy regression estimate coefficient project prediction	3.0	2.0	3.0	2	'policy' 'project'	1	"[(""'model'"", ""'model'"")]"	0	
6	seed root plant genotype cultivar germination stem harvest length population	3.0	2.0	3.0	2	'length' 'population'	2	"[(""'seed'"", ""'germination'""), (""'stem'"", ""'length'"")]"	0	
7	microbial pathogen bacteria antibiotic salmonella rhizosphere fungicide coliform microorganism fungus	3.0	2.0	3.0	1	'fungicide'	2	"[(""'bacteria'"", ""'microorganism'""), (""'fungicide'"", ""'fungus'"")]"	0	
8	groundwater aquifer recharge basin region irrigation geochemical river alluvial arid	3.0	2.4	3.0	1	'geochemical'	2	"[(""'aquifer'"", ""'basin'""), (""'geochemical'"", ""'region'"")]"	0	
9	herbicide pesticide pest insect insecticide application infestation spray crop weevil	3.0	1.2	3.0	2	'application' 'spray'	3	"[(""'herbicide'"", ""'pesticide'""), (""'pest'"", ""'weevil'""), (""'insecticide'"", ""'pesticide'"")]"	0	
10	nitrate nitrogen fertilizer ammonium soil groundwater nitrification ammonia nh₃ irrigation	3.0	1.8	3.0	0		1	"[(""'nitrogen'"", ""'nh₃'"")]"	1	'nh₃'
11	wastewater sewage effluent contamination sludge contaminant irrigate irrigation pollutant disposal	3.0	1.8	3.0	2	'irrigate' 'irrigation'	4	"[(""'wastewater'"", ""'effluent'""), (""'contamination'"", ""'pollutant'""), (""'sewage'"", ""'wastewater'""), (""'contaminant'"", ""'pollutant'"")]"	0	
12	wheat grain yield spike cultivar spring barley grow irrigation crop	3.0	2.0	3.0	0		1	"[(""'wheat'"", ""'barley'"")]"	0	
13	evapotranspiration evaporation estimate crop penman coefficient irrigation precipitation soil requirement	3.0	2.0	3.0	2	'estimate' 'coefficient'	1	"[(""'evapotranspiration'"", ""'evaporation'"")]"	0	
14	fruit apple weight harvest yield orchard irrigation ripen acidity plant	3.0	2.0	3.0	2	'weight' 'acidity'	1	"[(""'fruit'"", ""'apple'"")]"	0	
15	cotton lint seed irrigation plant fibre crop grow yarn cultivar	3.0	2.2	3.0	2	'lint' 'yarn'	2	"[(""'cotton'"", ""'fibre'""), (""'seed'"", ""'cultivar'"")]"	0	
16	conductance photosynthetic chlorophyll fluorescence transpiration plant photochemical stomata drought photosystem	3.0	2.0	3.0	2	'conductance' 'drought'	4	"[(""'chlorophyll'"", ""'photosynthetic'""), (""'chlorophyll'"", ""'photosystem'""), (""'chlorophyll'"", ""'photosynthetic'""), (""'chlorophyll'"", ""'photosystem'"")]"	0	
17	temperature rainfall climate precipitation weather datum meteorological humidity region forecast	3.0	2.0	3.0	2	'datum' 'region'	2	"[(""'temperature'"", ""'datum'""), (""'precipitation'"", ""'rainfall'"")]"	1	'datum'
18	maize corn yield wheat irrigation summer crop field soil plant	3.0	1.6	3.0	1	'summer'	1	"[(""'maize'"", ""'corn'"")]"	0	
19	lake wetland pond fishery habitat aquaculture ecosystem trout landscape freshwater	3.0	2.0	3.0	1	'landscape'	5	"[(""'wetland'"", ""'pond'""), (""'pond'"", ""'lake'""), (""'fishery'"", ""'aquaculture'""), (""'ecosystem'"", ""'habitat'""), (""'trout'"", ""'freshwater'"")]"	0	
20	cadmium concentration wastewater copper soil contamination pollution zinc sewage metalloid	3.0	2.0	3.0	1	'metalloid'	1	"[(""'wastewater'"", ""'sewage'"")]"	0	
21	tillage tiller conventional tillering plow soil crop chisel maize harrow	3.0	2.0	3.0	0		4	"[(""'tillage'"", ""'tillering'""), (""'tiller'"", ""'tillering'""), (""'plow'"", ""'tillage'""), (""'plow'"", ""'tiller'"")]"	0	
22	turfgrass bermudagrass ryegrass bentgrass perennial wheatgrass switchgrass cultivar pasture bromegrass	3.0	2.0	3.0	2	'perennial' 'cultivar'	5	"[(""'bermudagrass'"", ""'turfgrass'""), (""'ryegrass'"", ""'turfgrass'""), (""'bentgrass'"", ""'turfgrass'""), (""'wheatgrass'"", ""'turfgrass'""), (""'switchgrass'"", ""'turfgrass'"")]"	0	
23	soil depth sample soc topsoil surface land horizon texture variability	3.0	2.6	3.0	1	'variability'	3	"[(""'soil'"", ""'topsoil'""), (""'soil'"", ""'land'""), (""'horizon'"", ""'surface'"")]"	1	'soc'
24	tomato pepper capsicum yield irrigation plant crop nutrient fertilizer hydroponic	3.0	1.8	3.0	1	'yield'	2	"[(""'tomato'"", ""'capsicum'""), (""'yield'"", ""'crop'"")]"	0	
25	fertilizer fertilization fertigation application fertilize fertiliser nutrient yield irrigation soil	3.0	2.0	3.0	1	'application'	2	"[(""'fertilizer'"", ""'fertiliser'""), (""'fertilization'"", ""'fertilize'"")]"	0	
26	potato tuber yield russet irrigation cultivar crop planting fertilizer kufri	3.0	2.0	3.0	1	'kufri'	3	"[(""'potato'"", ""'tuber'""), (""'russet'"", ""'potato'""), (""'kufri'"", ""'potato'"")]"	0	
27	county sir snake aquifer zero program recharge salt salinity soil	2.0	2.2	2.8	3	'sir' 'zero' 'program'	1	"[(""'county'"", ""'sir'"")]"	0	
28	grape vineyard vine berry irrigation chardonnay ripen climate cultivar cluster	3.0	2.0	3.0	2	'climate' 'ripen'	3	"[(""'grape'"", ""'berry'""), (""'vineyard'"", ""'vine'""), (""'ripen'"", ""'vine'"")]"	0	
29	moisture sensor soil measurement field capacity zone surface irrigation substrate	3.0	2.0	3.0	0		2	"[(""'moisture'"", ""'capacity'""), (""'soil'"", ""'substrate'"")]"	0	
30	co₂ emission ghg greenhouse n₂o soil increase footprint crop organic	3.0	1.8	2.8	2	'crop' 'organic'	2	"[(""'co₂'"", ""'ghg'""), (""'ghg'"", ""'greenhouse'"")]"	0	
31	olive oil orchard europaea cultivar wastewater irrigation grow barnea irrigate	3.0	2.0	3.0	1	'wastewater'	2	"[(""'oil'"", ""'olive oil'""), (""'grow'"", ""'irrigation'"")]"	0	
32	pasture dairy grazing sheep livestock cattle feed beef farm herd	3.0	1.8	3.0	0		3	"[(""'sheep'"", ""'livestock'""), (""'cattle'"", ""'livestock'""), (""'beef'"", ""'cattle'"")]"	0	
33	mulch mulching straw biodegradable polyethylene mulched irrigation maize crop cotton	3.0	2.0	3.0	2	'polyethylene' 'irrigation'	2	"[(""'mulch'"", ""'mulching'""), (""'mulch'"", ""'mulched'"")]"	0	
34	arid region desert desertification resource climate agricultural irrigation landscape vegetation	3.0	2.0	3.0	1	'resource'	1	"[(""'desert'"", ""'desertification'"")]"	0	
35	drought genotype tolerance trait cultivar plant susceptible breeding crop specie	3.0	2.2	3.0	1	'susceptible'	2	"[(""'cultivar'"", ""'specie'""), (""'genotype'"", ""'trait'"")]"	0	
36	hco₃ adsorption ratio carbonate conductivity groundwater permeability alkaline calcium chloride	2.8	2.0	2.2	2	'permeability' 'conductivity'	1	"[(""'hco₃'"", ""'carbonate'"")]"	1	'hco₃'
37	sugarcane yield crop officinarum cultivation juice irrigation plant cultivar jaggery	3.0	2.0	3.0	1	'officinarum'	3	"[(""'sugarcane'"", ""'cultivar'""), (""'yield'"", ""'crop'""), (""'plant'"", ""'cultivation'"")]"	1	'officinarum'
38	canopy vegetation temperature ndvi reflectance infrared sensor cwsi solar resistance	3.0	2.0	3.0	1	'resistance'	3	"[(""'ndvi'"", ""'reflectance'""), (""'temperature'"", ""'sensor'""), (""'solar'"", ""'infrared'"")]"	0	
39	drought agricultural vulnerability severity region meteorological hydrological rainfall spi adaptation	3.0	2.2	3.0	1	'adaptation'	1	"[(""'meteorological'"", ""'hydrological'"")]"	0	
40	soybean glycine yield cultivar planting corn irrigation crop bean genotype	3.0	1.6	3.0	1	'corn'	1	"[(""'soybean'"", ""'bean'"")]"	0	
41	sorghum grain forage corn crop drought wheat maize soybean cultivar	3.0	2.0	3.0	2	'forage' 'cultivar'	1	"[(""'corn'"", ""'maize'"")]"	0	
42	arsenic selenium groundwater contamination selenite contaminated soil toxicity food cadmium	3.0	2.0	3.0	1	'food'	2	"[(""'arsenic'"", ""'cadmium'""), (""'contamination'"", ""'contaminated'"")]"	0	
43	manure fertilizer poultry compost organic soil feedlot nutrient cow farm	3.0	1.8	3.0	2	'feedlot' 'cow'	3	"[(""'manure'"", ""'fertilizer'""), (""'compost'"", ""'organic'""), (""'soil'"", ""'nutrient'"")]"	0	
44	leach leachate soil landfill fertilizer irrigation container solute decrease runoff	3.0	1.6	3.0	1	'container'	1	"[(""'leach'"", ""'leachate'"")]"	0	
