ID	Topic words	Coherence	Repetitive	Readability	Number of Outliers	Outliers	Number of Same Concept Pairs	Same Concept Pairs	Number of Non-words	Non-words
0	management resource allocation optimal decision plan practice conservation demand supply	3.0	2.2	3.0	0		2	"[(""'resource'"", ""'allocation'""), (""'demand'"", ""'supply'"")]"	0	
1	drip irrigation sprinkler furrow schedule frequency subsurface regime deficit sdi	3.0	1.6	3.0	3	'schedule' 'frequency' 'deficit'	3	"[(""'drip'"", ""'irrigation'""), (""'drip'"", ""'sprinkler'""), (""'drip'"", ""'subsurface'"")]"	1	'sdi'
2	mean value range coefficient method correlation variation error time square	3.0	2.2	3.0	1	'time'	2	"[(""'mean'"", ""'value'""), (""'range'"", ""'variation'"")]"	0	
3	drought tolerance stress tolerant salt genotype heat reproductive moderate trait	3.0	2.0	3.0	1	'moderate'	3	"[(""'drought'"", ""'tolerance'""), (""'stress'"", ""'tolerant'""), (""'trait'"", ""'tolerant'"")]"	0	
4	water supply efficiency demand consumption footprint fresh wue saving requirement	3.0	2.2	3.0	1	'wue'	1	"[(""'supply'"", ""'demand'"")]"	1	'wue'
5	rice emission cultivation paddy flood lowland n₂o cropping awd methane	3.0	2.0	3.0	0		1	"[(""'paddy'"", ""'rice'"")]"	0	
6	analysis spatial distribution structure network component cluster reservoir principal function	3.0	2.0	3.0	2	'principal' 'function'	2	"[(""'distribution'"", ""'structure'""), (""'network'"", ""'component'"")]"	0	
7	isolate detect strain bacterial specie disease sequence spp host infection	3.0	2.0	3.0	1	'sequence'	3	"[(""'isolate'"", ""'detect'""), (""'strain'"", ""'specie'""), (""'bacterial'"", ""'infection'"")]"	2	'spp' 'specie'
8	line cultivar variety hybrid environment selection genetic breeding trait location	3.0	1.8	3.0	1	'location'	1	"[(""'cultivar'"", ""'variety'"")]"	0	
9	research state scheme project knowledge information program technology institute problem	3.0	2.2	3.0	0		1	"[(""'research"", ""project'"")]"	0	
10	crop requirement rotation cover residue evapotranspiration coefficient maize cropping cotton	3.0	2.0	3.0	1	'coefficient'	1	"[(""'crop'"", ""'cropping'"")]"	0	
11	farm farmer benefit cost farming income adoption access price labor	3.0	2.0	3.0	0		1	"[(""'farm'"", ""'farming'"")]"	0	
12	leach nitrate nitrogen phosphorus nutrient fertilization loss uptake solution potassium	3.0	2.0	3.0	1	'solution'	2	"[(""'nitrate'"", ""'nitrogen'""), (""'phosphorus'"", ""'nutrient'"")]"	0	
13	development local country rural security people poverty urban sector food	2.6	2.0	3.0	0		4	"[(""'local'"", ""'rural'""), (""'urban'"", ""'rural'""), (""'country'"", ""'rural'""), (""'sector'"", ""'urban'"")]"	0	
14	density weed population specie type row planting disease diversity great	2.8	2.2	2.8	2	'row' 'great'	1	"[(""'specie'"", ""'type'"")]"	0	
15	plant growth uptake vegetative pot nutrient nacl height saline seedling	3.0	2.0	3.0	2	'nacl' 'pot'	3	"[(""'nutrient'"", ""'nacl'""), (""'growth'"", ""'height'""), (""'pot'"", ""'seedling'"")]"	0	
16	concentration level limit exceed solid dissolve range ppm chloride total	3.0	2.0	3.0	2	'solid' 'dissolve'	2	"[(""'concentration'"", ""'level'""), (""'ppm'"", ""'level'"")]"	0	
17	model datum simulation base prediction accuracy weather calibration set optimization	3.0	2.2	3.0	2	'base' 'set'	7	"[(""'model'"", ""'model'""), (""'datum'"", ""'datum'""), (""'simulation'"", ""'simulation'""), (""'base'"", ""'base'""), (""'prediction'"", ""'prediction'""), (""'accuracy'"", ""'accuracy'""), (""'weather'"", ""'weather'"")]"	0	
18	river region basin arid lake delta nile catchment sub yellow	3.0	2.0	3.0	2	'sub' 'yellow'	2	"[(""'river'"", ""'nile'""), (""'basin'"", ""'catchment'"")]"	1	'sub'
19	water deficit stage apply irrigation capacity period treatment season control	3.0	2.0	3.0	3	'apply' 'treatment' 'control'	2	"[(""'deficit'"", ""'treatment'""), (""'stage'"", ""'period'"")]"	0	
20	season winter spring wheat grow maize summer late soybean tillage	2.8	2.4	3.0	1	'late'	3	"[(""'spring'"", ""'summer'""), (""'wheat'"", ""'maize'""), (""'wheat'"", ""'soybean'"")]"	0	
21	flow drainage runoff discharge transport drain infiltration sediment loss hydraulic	3.0	1.8	3.0	2	'transport' 'loss'	2	"[(""'flow'"", ""'discharge'""), (""'drainage'"", ""'drain'"")]"	0	
22	different regime level irrigation salinity method drip saline design plot	3.0	2.0	3.0	1	'design'	1	"[(""'level'"", ""'plot'"")]"	0	
23	potato greenhouse tomato green plastic mulch forage grass pasture alfalfa	2.6	2.0	3.0	0		4	"[(""'potato'"", ""'tomato'""), (""'greenhouse'"", ""'green'""), (""'grass'"", ""'pasture'""), (""'grass'"", ""'forage'"")]"	0	
24	potential stomatal transpiration conductance photosynthetic pressure deficit stem net leaf	3.0	2.2	3.0	2	'stem' 'net'	2	"[(""'stomatal'"", ""'transpiration'""), (""'photosynthetic'"", ""'pressure'"")]"	0	
25	application control treatment recommend fertilizer manure dose herbicide foliar apply	3.0	2.0	3.0	1	'recommend'	1	"[(""'application'"", ""'apply'"")]"	0	
26	fruit tree orchard olive grape rootstock apple citrus wine harvest	3.0	2.0	3.0	2	'wine' 'harvest'	4	"[(""'apple'"", ""'fruit'""), (""'grape'"", ""'fruit'""), (""'olive'"", ""'fruit'""), (""'citrus'"", ""'fruit'"")]"	0	
27	activity acid sugar protein oil content salinity soluble enzyme antioxidant	2.8	2.4	3.0	3	'activity' 'soluble' 'enzyme'	4	"[(""'activity'"", ""'enzyme'""), (""'content'"", ""'salinity'""), (""'soluble'"", ""'protein'""), (""'antioxidant'"", ""'sugar'"")]"	0	
