ID	Topic words	Coherence	Repetitive	Readability	Number of Outliers	Outliers	Number of Same Concept Pairs	Same Concept Pairs	Number of Non-words	Non-words
0	action science national program department plan knowledge transfer state local	2.4	2.0	3.0	2	'state' 'local'	1	"[(""'science'"", ""'knowledge'"")]"	0	
1	actual series station fao meteorological classification weather eto aerial uav	2.8	2.0	3.0	2	'aerial' 'uav'	1	"[(""'meteorological'"", ""'weather'"")]"	0	
2	square mean correlation coefficient relationship error deviation length correlate linear	3.0	2.0	3.0	1	'length'	1	"[(""'correlation'"", ""'correlate'"")]"	0	
3	expansion degradation cultivate cropland urban farmland arable land area forest	3.0	1.8	3.0	1	'urban'	3	"[(""'cropland'"", ""'farmland'""), (""'farmland'"", ""'arable'""), (""'cropland'"", ""'arable'"")]"	0	
4	feed import product milk export industry cultivation dairy fuel cycle	2.4	2.2	3.0	2	'fuel' 'cycle'	4	"[(""'feed'"", ""'import'""), (""'product'"", ""'export'""), (""'milk'"", ""'dairy'""), (""'fuel'"", ""'cycle'"")]"	0	
5	conventional practice rice weed paddy pest cultivation pesticide field technology	3.0	2.2	3.0	0		2	"[(""'paddy'"", ""'field'""), (""'practice'"", ""'technology'"")]"	0	
6	shallow seawater origin isotopic suitability dominant rock isotope district hard	2.4	1.8	3.0	1	'suitability'	1	"[(""'isotopic'"", ""'isotope'"")]"	0	
7	block receive herbicide spray emergence week pre split plot control	2.8	2.0	3.0	1	'control'	1	"[(""'block'"", ""'plot'"")]"	1	'pre'
8	cluster group principal structure component variance pattern analysis sampling type	3.0	2.0	3.0	1	'type'	1	"[(""'cluster'"", ""'group'"")]"	0	
9	rainfed lowland paddy trial upland university wet mixed irri institute	2.6	2.2	2.8	3	'trial' 'university' 'institute'	4	"[(""'rainfed'"", ""'wet'""), (""'paddy'"", ""'upland'""), (""'trial'"", ""'university'""), (""'mixed'"", ""'institute'"")]"	1	'irri'
10	irrigation reduce drainage water practice saline efficiency management source loss	3.0	2.0	3.0	4	'practice' 'efficiency' 'source' 'loss'	4	"[(""'irrigation'"", ""'drainage'""), (""'water'"", ""'source'""), (""'efficiency'"", ""'practice'""), (""'management'"", ""'loss'"")]"	0	
11	wue increase reduction straw yield maize efficiency corn grain reduce	3.0	1.4	2.4	1	'straw'	2	"[(""'maize'"", ""'corn'""), (""'reduce'"", ""'reduction'"")]"	1	'wue'
12	wetland delta fish watershed downstream nile dam restoration floodplain pond	3.0	2.0	3.0	1	'pond'	2	"[(""'watershed'"", ""'floodplain'""), (""'nile'"", ""'delta'"")]"	0	
13	prediction linear optimal simulation uncertainty fit optimization multi artificial machine	3.0	2.0	3.0	0		1	"[(""'prediction'"", ""'simulation'"")]"	0	
14	grape olive wine orchard drip sprinkler oil apple cherry tomato	2.0	1.8	3.0	2	'drip' 'sprinkler'	2	"[(""'grape'"", ""'wine'""), (""'olive'"", ""'oil'"")]"	0	
15	ips adi fdi accumulative lrwc soyabean sws prb bpm ventilate	1.4	2.2	2.0	2	'bpm' 'ventilate'	0	[]	5	'adi' 'lrwc' 'sws' 'prb' 'bpm'
16	potato residue rotation soybean conventional corn alfalfa sorghum forage cotton	2.8	2.2	3.0	2	'residue' 'conventional'	4	"[(""'potato'"", ""'residue'""), (""'corn'"", ""'forage'""), (""'cotton'"", ""'alfalfa'""), (""'soybean'"", ""'sorghum'"")]"	0	
17	allocation supply demand right resource user water blue virtual trade	2.2	2.0	3.0	2	'blue' 'virtual'	8	"[(""'allocation'"", ""'supply'""), (""'allocation'"", ""'demand'""), (""'supply'"", ""'demand'""), (""'resource'"", ""'supply'""), (""'resource'"", ""'demand'""), (""'resource'"", ""'right'""), (""'resource'"", ""'user'""), (""'resource'"", ""'water'"")]"	0	
18	respondent access village family market adoption member extension income education	2.8	2.4	3.0	1	'income'	1	"[(""'respondent'"", ""'member'"")]"	0	
19	exposure health contaminate contamination industrial safety risk heavy reuse human	3.0	1.8	3.0	1	'reuse'	2	"[(""'contaminate'"", ""'contamination'""), (""'risk'"", ""'health'"")]"	0	
20	usda exp ars joint fdi adi accumulative ips pfp apri	1.8	2.0	2.2	2	'adi' 'apri'	2	"[(""'usda'"", ""'fdi'""), (""'ars'"", ""'adi'"")]"	2	'exp' 'pfp'
21	adi ips accumulative soyabean sws lrwc znso₄ ccs uncovered bpm	1.8	2.2	2.0	2	'bpm' 'lrwc'	0	[]	5	'lrwc' 'znso₄' 'ccs' 'bpm' 'sws'
22	profile layer soil moisture sodicity texture deep sodic sandy clay	3.0	1.8	3.0	1	'deep'	1	"[(""'sodic'"", ""'sodicity'"")]"	0	
23	medium substrate pot culture solution greenhouse uptake hydroponic container tomato	3.0	2.2	3.0	0		2	"[(""'medium'"", ""'solution'""), (""'container'"", ""'pot'"")]"	0	
24	cell disease infection spot isolate agent host sequence wilt pest	3.0	2.0	3.0	1	'spot'	1	"[(""'disease'"", ""'infection'"")]"	0	
25	fresh height number stem length weight diameter shoot leave mass	2.2	2.4	3.0	3	'fresh' 'shoot' 'leave'	3	"[(""'height'"", ""'length'""), (""'shoot'"", ""'stem'""), (""'weight'"", ""'mass'"")]"	0	
26	water quality area low irrigate groundwater suitable high level table	3.0	2.2	3.0	1	'table'	1	"[(""'groundwater'"", ""'table'"")]"	0	
