ID	Topic words	Coherence	Repetitive	Readability	Number of Outliers	Outliers	Number of Same Concept Pairs	Same Concept Pairs	Number of Non-words	Non-words
0	nutrient solution nacl element rich boron strength synthetic closed hydroponic	2.8	2.2	3.0	0		1	"[(""'nacl'"", ""'salt'"")]"	0	
1	concentration total fresh soluble solid ion exceed dissolve leachate dominant	3.0	2.0	3.0	2	'exceed' 'dominant'	1	"[(""'soluble'"", ""'dissolve'"")]"	0	
2	production gap begin coffee cranberry cocoa cacao constantly ouagadougou bog	2.0	2.0	2.8	3	'begin' 'ouagadougou' 'bog'	1	"[(""'cocoa'"", ""'cacao'"")]"	1	'ouagadougou'
3	salt drainage leach subsurface tolerant drain humid migration ditch waterlogging	3.0	2.0	3.0	1	'tolerant'	1	"[(""'drainage'"", ""'drain'"")]"	0	
4	root activity shoot length protein sugar gene antioxidant enzyme fiber	2.4	2.2	3.0	2	'shoot' 'length'	0	[]	0	
5	produce indicator like pathogen survival chain gradient virus reaction organism	2.8	2.0	3.0	2	'like' 'reaction'	1	"[(""'pathogen'"", ""'virus'"")]"	0	
6	stress drought tolerance recovery compartment spi spei warning tam rewatere	2.8	2.0	2.2	2	'tam' 'rewatere'	1	"[(""'spi'"", ""'spei'"")]"	1	'rewatere'
7	sample mass standard material phase extraction sampling category liquid deviation	2.6	2.0	3.0	1	'deviation'	1	"[(""'sample'"", ""'sampling'"")]"	0	
8	efficiency resource water freshwater vulnerability competition withdrawal usage charge externality	3.0	2.0	3.0	2	'charge' 'externality'	1	"[(""'freshwater'"", ""'water'"")]"	0	
9	soil depth carbon layer profile microbial soc pool respiration amend	3.0	1.8	3.0	1	'amend'	1	"[(""'soil'"", ""'profile'"")]"	0	
10	irrigated pattern approximately water article trap internet iot mound moth	1.8	2.4	2.8	0		1	"[(""'water'"", ""'irrigated'"")]"	0	
11	region great arid suitable history mena sat volga campo karoo	2.0	2.2	2.6	2	'great' 'sat'	1	"[(""'region'"", ""'mena'"")]"	2	'sat' 'karoo'
12	development term sub miss estate ofr sdg com water kilometer	2.0	2.4	2.0	3	'ofr' 'com' 'kilometer'	2	"[(""'development'"", ""'sub'""), (""'estate'"", ""'development'"")]"	4	'ofr' 'sdg' 'com' 'sub'
13	process ecosystem cycle function service million hectare aquatic century agroecosystem	3.0	2.0	3.0	1	'million'	1	"[(""'ecosystem'"", ""'agroecosystem'"")]"	0	
14	simulation scenario project sugarcane run replace rcp ethanol dependence ensemble	3.0	2.4	3.0	2	'run' 'replace'	1	"[(""'sugarcane'"", ""'ethanol'"")]"	0	
15	quality information seasonal structure poor harvesting rainwater wqi maximise entropy	2.2	2.2	3.0	1	'entropy'	1	"[(""'rainwater'"", ""'harvesting'"")]"	1	'wqi'
16	salinity cotton dryland texas chickpea peanut lint sodicity quinoa induction	2.0	2.4	3.0	1	'induction'	1	"[(""'salinity'"", ""'sodicity'"")]"	0	
17	leaf relative leave stem transpiration transport stomatal chlorophyll conductance photosynthetic	3.0	2.0	3.0	1	'relative'	1	"[(""'leaf'"", ""'leave'"")]"	0	
18	type rainfall biomass event intensity aboveground wpi scs stemflow cessation	2.6	2.4	2.8	2	'wpi' 'scs'	1	"[(""'aboveground'"", ""'biomass'"")]"	0	
19	increase decrease california stock county san coast juan sacramento sjv	2.2	2.0	2.6	3	'increase' 'decrease' 'sjv'	1	"[(""'san'"", ""'sacramento'"")]"	0	
20	input relationship variability climatic output vineyard position dimension weir train	2.0	2.4	3.0	2	'train' 'weir'	1	"[(""'input'"", ""'output'"")]"	0	
21	drip planting date furrow mulch row fertigation plastic bed space	3.0	2.0	3.0	0		3	"[(""'drip'"", ""'fertigation'""), (""'furrow'"", ""'row'""), (""'planting'"", ""'bed'"")]"	0	
22	estimate local community optimum bio increment reserve break replacement mobilize	2.0	2.4	3.0	1	'replacement'	0	[]	0	
23	crop evapotranspiration requirement schedule cwp cwr iwp cir teff specialty	2.0	2.4	2.4	1	'specialty'	2	"[(""'cwp'"", ""'cwr'""), (""'iwp'"", ""'cir'"")]"	5	'cwp' 'cwr' 'iwp' 'cir' 'teff'
24	rice cultivation flood rainfed paddy percent lowland arsenic flooding upland	3.0	2.0	3.0	1	'percent'	2	"[(""'flood'"", ""'flooding'""), (""'rice'"", ""'paddy'"")]"	0	
25	content acid oil olive compound vine foliar sunflower grape wine	3.0	2.0	3.0	1	'foliar'	1	"[(""'content'"", ""'compound'"")]"	0	
26	reduce difference single damage store drop core favourable displacement weevil	1.8	2.4	3.0	2	'favourable' 'weevil'	1	"[(""'reduce'"", ""'drop'"")]"	0	
27	risk human consumption health ecological exposure public reclaimed age pathway	2.6	2.2	3.0	1	'reclaimed'	1	"[(""'health'"", ""'exposure'"")]"	0	
28	change climate adaptation urban landscape plan stream expansion city channel	3.0	2.4	3.0	2	'stream' 'channel'	2	"[(""'change'"", ""'expansion'""), (""'plan'"", ""'channel'"")]"	0	
29	time available pot initial series place domain enriched swb potting	2.0	2.0	2.2	1	'swb'	1	"[(""'pot'"", ""'potting'"")]"	1	'swb'
30	agricultural factor resistance antibiotic mobile diffusion propagation arg args sulfamethoxazole	2.4	2.0	2.2	2	'arg' 'args'	1	"[(""'arg'"", ""'args'"")]"	2	'arg' 'args'
31	disease pest bacterial resistant infection nursery insect severity agent incidence	3.0	2.0	3.0	1	'nursery'	1	"[(""'disease'"", ""'infection'"")]"	0	
32	source population line lake selection criterion east parent restoration landrace	2.0	2.2	3.0	4	'selection' 'criterion' 'parent' 'east'	1	"[(""'parent'"", ""'line'"")]"	0	
33	temperature precipitation canopy daily trend pressure weather air station light	2.6	1.8	3.0	2	'canopy' 'light'	4	"[(""'temperature'"", ""'precipitation'""), (""'daily'"", ""'trend'""), (""'pressure'"", ""'weather'""), (""'air'"", ""'station'"")]"	0	
34	value mean annual uniformity quarter percentile dmp biennial geometric chia	2.0	2.0	2.8	2	'dmp' 'chia'	2	"[(""'annual'"", ""'biennial'""), (""'percentile'"", ""'quarter'"")]"	2	'dmp' 'chia'
35	year variable state hand step feature pradesh loess lag yearly	2.0	1.8	2.6	1	'hand'	1	"[(""'year'"", ""'yearly'"")]"	3	'pradesh' 'loess' 'lag'
36	model datum index coefficient vegetation network regression equation linear prediction	3.0	2.0	3.0	1	'vegetation'	3	"[(""'model'"", ""'regression'""), (""'datum'"", ""'index'""), (""'coefficient'"", ""'linear'"")]"	0	
37	parameter distribution spatial map catchment resolution ordinary krige thematic kriging	3.0	2.0	3.0	1	'ordinary'	1	"[(""'kriging'"", ""'krige'"")]"	0	
38	farmer farm technology policy decision farming adoption income household knowledge	3.0	2.0	3.0	1	'decision'	1	"[(""'farm'"", ""'farming'"")]"	0	
39	medium sprinkler head filter micro tank operate kpa tube pivot	2.6	2.2	2.6	2	'micro' 'kpa'	3	"[(""'head'"", ""'tank'""), (""'filter'"", ""'micro'""), (""'operate'"", ""'kpa'"")]"	0	
40	water loss face proportion mix horizon enrichment grade injection selenium	2.0	2.2	3.0	0		1	"[(""'water'"", ""'injection'"")]"	0	
41	detect unit bacteria culture spray slope isolate coli spp strain	2.8	2.2	2.8	2	'slope' 'spray'	2	"[(""'bacteria'"", ""'spp'""), (""'coli'"", ""'bacteria'"")]"	1	'spp'
42	research variety hybrid trial program national genetic breeding international university	3.0	2.4	3.0	1	'university'	2	"[(""'research'"", ""'program'""), (""'national'"", ""'international'"")]"	0	
43	cropping corn soybean sorghum forage bean lettuce barley red legume	3.0	2.0	3.0	1	'red'	2	"[(""'corn'"", ""'barley'""), (""'bean'"", ""'legume'"")]"	0	
44	relate form tissue toxicity pepper screen tobacco micronutrient architecture capsicum	2.2	2.2	3.0	2	'screen' 'architecture'	2	"[(""'tissue'"", ""'architecture'""), (""'pepper'"", ""'capsicum'"")]"	0	
45	month contribution sow june mid sowing monthly july april august	3.0	1.8	3.0	1	'contribution'	4	"[(""'month'"", ""'monthly'""), (""'june'"", ""'july'""), (""'june'"", ""'april'""), (""'june'"", ""'august'"")]"	0	
46	chemical saline mineral extract amendment gypsum saturation reclamation brackish saturate	3.0	2.0	3.0	1	'amendment'	1	"[(""'saturate'"", ""'saturation'"")]"	0	
47	yield grain ppm spike marketable fertile lodging giza wueg sakha	2.4	2.2	2.8	3	'ppm' 'wueg' 'sakha'	1	"[(""'giza'"", ""'sakha'"")]"	2	'wueg' 'sakha'
48	tree weed orchard pre post herbicide old rootstock apple mature	2.8	1.6	2.6	2	'pre' 'post'	3	"[(""'pre'"", ""'post'""), (""'tree'"", ""'rootstock'""), (""'weed'"", ""'herbicide'"")]"	2	'pre' 'post'
