ID	Topic words	Coherence	Repetitive	Readability	Number of Outliers	Outliers	Number of Same Concept Pairs	Same Concept Pairs	Number of Non-words	Non-words
0	team cup toronto watch fan quebec sport chicago vancouver adams	2.0	2.0	3.0	1	'adams'	4	"[(""'team'"", ""'fan'""), (""'toronto'"", ""'quebec'""), (""'toronto'"", ""'vancouver'""), (""'chicago'"", ""'vancouver'"")]"	0	
1	use right time like good mean question problem thing state	2.0	2.0	3.0	0		5	"[(""'use'"", ""'good'""), (""'use'"", ""'right'""), (""'like'"", ""'good'""), (""'like'"", ""'right'""), (""'problem'"", ""'question'"")]"	0	
2	god believe belief question exist claim true christians idea truth	3.0	2.0	3.0	0		4	"[(""'god'"", ""'christians'""), (""'belief'"", ""'idea'""), (""'belief'"", ""'truth'""), (""'claim'"", ""'truth'"")]"	0	
3	svhs numner matting crystalize recommene toasterhead bequidistant itor mtd craftsman	2.0	2.0	2.0	3	'toasterhead' 'bequidistant' 'craftsman'	2	"[(""'itor'"", ""'mtd'""), (""'toasterhead'"", ""'craftsman'"")]"	0	
4	disease concern response newsgroup kent easter translator patient forum science	2.0	2.0	3.0	0		2	"[(""'disease'"", ""'patient'""), (""'newsgroup'"", ""'forum'"")]"	0	
5	numner zipws mtd anthology bequidistant specualtion carlsbad matting recommene archiver	2.0	2.0	2.0	2	'carlsbad' 'anthology'	2	"[(""'numner'"", ""'number'""), (""'zipws'"", ""'zip codes'"")]"	4	'numner' 'bequidistant' 'specualtion' 'recommene'
6	svhs matting numner crystalize corporeal toasterhead itor cdq disemination anthology	2.0	2.0	2.0	2	'toasterhead' 'anthology'	2	"[(""'itor'"", ""'toasterhead'""), (""'cdq'"", ""'disemination'"")]"	0	
7	numner sceptic syn probablity inb shadow daresbury corporeal baraff dresden	2.0	2.0	2.0	5	'shadow' 'daresbury' 'corporeal' 'baraff' 'dresden'	2	"[(""'numner'"", ""'number'""), (""'sceptic'"", ""'skeptic'"")]"	1	"'numner' (Typo - should be ""number"")"
8	know like time want think tell people thing look come	2.0	2.0	3.0	0		3	"[(""'know'"", ""'think'""), (""'know'"", ""'tell'""), (""'like'"", ""'want'"")]"	0	
9	sale monitor offer card printer appreciate screen video meg upgrade	2.0	2.0	3.0	2	'appreciate' 'meg'	2	"[(""'monitor'"", ""'screen'""), (""'card'"", ""'upgrade'"")]"	0	
10	thank appreciate advance pointer anybody ini suggestion utility greatly fix	2.2	2.0	2.0	2	'pointer' 'ini'	2	"[(""'thank'"", ""'appreciate'""), (""'advance'"", ""'fix'"")]"	0	
11	sale new offer sell price win shipping player van stevens	2.0	2.0	3.0	2	'van' 'stevens'	2	"[(""'sale'"", ""'sell'""), (""'van'"", ""'stevens'"")]"	0	
12	numner anthology matting crystalize bequidistant dispell mtd toasterhead carlsbad itor	2.0	2.0	2.0	3	'toasterhead' 'carlsbad' 'itor'	1	"[(""'mtd'"", ""'itor'"")]"	0	
13	year think want work talk cost program people pay care	2.0	2.0	3.0	0		3	"[(""'think'"", ""'want'""), (""'work'"", ""'pay'""), (""'people'"", ""'care'"")]"	0	
14	government information state san year new police political francisco law	2.0	2.0	3.0	1	'francisco'	3	"[(""'government'"", ""'state'""), (""'san'"", ""'state'""), (""'law'"", ""'political'"")]"	0	
15	think use bit question people dos mov mean right way	2.0	2.0	2.0	2	'mov' 'dos'	3	"[(""'think'"", ""'way'""), (""'think'"", ""'mean'""), (""'use'"", ""'way'"")]"	0	
16	key chip use number bit clipper message encrypt algorithm public	3.0	2.0	3.0	0		2	"[(""'key'"", ""'clipper'""), (""'public'"", ""'key'"")]"	0	
17	svhs matting crystalize toasterhead itor cdq disemination orientiation sceptic welbon	2.0	2.0	2.0	2	'toasterhead' 'welbon'	2	"[(""'itor'"", ""'toasterhead'""), (""'cdq'"", ""'welbon'"")]"	0	
18	rear luck chicago somebody toronto clean shop btw expensive hot	2.0	2.0	2.2	3	luck expensive hot	2	"[(""'chicago'"", ""'toronto'""), (""'hot'"", ""'clean'"")]"	0	
19	use file run program support like available ftp need mail	2.0	2.0	3.0	0		2	"[(""'file'"", ""'program'""), (""'mail'"", ""'ftp'"")]"	0	
20	god jesus man life day christ thing come world church	3.0	2.0	3.0	2	'thing' 'come'	3	"[(""'god'"", ""'jesus'""), (""'jesus'"", ""'christ'""), (""'god'"", ""'christ'"")]"	1	'thing' - While common
21	time good like way year problem cause result think help	2.0	2.0	3.0	0		2	"[(""'time'"", ""'year'""), (""'problem'"", ""'cause'"")]"	0	
22	sexual concentrate behavior delete apply atheists fbi ignorant brain counterexample	2.0	2.0	2.0	2	atheists counterexample	1	"[(""'brain'"", ""'counterexample'"")]"	0	
23	numner matting svhs mtd antecdent crystalize carlsbad welbon toasterhead dispell	2.0	2.0	2.0	5	'antecdent' 'crystalize' 'carlsbad' 'welbon' 'toasterhead'	2	"[(""'mtd'"", ""'welbon'""), (""'mtd'"", ""'toasterhead'"")]"	0	
24	engine car ride big mile buy helmet light turn hit	2.0	2.0	3.0	3	'buy' 'helmet' 'light'	3	"[(""'engine'"", ""'car'""), (""'ride'"", ""'car'""), (""'mile'"", ""'ride'"")]"	0	
25	thank advance sale printer interested appreciate mail monitor display print	2.0	2.0	3.0	4	'interested' 'mail' 'monitor' 'display'	2	"[(""'printer'"", ""'print'""), (""'monitor'"", ""'display'"")]"	0	
26	team game year play player good point run bad second	2.6	2.0	3.0	2	good bad	8	"[(""'team'"", ""'team'""), (""'game'"", ""'game'""), (""'year'"", ""'year'""), (""'play'"", ""'play'""), (""'player'"", ""'player'""), (""'good'"", ""'good'""), (""'point'"", ""'point'""), (""'run'"", ""'run'"")]"	0	
27	window use set include software windows graphic file image program	2.8	1.6	3.0	3	'software' 'graphic' 'file'	2	"[(""'window'"", ""'windows'""), (""'software'"", ""'program'"")]"	0	
28	numner ulman revisited structures sceptic interection abord corporeal tierra svhs	2.0	2.0	2.0	1	'svhs'	2	"[(""'numner'"", ""'number'""), (""'interection'"", ""'intersection'"")]"	1	'numner'
29	drive problem disk card hard ram motherboard floppy run use	2.4	2.0	3.0	0		3	"[(""'drive'"", ""'disk'""), (""'hard'"", ""'disk'""), (""'ram'"", ""'memory'"")]"	1	'floppy' - While technically a valid word
30	people way kill long close man turkish come child massacre	2.0	2.0	2.0	3	'way' 'long' 'come'	2	"[(""'man'"", ""'child'""), (""'turkish'"", ""'man'"")]"	0	
31	window thank file font help windows advance application appreciate graphic	2.0	2.0	3.0	2	'thank' 'appreciate'	2	"[(""'window'"", ""'windows'""), (""'help'"", ""'application'"")]"	0	
32	uhhh numner mtd carlsbad dispell reasoable corporeal alunatic myronreuger revisited	2.0	2.0	1.8	6	'carlsbad' 'reasoable' 'corporeal' 'alunatic' 'myronreuger' 'revisited'	2	"[(""'uhhh'"", ""'uhhh'""), (""'reasoable'"", ""'reasoable'"")]"	0	
33	card video memory color mac bus mouse monitor drive problem	2.0	2.0	3.0	1	'problem'	2	"[(""'card'"", ""'drive'""), (""'memory'"", ""'drive'"")]"	0	
