ID	Topic words	Coherence	Repetitive	Readability	Number of Outliers	Outliers	Number of Same Concept Pairs	Same Concept Pairs	Number of Non-words	Non-words
0	learn yoga wanna live fit shape quit job promise fat	2.2	1.8	3.0	3	'quit' 'job' 'promise'	2	"[(""'learn'"", ""'wanna'""), (""'quit'"", ""'job'"")]"	1	'wanna'
1	dot dick joke nut dramatic phat bmv type liberal repeat	2.0	1.8	2.0	3	'bmv' 'liberal' 'repeat'	2	"[(""'dick'"", ""'nut'""), (""'bmv'"", ""'type'"")]"	0	
2	drink coffee alcohol soda coke whiskey starbucks detox addiction latte	3.0	1.0	3.0	2	'detox' 'addiction'	2	"[(""'coke'"", ""'coca-cola'""), (""'starbucks'"", ""'coffee shop'"")]"	1	'coke'
3	tweet twitter instagram facebook gossip socialmedia unfollow phone platform addicted	3.0	1.0	3.0	3	'phone' 'addicted' 'gossip'	1	"[(""'twitter'"", ""'tweet'"")]"	1	'gossip'
4	food pizza chicken taco chipotle meal breakfast recipe gluten mcdonald	3.0	1.2	3.0	2	'gluten' 'mcdonald'	1	"[(""'mcdonald'"", ""'meal'"")]"	1	'chipotle'
5	workout fitness join treadmill fitbit gymlife golf motivation runchat fitnessmotivation	3.0	1.0	3.0	2	'golf' 'runchat'	2	"[(""'fitness'"", ""'fitnessmotivation'""), (""'workout'"", ""'runchat'"")]"	1	'runchat'
6	music listen concert dance mixtape band soundtrack sing musician drum	3.0	1.0	3.0	0		2	"[(""'music'"", ""'soundtrack'""), (""'musician'"", ""'band'"")]"	1	'musician'
7	blog netflix mondayblog podcast rachelclarkgiveaway blogge blogging simpson facebook friends	2.0	1.0	2.0	0		3	"[(""'blog'"", ""'mondayblog'""), (""'blog'"", ""'blogge'""), (""'blog'"", ""'blogging'"")]"	3	'mondayblog' 'rachelclarkgiveaway' 'blogge'
8	success plan goals step obstacle task achievable realistic hesitation streak	3.0	1.8	3.0	2	'streak' 'hesitation'	2	"[(""'goals'"", ""'task'""), (""'plan'"", ""'step'"")]"	1	'streak'
9	sleep nap morning noon sunrise hibernate routine habit snooze evening	3.0	1.2	3.0	2	'noon' 'evening'	2	"[(""'morning'"", ""'sunrise'""), (""'noon'"", ""'evening'"")]"	0	
10	gainz diet fat pretzel loseweight healthy tweak dropthebabyweight twinkie shed	3.0	1.0	2.2	2	'pretzel' 'twinkie'	3	"[(""'loseweight'"", ""'shed'""), (""'dropthebabyweight'"", ""'shed'""), (""'loseweight'"", ""'dropthebabyweight'"")]"	4	'gainz' 'tweak' 'dropthebabyweight' 'twinkie'
11	god pray jesus prayer faith bible bless miracle church hug	3.0	1.0	3.0	1	'hug'	1	"[(""'pray'"", ""'prayer'"")]"	1	'hug'
12	christmas clean room organize apartment stuff folder gift roommate loveyourlife	2.6	2.0	3.0	1	'loveyourlife'	0	[]	1	'loveyourlife'
13	january newyearnewme calendar newyearseve birthday cyclical sunday jesusyear jules gregorian	3.0	1.0	2.2	2	'birthday' 'jesusyear'	5	"[(""'january'"", ""'gregorian'""), (""'newyearnewme'"", ""'newyearseve'""), (""'sunday'"", ""'jesusyear'""), (""'cyclical'"", ""'calendar'""), (""'birthday'"", ""'jules'"")]"	3	'newyearnewme' 'jesusyear' 'jules'
14	game watch laker hockey playoff yankees cheer favorite fuel teamless	2.0	1.8	3.0	1	'fuel'	2	"[(""'laker'"", ""'yankees'""), (""'playoff'"", ""'playoff'"")]"	2	'laker' 'teamless'
15	selfie portrait evar ordinarylife foley shatter disposable editing nude jim	2.0	2.0	2.0	4	'shatter' 'foley' 'jim' 'evar'	1	"[(""'selfie'"", ""'portrait'"")]"	3	'evar' 'foley' 'jim'
16	thank pretty bath sexymonday nana enjoy cute beautiful grateful heart	2.0	1.0	3.0	3	'bath' 'sexymonday' 'nana'	2	"[(""'pretty'"", ""'cute'""), (""'pretty'"", ""'beautiful'"")]"	1	'sexymonday'
17	chapter publisher challenge thrones amreade novel bible cupid newauthor godslovechat	2.0	1.2	2.0	4	'cupid' 'godslovechat' 'amreade' 'challenge'	2	"[(""'bible'"", ""'novel'""), (""'godslovechat'"", ""'cupid'"")]"	1	'amreade'
