ID	Topic words	Coherence	Repetitive	Readability	Number of Outliers	Outliers	Number of Same Concept Pairs	Same Concept Pairs	Number of Non-words	Non-words
0	tell fuck promise follow dignity machine glass prostitution late stuff	2.0	2.0	2.2	3	'machine' 'glass' 'stuff'	0	[]	1	'fuck'
1	diggin dosen't mandatory mcdonalds crash sec o'connell deodorant gal kinda	1.2	2.6	2.0	4	'deodorant' 'gal' 'kinda' 'sec'	0	[]	1	'dosen't'
2	sec write antother know guy bishop list tail tomorrow self	2.0	2.0	2.0	2	'list' 'tomorrow'	2	"[(""'sec'"", ""'tomorrow'""), (""'bishop'"", ""'guy'"")]"	1	'antother'
3	write hope holiday pre cause woman eve excuse maybe gogh	2.0	1.4	3.0	4	'gogh' 'pre' 'excuse' 'maybe'	1	"[(""'eve'"", ""'gogh'"")]"	2	'pre' 'gogh'
4	post book pizza appreciate sub vlog buy suck game number	2.0	2.0	3.0	2	'number' 'suck'	2	"[(""'buy'"", ""'sub'""), (""'book'"", ""'vlog'"")]"	0	
5	thank hoe base hot hispanic hater shine pierce accept stay	2.0	2.0	3.0	2	'accept' 'stay'	0	[]	1	'hoe'
6	quit eve hard expand tweet guy game quote destroy workout	2.0	1.6	3.0	2	'guy' 'tweet'	1	"[(""'quit'"", ""'quote'"")]"	1	'eve'
7	healthy boyfriend eve past thank exercise offer pic exactly ppl	2.0	2.0	2.6	2	'past' 'ppl'	0	[]	1	'ppl'
8	justin stick grass consideration create smash loosen theirs nomeat folk	2.0	2.6	2.0	1	'nomeat'	0	[]	1	'nomeat'
9	close blake lively progress difference support traditional realistic home pizza	2.0	2.0	3.0	1	'pizza'	0	[]	1	'blake'
10	fun share set goal eve month literally idgaf sleepy tour	2.0	2.0	2.0	3	'idgaf' 'sleepy' 'literally'	0	[]	1	'idgaf'
11	supper smoke club hope cigarette quit judge suck newyear blog	2.0	2.0	3.0	2	'judge' 'blog'	1	"[(""'smoke'"", ""'cigarette'"")]"	0	
12	eve resolve quit gregory travel publish end bad peck craigslist	2.0	2.0	3.0	3	'bad' 'craigslist' 'peck'	1	"[(""'quit'"", ""'end'"")]"	0	
13	actually workout joke fit come chastity market learn deli bring	2.0	2.4	3.0	4	'joke' 'chastity' 'market' 'deli'	0	[]	1	'deli'
14	gym game school minute tell tbh book hold past hate	2.0	2.0	3.0	1	'book'	2	"[(""'gym'"", ""'school'""), (""'book'"", ""'book'"")]"	1	'tbh'
15	way crush goals figure priority clutter medium popular non beginnings	2.0	2.0	3.0	2	'non' 'medium'	0	[]	1	'non'
16	twin place maybe famous rule hair strong twitter tone lesson	2.0	2.0	3.0	1	'twitter'	0	[]	0	
17	remember music ago active lose date gain finally wait help	2.0	2.0	3.0	1	'help'	2	"[(""'gain'"", ""'music'""), ('is a pair because both refer to concepts of something changing in quantity or degree', 'but in opposite directions')]"	1	'ago'
