ID	Topic words	Coherence	Repetitive	Readability	Number of Outliers	Outliers	Number of Same Concept Pairs	Same Concept Pairs	Number of Non-words	Non-words
0	wanna support city excuse york dslr penny flip rhino photograph	2.0	3.0	3.0	4	'rhino' 'penny' 'flip' 'excuse'	0	[]	1	'dslr'
1	lose weight kick excited positive imma thought reading lbs effect	3.0	2.0	3.0	4	'kick' 'reading' 'effect' 'imma'	2	"[(""'lose'"", ""'weight'""), (""'lbs'"", ""'weight'"")]"	1	'imma'
2	hair stuff effort drive pretend peace business high load force	2.0	1.8	3.0	4	'peace' 'pretend' 'hair' 'stuff'	0	[]	1	'stuff'
3	watch netflix kill episode friends pet eye season head stack	2.0	1.8	3.0	5	'pet' 'kill' 'stack' 'eye' 'head'	0	[]	1	'kill'
4	today listen sugar cookie homeless cross rule cheek disappoint low	2.0	2.2	3.0	0		0	[]	1	'disappoint'
5	nice school weird neighbor small fix manage express compassion poorly	2.0	2.0	3.0	3	'weird' 'fix' 'express'	0	[]	0	
6	daily lie everybody community party root refer stay dress west	2.0	1.8	3.0	2	'refer' 'dress'	0	[]	0	
7	drink coffee head kiss ball screw cold pen pot case	2.0	2.0	3.0	4	'ball' 'screw' 'pen' 'case'	3	"[(""'screw'"", ""'ball'""), (""'pen'"", ""'ball'""), (""'pot'"", ""'case'"")]"	0	
8	cotton umm jointhefamily consistent search newjob dont dirt submit bedscroll	2.0	2.0	2.0	2	'dirt' 'umm'	1	"[(""'newjob'"", ""'jointhefamily'"")]"	3	'umm' 'jointhefamily' 'bedscroll'
9	healthy travel increase inspiration patient chance emotional smoothie physical brown	2.0	2.0	3.0	2	'brown' 'chance'	0	[]	0	
10	quit fast food lmfao sign star procrastination potato couch cigarette	2.0	2.0	3.0	3	'star' 'sign' 'lmfao'	3	"[(""'quit'"", ""'cigarette'""), (""'fast'"", ""'food'""), (""'sign'"", ""'star'"")]"	1	'lmfao'
11	pray account hug somebody blessing twitter engage tennis resolut touch	2.0	2.0	3.0	2	'twitter' 'tennis'	1	"[(""'pray'"", ""'blessing'"")]"	1	'resolut'
12	girl kind pack notice beautiful vacation fam material history prob	2.0	2.0	2.2	2	'prob' 'material'	1	"[(""'prob'"", ""'pack'"")]"	2	'prob' 'fam'
13	long shoe sock miss embrace paper wash instead hurt mind	2.0	2.0	3.0	2	'paper' 'wash'	1	"[(""'miss'"", ""'hurt'"")]"	0	
14	game food job list feel seriously sad vow suck add	2.0	2.0	3.0	3	'food' 'list' 'add'	0	[]	0	
15	finish draw breakfast adult meal intensely novel write excited run	2.0	2.0	3.0	3	'run' 'adult' 'intensely'	0	[]	1	'intensely'
16	thank look morning video routine podcast eve check solidify ultron	2.0	2.0	3.0	2	'video' 'ultron'	0	[]	1	'ultron'
17	bad wait super complain attention realize situation jump january pay	2.0	2.0	3.0	2	'jump' 'january'	0	[]	1	'january'
18	yesterday app arm expect remind delete button financially false facebook	2.0	2.0	3.0	2	'financially' 'false'	3	"[(""'app'"", ""'facebook'""), (""'delete'"", ""'false'""), (""'remind'"", ""'expect'"")]"	0	
19	post photo sound upset meat tomorrow goal gunna today yoga	2.0	2.0	3.0	2	'meat' 'yoga'	1	"[(""'tomorrow'"", ""'today'"")]"	1	'gunna'
20	smell code soul countdown succeed judgmental document script resoluti wear	2.0	2.0	2.0	0		2	"[(""'script'"", ""'document'""), (""'soul'"", ""'resoluti'"")]"	1	'resoluti'
21	place boyfriend important store email welcome midnight newsletter unsubscribe kill	2.0	2.0	3.0	1	'kill'	1	"[(""'unsubscribe'"", ""'kill'"")]"	0	
22	bacon ground article burger desk real fish organized beyonc obama	2.0	2.2	3.0	3	'desk' 'beyonc' 'obama'	2	"[(""'bacon'"", ""'burger'""), (""'desk'"", ""'organized'"")]"	1	'beyonc'
23	buy forward dance adventure look consume till master honor honest	2.0	1.8	3.0	2	'till' 'look'	0	[]	1	'till'
24	gym visit achieve grateful quote stupid text tomorrow reply vision	2.0	2.0	3.0	3	'stupid' 'text' 'reply'	2	"[(""'visit'"", ""'reply'""), (""'quote'"", ""'text'"")]"	1	'stupid'
25	live improve moment christ debt bless fruit center quality family	2.0	2.0	3.0	1	'debt'	0	[]	1	'christ'
26	learn instead use nyr debate plus cig salad jordan hard	1.0	3.0	2.0	3	'salad' 'jordan' 'cig'	0	[]	2	'nyr' 'cig'
27	pizza matter dog winter glass public parent classic calendar celebrate	2.0	2.6	3.0	2	'dog' 'glass'	1	"[(""'parent'"", ""'public'"")]"	0	
28	fucking single song pick drop busy edit properly dip publish	2.0	2.0	3.0	3	'fucking' 'busy' 'dip'	0	[]	1	'fucking'
29	workout run bring early wake fall child cardio night fairly	3.0	2.0	3.0	3	'bring' 'fall' 'fairly'	0	[]	1	'fairly'
30	past save ask future date begin focused stay alot intake	2.0	1.8	2.0	2	'alot' 'intake'	5	"[(""'past'"", ""'date'""), (""'future'"", ""'date'""), (""'begin'"", ""'stay'""), (""'save'"", ""'alot'""), (""'ask'"", ""'intake'"")]"	1	'alot'
31	bitch water remove folk dad girlfriend punch tired pop savage	2.0	2.0	2.6	2	'water' 'pop'	0	[]	0	
32	close decide bit completely reality release husband hungry popular cake	2.0	2.2	3.0	4	'husband' 'hungry' 'popular' 'cake'	0	[]	1	'bit'
33	yes night black faith sport mcdonald matter chapter piece value	2.0	2.4	3.0	2	'mcdonald' 'sport'	0	[]	1	'mcdonald'
34	goal eve ass fun set clear mind truly gay meet	2.0	2.0	2.4	3	'ass' 'fun' 'meet'	0	[]	2	'ass' 'eve'
35	focus gain avoid fail true january way accomplish come drama	2.0	2.0	3.0	2	'drama' 'january'	0	[]	1	'drama'
36	man cut share wine short hater pinterest apartment journal reflect	2.0	2.0	3.0	3	'cut' 'hater' 'wine'	0	[]	1	'hater'
37	smoking quit bang writing march dedicate jan gainz bridge tobacco	2.0	1.8	3.0	3	'writing' 'march' 'bridge'	2	"[(""'quit'"", ""'smoking'""), (""'tobacco'"", ""'smoking'"")]"	1	'gainz'
38	lot half pant waste wear horrible match fun sneaker fact	2.0	2.0	3.0	3	'fact' 'match' 'horrible'	0	[]	1	'pant'
39	play end guitar house learn toilet prosper totally video doable	2.0	3.0	3.0	1	'toilet'	0	[]	0	
40	world music enjoy advice achievable wedding hope agree extra selfimprovement	2.0	2.0	3.0	3	'music' 'wedding' 'extra'	0	[]	1	'selfimprovement'
